Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
7,,Karnataka,Chikkaballapur,vii. Dengue,54,0,06-07-14,07-07-14,Under Control,"Cases of fever reported from Village Dodddanacheralu, SC Dinehalli, PHC Beechganahalli, Block Gudibande, District Chikkaballapur. District RRT investigated the outbreak. Active case search done. Temporary medical camps organized. All cases treated symptomatically. 4 blood samples collected were positive for Dengue (IgM ELISA). Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",28
8,,Karnataka,Tumkur,viii. Dengue,18,0,05-07-14,11-07-14,Under Control,"Cases of fever reported from Village Kodegehalli, PHC/CHC CS Pura, Taluk Gubbi, District Tumkur. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Out of 3 blood samples sent to District Public Health Lab, Tumkur 02 samples tested positive for Dengue (IgM ELISA) . Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",28
23,,Tamil nadu,Thiruvannamalai,xxiii. Dengue,12,0,13-07-14,13-07-14,Under Surveillance,"Cases of fever reported from Village/ SC Alaputhur PHC Paramanandal, Block Chengam, District Thiruvannamalai. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given to all cases .Out of 5 serum samples sent to ZET Vellore, 03 samples tested positive for Dengue (IgM ELISA) and 02 samples tested positive for leptospirosis. Fogging and anti larval control measure undertaken. Heath education done regarding personal protection.",28
37,2,Lakshadweep,Kavaratti Island,ii. Dengue,29,0,30-06-14,,Under Surveillance,"A total of 19 cases were reported in 27th week. Further 10 cases were reported in 28th week (week ending 13th July 2014). District RRT investigated the outbreak. All cases treated symptomatically. All cases are Dengue positive by Rapid test for Dengue. All cases are referred to Govt Hospital, Cochin for evaluation and treatment. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",28
20,10,Maharashtra,Beed,xx. Dengue,34,0,17-07-14,20-07-14,Under Surveillance,"Cases reported from Village, Nandurghat, PHC Rajegaon Block Kaij, District Beed. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Increase in mosquito breeding was observed in the area. Out of 10 serum samples tested at DPL, Beed 4 samples tested positive for Dengue (IgM ELISA) and 01 sample tested positive for Chikungunya. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",29
39,2,Karnataka,Tumkur,xxxvii. Dengue?,33,0,04-07-14,,Under Control,"Cases of fever reported from Village Bhimanakunte, PHC/CHCYN Hosakote, Block Pavgada, District Tumkur. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Out of 6 blood samples collected 2 serum samples were positive for Dengue (NS1 antigen). Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",29
49,17,Karnatak,Tumkur,Dengue,22,0,16-7-14,,Under control,"Cases of fever with joint pain reported from Village Gandhi Nagar, PHC Mattighatta, Block CN Halli, District Tumkur. District RRT investigated the outbreak. House to house fever survey done. Symptomatic treatment given to cases. 3 serum samples collected were positive for Dengue (IgM ELISA). 22 blood smears collected; result awaited. Entomological survey done. Vector control measures undertaken. Health education given regarding personal protection.",30
51,18,Maharashtra,Beed,Dengue,34,0,17-07-2014,,Under surveillance,"Cases reported from PHC Nadurghat, Taluka Rajegaon, District Beed. An increase in larva density observed. A total of 10 samples taken and sent to DPL Beed out of which 04 samples were positive for Dengue and 01 positive for Chikungunya. Health camp organized in the area and all control measures undertaken. House to house survey done. A total of 1602 containers were surveyed out of which 110 were positive for Aedes larva. Temefos was added in 86 water containers.",30
53,18,Maharashtra,Sangli,Dengue,07,0,14-07-2014,,Under surveillance,"Cases reported from Block / PHC / Village Khanapur, District Sangli. It was observed that there was water collection in used tyres and containers which were uncovered. District RRT investigated the outbreak. A total of 05 serum samples taken and sent to Govt Medical College, Miraj out of them 02 were positive for Dengue by IgM ELISA. Health education was given and people were asked to observe dry day.",30
63,21,Tamil Nadu,Villupuram,Dengue,13,0,16-07-14,,Under Surveillance,"Cases reported from Village / HSC Shesasamuthiram, PHC Solampattu, Block Marakkanam District Villupuram. District RRT investigated the outbreak. Active search for cases done. All cases treated symptomatically. All 13 blood smears tested negative for Malaria. Out of 5 serum samples sent to KIPM, 3 tested positive for Dengue IgM ELISA. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",30
12,,Karnataka,Bellary,xii. Dengue,31,0,21-07-14,28-07-14,Under Control,"Cases of fever reported from Village Pujarahalli Thanda, SC PHC/CHC Hudem, Taluk Kudligi, District Bellary. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given. Out of 05 serum samples sent, 04 samples tested positive for Dengue IgM ELISA. Entomological survey done .Source reduction and anti larval activities undertaken.IEC done regarding personal protective measures.",31
13,,Karnataka,Tumkur,xiii.Dengue?,18,0,31-07-14,02-08-14,Under Control,"Cases of fever reported from Village Pochukatte, PHC/CHC Huliyar, Taluk CN Halli, District Tumkur. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given. Out of 03 serum samples sent, 01 sample tested positive for Dengue IgM ELISA. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",31
34,3,Maharashtra,Ahmednagar,xxx. Dengue,10,0,12-07-14,,Under control,"Cases reported from Village Chichondi Patil, SC Athavad, PHC Takli Kazi, Block Nagara, District Ahmednagar. District RRT investigated the outbreak. House to house fever survey done. Out of 05 serum samples tested at Sentinel center Ahmednagar, 03 tested positive for Dengue by IgM ELISA. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",31
8,7,Maharashtra,Osmanabad,Dengue,10,1,07-08-2014,08-08-2014,Under surveillance,"Cases reported from Kalam, Moha, Boarda, Shelka Dhanora, District Osmanabad. District RRT investigated the outbreak. House to house fever survey done. A total of 05 serum samples taken and sent to Sentinel center Beed; result awaited. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",32
19,,Maharashtra,Nashik,xix.Dengue,10,0,08-08-14,16-08-14,Under Surveillance,"Cases reported from Village /SC /PHC Hiswal Khu, Block Nandgaon, District Nashik. District RRT investigated the outbreak. Active case search done. Symptomatic treatment given. All blood smears negative for malaria. Out of 8 samples tested at District Priority Lab, Nasik 03 samples tested positive for Dengue IgM ELISA. Entomological survey done. Source reduction and anti larval activities undertaken.IEC done regarding personal protective measures.",33
38,4,Telangana,Khammam,xxxvi.Dengue,456,0,30-06-14,,Under Surveillance,"Cases of fever reported from Gundala Colony, PHC Nellipaka, CHC Bhadrachalam, District Khammam. District RRT investigated the outbreak. Active search for cases done. All cases treated symptomatically. Poor sanitary condition was observed in the village.456 blood smears negative for malaria. Out of 100 samples tested 20 samples tested positive for Dengue IgM ELISA. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",33
8,6,Karnataka,Raichur,ix.Dengue,104,1,18-08-14,19-08-14,Under Control,"Cases of fever with body ache reported from Village RH5, Block Sindhanur, District Raichur. District RRT investigated the outbreak. House to house fever survey done. Entomological survey done. Symptomatic treatment given to cases. Out of 86 serum samples collected 8 serum samples were positive for Dengue (IgM ELISA). Fogging and source reduction activities undertaken. IEC and advocacy sessions regarding vector control activities done.",34
18,10,Maharashtra,Beed,xix.Dengue,32,0,16-08-14,19-08-14,Under Control,"Cases of fever reported from Village/SC Anjandoh, PHC Bhogalwadi, Block Dharura, District Beed. Medical team investigated the outbreak. House to house fever survey done. Medical camps organized. Symptomatic treatment given to cases. Out of 9 serum samples sent to DPL, Beed 2 samples were positive for Dengue (IgM ELISA). Entomological survey done. Source reduction and fogging activities done. IEC done regarding personal protection measures.",34
21,,Maharashtra,Jalgaon,xxii.Dengue,55,0,09-08-14,19-08-14,Under Control,"Cases of fever reported from Village/SC Rajdhere, PHC Pimpalgaon, Block Chalisgaon, District Jalgaon. Medical team investigated the outbreak. House to house fever survey done. Medical camps organized. Symptomatic treatment given to cases. 55 blood smears collected were negative for malaria. Out of 13 serum samples collected & sent to GMCc fv, Aurangabad 6 samples were positive for Dengue (NS1Antigen). Entomological survey done. Source reduction and fogging activities done. Dry day observed in the community. IEC done regarding personal protection measures.",34
32,,West Bengal,North 24 Parganas,xxxiii.Dengue,48,0,14-08-14,18-08-14,Under Control,"Cases of fever reported from Village Atghara, Block Gopalpur, District North 24 Parganas. District RRT investigated the outbreak. Active search for cases done. All cases treated symptomatically. Out of 15 serum samples sent to RGKar Medical College Hospital, 07tested positive for Dengue by NS1 & IgM ELISA. IEC done regarding personal protective measures.",34
39,,Karnataka,Tumkur,ii.Dengue,18,0,08-08-14,,Under Control,"A total of 12 cases were reported in 31st week. Further 06 cases were reported in 34th week (week ending 24th August 2014) reported from Village Vaddarahatti, PHC Yalandur, Block CN Halli, District Tumkur. District RRT investigated the outbreak. House to house fever survey done. Symptomatic treatment given to cases. 2 serum samples tested were found positive for Dengue by IgM ELISA. Vector control activities undertaken.",34
18,,Maharashtra,Nanded,Dengue,124,0,25-08-14,30-08-14,Under Control,"Clustering of fever cases have been reported from different areas of district Nanded involving Urban area, Village Umatwadi, SC Chikala, Gondwadsa, PHC Rohipimpelgaon, Sindhkhed, Taluka Mudkhed, Mahur, District Nanded. Out of 11 serum samples sent to MC Nanded, 5 samples tested positive for Dengue IgM ELISA. 79 peripheral blood smears examined were negative for Malaria . Entomological survey was of which HI 36.36, CI 17.40 and BI 45.45. All cases were treated. Health education given.",35
30,11,Puducherry,Puducherr y,Dengue,23,0,25-08-14,30-08-14,Under Surveillan ce,"Cases of dengue reported from different Villages of PHC Odiensalai, Katterikuppam, Villianur, Gorimedu, under District Puducherry. RRT visited the area. Mosquito breeding sites were identified and anti larval and antiadult measures undertaken. A total of 96 samples were tested by ELISA out of which 07 were found positive for Dengue. Fogging was done in all the areas.",35
32,12,Tamil Nadu,Tuticorin,Dengue,12,0,27-08-14,31-08-14,Under Surveillan ce,"Cases of fever reported from Village Tsunami Colony, PHC Mullakadu, Block / District Tuticorin. A total of 23 blood slides tested were negative for Malaria, and 01 serum sample tested at Tuticorin tested positive for Dengue. Antilarval work, source reduction and mass cleaning done along with indoor fogging. IEC given to the community.",35
39,15,West Bengal,Hooghly,Dengue,59,0,29-08-14,31-08-14,Under Surveillan ce,"Cases reported from Village Mahisgote, Madanbati, Bamunkhana, Bandipur, Niranjanba, Tlkishorepur-II GP, Block Khanakul-I,District Hooghly. District & State RRT investigated the outbreak. Aedes larvae found in most of the houses. Out of 4 samples tested, 3 were positive for Dengue IgM ELISA. 21 blood samples sent for Dengue testing at DH Hooghly, result awaited. Fever survey done. IEC done. Source reduction done.",35
46,2,Maharashtr a,Nagpur,Dengue,36,0,11-08-14,,Under Control,"Cases of fever reported from Village Chokhala, Kavdak, PHC Kanhan, Nagardhan, Taluka Ramtek, District Nagpur. An increase in mosquito density was observed in the area. Out of 36 samples sent 22 samples found positive for Dengue by ELISA and result of 14 samples are awaited. Fever survey done. Entomological survey done. Guppy fish were introduced in water collections.",35
51,1,West Bengal,North 24 Parganas,Dengue?,647,1,14-08-14,,Under Surveillance,"A total of 48 cases were reported in 34th week. Further 599 cases were reported in 35th week (week ending 31st August 2014) from Ward No 8,9,10 and 12 of Gopalpur Municipality, District North 24 Parganas. A total of 09 serum samples sent to RG Kar Medical College for serum analysis out of which 07 were positive for Dengue by NS1 ELISA. Two health camps were organized. House to house survey done. Health education given.",35
12,,Maharashtra,Akola,Dengue,101,1,01-09-14,01-09-14,Under Surveillance,"Cases of fever, headache and joints pain reported from Aurangpur Area , Block Balapur, District Akola. District RRT investigated the outbreak. Active survey done. All cases treated symptomatically. Out of 6 serum samples sent to GMC Nagpur 03 samples tested positive for Dengue by IgM ELISA. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",36
13,,Maharashtra,Nashik,Dengue,26,0,01-09-14,04-09-14,Under Surveillance,"Cases of fever reported from Village /, SC /PHC Andarsul, Block Yeola, District Nashik. District RRT investigated the outbreak. Active survey done. All cases treated symptomatically. Out of 6 samples send to District Priority Lab, Nashik, 2 samples tested positive for Dengue IgM ELISA. All 26 blood smears negative for malaria.Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",36
19,,Tamil Nadu,Kancheepuram,Dengue and Leptospirosis,42,0,30-08-14,07-09-14,Under control,"Cases of fever with body pain reported from Village Anambakkam, HSC Padur, PHC Manampathi, Block/ District Kancheepuram. District RRT investigated the outbreak. House to house fever survey done. Symptomatic treatment given to cases. Out 7 serum samples tested at MMC, 1 Dengue IgM ELISA and 1 Leptospirosis IgM ELISA survey done. Source positive. Entomological reduction and fogging activities done. IEC done regarding personal protective measures.",36
21,,Tamil Nadu,Tiruvannamalai,Dengue,13,0,06-09-14,07-09-14,Under Surveillance,"Cases of fever, arthalgia & myalgia reported from Village Mamandur, HSC Narasamangalam, PHC Mamandur, Block Vembakkm, District Tiruvannamalai. District RRT investigated the outbreak. House to house fever survey done. Medical camps organized. Symptomatic treatment given to cases. 5 serum samples sent to ZET Vellore, 02 tested positive for Dengue IgM ELISA. Entomological survey done. Source reduction and fogging activities done. IEC done regarding personal protection measures.",36
41,,West Bengal,Hooghly,Dengue,164,0,29-08-14,,Under Surveillance,"A total of 59 cases were reported in 35th week. Further 105 cases were reported in 36th week (week ending 7th September 2014) from Village Mahisgote, Madanbati, Bamunkhana, Bandipur, Niranjanbati, GP Gujrat of Kishorepur-I and Kishorepur-II under Khanakul-I Block, District Hoogly. Out of 21 serum samples tested for Dengue 15 samples tested positive for Dengue IgM ELISA. 9 blood samples sent to DH, Hoogly; result pending. Fever survey & entomological survey done. Vector control measures undertaken.IEC done regarding personal protective measures.",36
42,,West Bengal,North 24 Parganas,Dengue,884,0,11-08-14,,Under Control,"A total of 647 cases were reported in 35th week. Further 237 cases were reported in 36th week (week ending 7th September 2014) from Village Phultala, Lebutala, Atghara, ward no. 8, 9, 10 & 12, Block R-Gopalpur Municipality, District North 24 Parganas. District RRT investigated the outbreak. Active fever survey done. All cases treated symptomatically. Out of 09 serum samples sent to RG Kar Medical College 07 tested positive for Dengue by NS1. IEC done regarding personal protective measures.",36
18,,Tamil nadu,Krishnagiri,Dengue,10,0,11-09-14,14-09-14,Under Surveillance,"Cases reported from Village Kanavayur, HSC Soolagunda, PHC Rayakottai, Block Kelamangalam, Distrit Krishangiri. A total of 05 serum samples sent to DPHL Krishnagiri, 02 tested positive for Dengue. Over head tank cleaned and disinfected. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",37
20,,Tamil nadu,Pudukottai,Dengue?,21,0,12-09-14,14-09-14,Under Control,"Cases of fever reported from Village Manthangudi, HSC Manamelkudi, PHC Ammapattinam, Block Manamelkudi, District Pudukottai. Out of 06 serum samples collected and sent to DPHL Pudukottai, 02 samples tested positive for Dengue by NS1. Due to scarcity of water there is community practice of storage of water for domestic use which has resulted in mosquito breeding. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",37
28,,Karnataka,Tumkur,Dengue?,51,0,01-09-14,,Under Control,"Cases of fever reported from Village Choulihalli, Thimmegoudanahatti, PHC Halkurike, Kadaba,Taluk Tiptur, Gubbi, District Tumkur. RRT investigated the outbreak. One blood sample tested positive for dengue by NS1. Two blood samples sent to MCVR Udupi; result awaited. Entomological survey done in the village. Fever survey done. Larval breeding sites were identified and antilarval measures initiated. Health education given on mosquito control and personal protective measures.",37
29,,Maharashtra,Satara,Dengue,29,0,12-08-14,,Under Surveillance,"Cases of fever reported from Village Lonand Juna Phaltan road, Sabalewadi, PHC Kanther,,Block Khandala, District Satara. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically .Out of 27 blood samples tested at NIV Pune, 6 were positive for dengue by IgM ELISA. Entomological survey done. Anti- larval activities and fogging done. IEC done.",37
31,,Madhya Pradesh,Shivpuri,Malaria & Dengue,212,5,01-09-14,,Under Surveillance,"Cases of fever reported from Village Jhanda, Block Narwar, District Shivpuri. District RRT investigated the outbreak. Out of 212 samples tested for Malaria 51 tested positive for Plasmodium vivax and 08 tested positive for Plasmodium falciparum. Out of 38 serum samples sent to ICMR, Jabalpur 13 was positive for Dengue IgM ELISA. Rapid fever survey done. Health education given. Medical team instructed to visit the affected area. Fogging done in the area.",37
42,,West Bengal,Birbhum,Dengue,152,0,29-09-14,,Under Surveillance,"A total of 110 cases were reported in 36th week. Further 42 cases were reported in 37th week (week ending 14th September 2014) from Ward No 12 and 15 of Nalhati Municipality, Pahari Natungram NalhatiI, Block / District Birbhum. District RRT investigated the outbreak. Active search for case done. Poor sanitary condition was observed in the community. Out of 22 serum samples sent to Suri Sardar Hospital, 06 samples tested positive for Dengue by IgM ELISA. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures",37
3,3.,Karnataka,Bangalore urban,iii. Dengue,20,0,14-09-14,16-09-14,Under Surveillance,"Cases reported from Village Ramachandrapura, PHC Tindlu, Taluk Bangalore North, Distt Bangalore Urban. RRT investigated the outbreak. Two out of five serum samples tested positive for Dengue by IgM ELISA. House to house survey done. Larval survey done. Out of 345 houses searched 53 had larval breeding. Health education given.",38
8,5.,Maharashtra,Washim,viii. Dengue,28,1,14-09-14,16-09-14,Under Surveillance,"Cases of fever reported from Village Kenwad, SC/PHC Risod, District Washim. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. A 9 year old female child died due to the condition. Out of 5 serum samples sent to GMC Akola 01 tested positive for Dengue by IgM ELISA. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",38
9,6.,Tamil Nadu,Madurai,ix. Dengue,38,0,16-09-14,22-09-14,Under Surveillance,"Cases reported from Village S Vellakulam, PHC / Block Kalligudi, Distt Madurai. A total of 23 blood smears negative for Malaria, 05 serum samples taken tested at Madurai Medical college 03 tested positive for Dengue by IgM ELISA. Water supply was possibly contaminated. House to house surveillance done. Chlorination done. Health education provided. Mass cleaning and disinfection done. Antilarval work done.",38
24,5.,Karnataka,Kolar,Dengue xxiii.,22,1,04-09-14,,Under Surveillance,"Cases reported from Village / PHC Alangur, Taluk Mulbagal, Distt Kolar. RRT investigated the outbreak. Larval and fever surveillance done. Aedes larvae were found in cement tank, barrels and drums etc. one out of 02 serum samples positive for Dengue by IgM ELISA. Sanitary conditions were very poor. Health education given. One blood sample found positive for Dengue by IgM ELISA.",38
30,,Maharashtra,Chandrapur,xxix. Dengue?,203,0,16-08-14,,Under Surveillance,"Cases reported from Village/SC Vittalwada, Chekpipri, Shreeram, PHC Dhaba, Block Gondpipri, District Chandrapur. District RRT investigated the outbreak. A total of 169 blood smears negative for malaria, 32 out of 58 blood samples tested positive for Dengue by IgM ELISA. House to house survey done. All cases treated symptomatically. Increase in mosquito density and poor sanitation was observed in the area.IEC done.",38
32,,Maharashtra,Jalna,xxxi. Dengue,15,2,10-09-14,,Under Surveillance,"Cases reported from Village/SC Ghungarde Hadgaon, PHC Patan, Block Ambad, District Jalna. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Increase in mosquito density and poor sanitation was observed in the area. One serum sample out of 08 tested positive for Dengue by IgM ELISA. Dry day was observed in the area. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",38
29,2.,Chattisgarh,Raipur,Dengue xxvi.,12,0,11-09-14,,Under Control,"Cases reported from Govind nagar, pandri, Amlidhi, Shantinagar, Raipura, Byron Bazar, Kankalipara, Gudhyari, District Raipur. District RRT investigated the outbreak. Active survey done. All cases treated symptomatically. Out of 05 blood samples tested at JNM Medical college 02 tested positive for Dengue by IgM ELISA. Anti-larval activities and fogging done. IEC done regarding personal protective measures.",39
36,6.,Tamil Nadu,Vellore,Dengue? xxxiii.,21,0,06-09-14,,Under Control,"Cases reported from Village Musulnaidu Kandigai Colony, HSC Musulnaidu Kandihai, PHC Thanigaipolur, Block Mudhur, Arakkonam, District Vellore. District RRT visited the area. House to house survey done. All cases treated symptomatically. Out of 04 serum samples tested 01 sample found positive for Dengue IgM ELISA. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",39
39,1.,Karnataka,Raichur,i. Dengue,506,0,02-06-14,,Under Control,"Cases of fever reported from different villages of block Manvi, Raichur, and Sindanur, District Raichur. District RRT visited the area. House to house survey done. All cases treated symptomatically. Out of 506 serum samples tested at VIMS Bellary, 112 serum samples tested positive for Dengue by IgM ELISA. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",39
4,,Chhatisgarh,Raipur,v. Dengue,17,0,19-09-14,29-09-14,Under Surveillance,"Cases reported from Rajbhawan Colony,District Raipur. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given to cases. Out of 40 samples sent to JNM Medical College 17 tested positive by IgM ELISA. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",40
12,6.,Maharashtra,Amravati,xiii. Dengue?,156,0,26-09-14,02-10-14,Under Surveillance,"Cases of fever with joint pain reported from Village Shirasgaon Kasba, SC Shirasgaon, PHC Karasgaon, Block Chandur, District Amravati. Medical team investigated the outbreak. Out of 12 serum samples collected 1 sample was positive for Dengue (IgM ELISA). All 156 blood smears tested negative for malaria parasite. Vector control measures undertaken. Health education given regarding personal protective measures.",40
14,,Maharashtra,Jalgaon,xv. Dengue,25,0,29-09-14,01-10-14,Under control,"Cases reported from Village / SC Jamthi, PHC Yeoti, Block Bodwad, District Jalgaon. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Water storing practices were observed in the community. 5 blood smears were tested and found negative for malaria. Out of 7 serum samples collected 2 samples were positive for Dengue (IgM ELISA). Entomological survey done. Anti-larval activities and fogging done. IEC done regarding personal protective measures.",40
18,8.,Tamilnadu,Kancheepuram,xix. Dengue,31,0,04-10-14,05-10-14,Under Control,"Cases of fever reported from Village Peria Nagar, HSC Malapalayam, PHC G.G. Pettai, Block Madhuranthagam District Kancheepuram. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. 19 blood smears tested negative for malaria. Out of 5 serum samples sent to Chengalpattu Medical College 2 samples tested positive for Dengue (IgM ELISA). Entomological survey done. Anti-larval activities and fogging done. IEC done regarding personal protective measures.",40
21,3.,Maharashtra,Nagpur,xix. Dengue?,15,1,21-09-14,,Under Control,"Cases of fever with joint pain reported from Village Sonegaon, PHC Dorli, Block Parshioni, District Nagpur. District RRT investigated the outbreak. Active search for fever cases done. Cases treated at local health centre. Out of 15 serum samples collected, 1 sample was positive for Dengue (IgM ELISA). Temiphos application and fogging done in the affected area. IEC done.",41
22,3.,Maharashtra,Nagpur,xx. Dengue?,30,1,20-09-14,,Under Control,"Cases of fever with joint pain reported from Village / PHC Bhandarbodi, Block Ramtek, District Nagpur. District RRT investigated the outbreak. House to house fever survey done. Temporary medical camp organized in the locality. Cases treated. All 30 blood smears examined tested negative for malaria. Out of 30 serum samples collected and sent to GMC Nagpur, 1 sample was positive for Dengue (IgM ELISA). Vector control measures undertaken. IEC done.",41
11,7.,Karnataka,Kolar,xi. Dengue,20,0,13-10-14,19-10-14,Under Surveillance,"Cases reported from Village Kardagur / Yethur & Maroor, PHC/CHC Kysambalhalli ,Block Bangarpet, District Kolar. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Breeding of mosquitoes species was observed in water tanks. Out of 02 serum samples tested 01 sample tested positive for Dengue IgM ELISA. Entomological survey & Fever surveillance done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",42
14,9.,Maharashtra,Ahmednagar,xiv. Dengue?,11,0,08-10-14,13-10-14,Under Control,"Cases of fever reported from Village Kosegavhan , SC Takli Lonar , PHC Adhalgaon Block Shrigonda, District Ahmednagar. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Out of 06 serum samples tested at Sentinel Center Ahmednagar 01 sample tested positive for Dengue IgM ELISA. Entomological survey done. Anti- larval activities and fogging done. IEC done regarding personal protective measures.",42
17,,Maharashtra Maharashtra,Jalna,xvii. Dengue,20,1,06-10-14,16-10-14,Under Surveillance,"Cases of fever reported from Village Maujpuri. SC Utwad, PHC Viregaon, Block/ District Jalna. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Increase in mosquito breeding sites observed in the community. Out of 20 serum samples sent to Sentinel center, Aurangabad 03 samples tested positive for Dengue IgM ELISA. Entomological survey done. Anti-larval activities and fogging done. IEC done regarding personal protective measures.",42
40,6.,West Bengal,North 24 Parganas,xxxvi. Dengue,225,0,22-09-14,,Under Control,"Cases of fever with myalgia and headache reported from Village Simulia., SC Walipur, GP Chowrashi , Block Deganga, District North 24 Parganas. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Out of 14 serum samples sent to Barasat District Hospital 12 samples tested positive for Dengue (IgM ELISA). Entomological survey done. Anti-larval activities and fogging done. IEC done regarding personal protective measures.",42
7,1.,Bihar,Patna,vi. Dengue,11,1,14-10-14,,Under surveillance,"Cases reported from Mayur Vihar Colony, Transport Nagar, District Patna. District RRT visited the area. Most of the affected were between 20-40 years of age. There was water stagnation all around the area. A total of 11 samples were tested at PMCH Patna, out of which 06 were positive for Dengue by IgM ELSIA. Fogging was carried out in the area. Medical camp was organized. IEC done.",43
7,7.,Karnataka,Raichur,vii. Dengue,42,0,30-10-14,31-10-14,Under Control,"Cases reported from Village Gowduru Tanda. PHC/CHC Gurugunta, Taluk Lingsugur, District Raichur. Mobile team visited the affected area. Active case search done. All cases treated symptomatically. Out of 16 serum samples tested at VIMS, Bellary 03 samples tested positive for Dengue IgM Elisa. Entomological survey done. Source reduction and Fogging done. IEC done regarding personal protective measures.",44
13,13.,Madhya Pradesh,Burhanpur,xiii. Dengue,25,0,27-10-14,28-10-14,Under Surveillance,Cases reported from Village Nai Choundi CHC Shahpur Block Burhanpur District Burhanpur. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given to cases. Out of 6 serum samples sent to diagnostic centre Khandwa 02 samples tested positive for Dengue (IgM ELISA). Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.,44
22,,22. West Bengal,Malda,xxii. Dengue,32,02,28-10-14,29-10-14,Under Surveillance,"Cases reported from Village Miapara, Ward Nayabasti, Municipality Silampur, Block Kaliachak-I, Silampur , District Malda. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Breeding of mosquitoes in unused small containers and poor drainage was observed in the area. Out of 12 serum samples tested at IDSP Lab 06 serum samples tested positive for Dengue IgM ELISA. Entomological survey & Fever surveillance done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",44
31,5.,Maharashtra,Nagpur,xxix. Dengue,49,02,03-10-14,,Under Control,"Cases reported from Village Gumgaon, Narsingi, PHC Takalghat, Jalalkheda, Block Hingna , Narkhed, District Nagpur. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given to cases. Out of 07 serum samples sent to IGMC, Nagpur 02 samples tested positive for Dengue IgM ELISA. Two deaths occurred in a 13 & 15 year old male. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",44
32,6.,Maharashtra,Nashik,xxx. Dengue,10,0,09-10-14,,Under Control,"Cases reported from Village Mahalpatane PHC Meshi, SC Nimbala, Block Deola, District Nashik. District RRT investigated the outbreak. House to house survey done. Symptomatic treatment given to cases. Increase in mosquito density observed in the community. Out of 06 serum samples sent to District Priority Lab, Nasik 02 samples tested positive for Dengue (IgM ELISA). 55 blood smears tested negative for malaria. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",44
