Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
24,6.,West Bengal,Nadia,xxii. Chikungunya?,800,0,25-08-10,,Under surveillance,"Outbreak reported from Village Purbapara, Ranaghat-II, Asnhmali block. District RRT visited the affected area. Mass fever survey done and blood samples collected from fever cases for investigation of malaria and Chikungunya at NICED Kolkata. Paramedical staff deputed to the affected area for active surveillance. Entomological survey done. Fogging activities and source reduction measures undertaken in and around the affected villages. IEC activities undertaken regarding early treatment of cases and personal protection measures to be adopted by the community.",38
9,8.,Tamil Nadu,Tiruvannamalai,ix. Chikungunya,25,0,15-09-10,15-09-10,Under control,"Outbreak of fever reported from HSC Purisai under Primary Health Centre Veerampakkam. District Rapid Response Team visited the affected area and investigated the outbreak. 3 out of 6 sera samples collected from fever cases and sent to ZET, Vellore found IgM ELISA positive for Chikungunya. All fever cases were screened negative for malarial parasite. Thermal fogging done in the affected area. Source reduction measures and Temephos application done by the field workers and health inspectors of Annakkavur Block. IEC activities undertaken regarding mosquito control measures.",39
11,8.,Tamil Nadu,Salem,xi. Chikungunya,35,0,13-09-10,15-09-10,Under surveillance,"Outbreak of fever reported from Village Kanavaikadu, Primary Health Centre Sathyanagar. All fever cases were treated symptomatically. Fever surveillance done in the affected area. Out of 6 sera samples sent to IVC&Z, Hosur for ELISA test, 4 found positive for Chikungunya. 35 blood smears collected from fever cases found negative for Malaria. Anti-larval work and fogging operation undertaken in the affected area and surrounding villages. Medical camp conducted in the affected area. IEC activities undertaken.",39
33,,3. West Bengal,Nadia,Chikungunya,931,0,25-08-10,,Under surveillance,"Outbreak reported from Village Purbapara, Ranaghat-II, Asnhmali block. District RRT visited the affected area. Paramedical staff deputed to the affected area for active surveillance. Entomological survey done. Fogging activities and source reduction measures undertaken in and around the affected villages. IEC activities undertaken regarding early treatment of cases and personal protection measures to be adopted by the community.",39
8,2.,Karnataka,Belgaum,vi. ?Chikungunya,25,0,30-08-10,,Under surveillance,Outbreak of fever and arthralgia reported from Village/PHC Madlur under Savadatti Taluk. District RRT visited the affected area and investigated the outbreak. Sera samples collected for laboratory confirmation; result awaited. House to house visit done by the medical team for new fever cases. Aedes larval survey conducted in the affected area. Mobile clinic set up to treat cases. Fogging activities done. Observation of dry day done in the community. IEC activities undertaken regarding source reduction measures.,40
18,6.,Tamil Nadu,Ramanathpuram,xvi. ?Chikungunya,18,0,17-09-10,,Under control,"Cases of fever with joint pain reported from Village Kannakudi, PHC T.U.Mangai. 4 sera samples collected from fever cases of the affected area and sent for lab test to Zonal Entomological Team (ZET), Virudhnagar; result awaited. Mass fever survey and entomological surveillance done. Fogging activities and source reduction measures undertaken in and around the affected village. IEC activities undertaken regarding early treatment of cases and personal protection measures.",40
24,3.,W est Bengal,Nadia,Chikungunya,993,0,25-08-10,,Under surveillance,"Outbreak reported from Village Purbapara, Ranaghat-II, Asnhmali block. District RRT visited the affected area. Mass fever survey done and blood samples collected from fever cases for investigation of malaria and Chikungunya at NICED Kolkata. Paramedical staff deputed to the affected area for active surveillance. Entomological survey done. Fogging activities and source reduction measures undertaken in and around the affected villages. IEC activities undertaken regarding early treatment of cases and personal protection measures to be adopted by the community.",41
22,1.,Tamil Nadu,Tiruvannamalai,Chikungunya,19,0,14-10-10,,Under control,"Cases of fever and joint pain reported from Village Athippakkam under PHC Osur. Chikungunya outbreaks have been reported from the neighboring PHCs in the previous months. District RRT visited the affected area and investigated the outbreak. In peri-domestic areas, cisterns and water tanks found to be having high larval (Aedes) breeding due to rains. All fever cases screened negative for malarial parasite. Sera samples tested at Zonal Entomological Team, Vellore; result awaited. Source reduction measures and Temephos application done by the field workers in the affected area. IEC activities undertaken.",43
21,6.,West Bengal,Nadia,Chikungunya/ Dengue,301,0,21-10-10,,Under surveillance,"Outbreak of fever reported from Ranaghat SD, Kalyani SD, Tehatta SD and Sadar SD. Serum samples sent to NICED, Kolkata for Chikungunya and Dengue test. House to house survey done for fever cases. Health education given regarding personal protection measures.",45
11,,2. Maharashtra,Beed,ix. Chikungunya,168,0,25-10-10,,Under surveillance,"Outbreak of fever with joint pain reported from PHC Talwada (Daithan and Mirgaon villages) and PHC Madalmohi (Tandala vill.) under Taluk Georai; and from Kalegaon Haveli under PHC Nalwandi, Taluk Beed. Sera samples tested positive for Chikungunya. Entomological survey revealed increase in breeding of Aedes aegypti mosquito. Health team of PHC Talwada deputed to the village and Chikungunya control measures undertaken. IEC activities undertaken regarding early treatment of cases and personal protection measures to be adopted by the community.",46
21,7.,West Bengal,North 24 Parganas,Chikungunya/ Dengue,279,0,30-10-10,,Under surveillance,"Outbreak reported from Srinagar-Matia, Ghorarash-Kulingram, Kholopota, under Dhanyakuria Block. BPHC medical team visited the affected area. Out of 3 blood samples sent to ICMR for lab analysis, 2 samples tested positive for Chikungunya and 1 sample tested positive for Dengue. Active house-to-house survey undertaken by health staff regularly and all cases treated symptomatically.",46
16,1.,Madhya Pradesh,Morena,xiv. Chikungunya,117,0,11-11-10,,Under control,"Outbreak of fever with joint pain reported from CHC Noorabad from villages Gangapur bhatori under Datehra subcentre (81 cases) and from vill. Khadoli under subcentre Guda Chambal (36 cases). Block RRT visited the affected village. Medical staff deputed to village for round the clock surveillance. Out of 21 samples tested for Chikungunya, 10 samples found positive for Chikungunya IgM ELISA.",48
17,1.,Madhya Pradesh,Bhind,xv. Chikungunya,100,0,28-10-10,,Under control,"Outbreak of fever with joint pain reported from Antiyan ka pura, CHC Ruan (50 cases) and from Village Akloni, Block Mehgaon (50 cases). District RRT visited the affected area. Out of 5 samples tested, one confirmed positive for Chikungunya IgM by ELISA at Gwalior Medical College. IEC activities undertaken for mosquito control and personal protection measures.",48
26,4.,West Bengal,North 24 Parganas,Viral fever (Chikungunya?),2926,0,16-09-10,,Under surveillance,"Outbreak of fever and joint pain clinically diagnosed as Chikungunya reported from Sindrani, Harinagar, Boardhar, Karamari, Jhitkipota, Pathuria, Magurkona, Pustighata Sarahati, Khutibari, Ghonarmath, Kharermath, Akandatala, Raghabpur, Natunpara, Kamalabash, Charmandal, Bagula, Naldugari, Parmadan, Sindrani S/C under Bagdah Block (1162 cases); Swarupnagar (middle) sub-center area, near Swarupnagar United Club (1115 cases); Mukundakathi & Paikardanga Village, PO Itinda, Basirhat Block (649 cases). District RRT visited the affected area and investigated the outbreak. Sera samples sent to School of Tropical Medicine, Kolkata; result awaited. Active house-to-house survey done by health staff. IEC activities undertaken regarding early treatment of cases and personal protection measures to be adopted by the community.",48
25,2.,Madhya Pradesh,Bhind,Chikungunya,50,0,22-11-10,,Under control,"Outbreak Village-Akloni, Block Mehgaon, Distt. Bhind. Rapid Response Team has been visited in affected area Blood samples are collected, slides prepared for malaria. All preventive and curative measures have been taken. Temphos and Larva Survey, treatment given to patients.",49
9,6.,Madhya Pradesh,Bhind,ix. Chikungunya,70,0,29-11-10,29-11-10,Under control,"Outbreak reported from Village Achai, Block Mehgaon. District RRT visited affected area and investigated the outbreak. House to house visit done by the medical team for new fever cases. Larval survey conducted in the affected area. Fogging activities done IEC activities regarding source reduction and personal protection imparted.",50
10,6.,Madhya Pradesh,Dhar,x. Chikungunya,35,0,03-12-10,03-12-10,Under control,"Cases reported from Village Tanda Dhapala, PHC Gujari. Cases presented with fever, headache, myalgia and joint pain. District RRT visited the affected area and investigated the outbreak. Mass fever survey and entomological surveillance done. Fogging activities and source reduction measures undertaken in and around the affected village. IEC activities undertaken regarding early treatment of cases and personal protection measures.",50
22,1.,Rajasthan,Bikaner,Chikungunya,3131/ 0,,01-11-10,,Under control,"Outbreak of fever with joint pain reported from City Dispensary-2, Bikaner City. Water logging and high mosquito breeding observed in the area. Medical team deployed in the affected area to treat cases. 32 blood slides collected for malaria parasite examination. 311 serum samples were sent to SPMC Medical College Bikaner for Mac Elisa test out of which 110 samples were Chikungunya positive. Active house to house survey done. Entomological survey done. Fogging activities and source reduction measures undertaken in and around the affected area. IEC activities regarding personal protection measures imparted.",50
1,1.,Madhya Pradesh,Satna,i. Chikungunya,13,0,13-12-10,13-12-10,Under control,Cases of fever with rash reported from Sangram Colony & Utali camp. District RRT visited the affected area. 4 sera samples tested ELISA positive for IgM Chikungunya. All cases treated symptomatically. IEC activities undertaken for mosquito control and personal protective measures.,51
12,2.,Rajasthan,Bikaner,x. Chikungunya,8,0,23-11-10,,Under surveillance,"Cases of fever and multiple joint pain reported from CHC Nokha. Medical team deployed to the affected area to treat cases and investigate the outbreak. Active surveillance done by house to house visit to find new fever cases. Mass fever survey and entomological surveillance is done. On entomological survey, mosquito breeding found in the water tanks and flower pots. Blood samples collected and ELISA test done at SPMC Medical College, Bikaner. 8 samples tested positive for Chikungunya IgM. Fogging activities and source reduction measures undertaken in and around the affected area. IEC activities undertaken regarding personal protective measures.",51
13,3.,Tamil Nadu,Shivaganga,xi. Dengue/ Chikungunya,30,0,29-10-10,,Under control,"Outbreak of fever and joint pain reported from Village Koottukollai, PHC Siruvayal, Block Sivaganga. On entomological survey, Aedes larval breeding found inside water storage tanks. District RRT visited the affected area and investigated the outbreak. Out of 5 sera samples collected, 2 samples tested positive for Dengue and one tested positive for Chikungunya. All cases treated symptomatically. Source reduction measures like Abate application, and also fogging activities undertaken. IEC activities undertaken regarding early treatment of cases and personal protective measures to be adopted by the community.",51
17,1.,Madhya Pradesh,Bhind,Chikungunya,36,0,06-12-10,,Under control,"Cases reported from Village Garhi, Sector Haricha, Block Mehgaon. District RRT visited and investigated the affected area. 5 sera samples tested ELISA positive for IgM Chikungunya. All cases treated symptomatically. Source reduction measures like Abate application, and fogging activities undertaken. IEC activities undertaken regarding early treatment of cases and personal protective measures to be adopted by the community.",51
21,2.,W est Bengal,North 24 Parganas,Dengue/ Chikungunya,1155,0,09-09-10,,Under surveillance,"Outbreak of fever reported from Swarupnagar (middle) sub-center area, near Swarupnagar United Club. District RRT visited the affected area and investigated the outbreak. 155 blood samples sent to STM, Kolkata for lab investigation; some tested positive for Dengue and some for Chikungunya. Medical camp setup at Swarupnagar (Middle) subcentre area to treat cases. Active house to house survey done by health staff for fever cases. IEC activities undertaken regarding hygienic practices and sanitation measures.",51
22,2.,West Bengal,Burdwan,Dengue/ Chikungunya,50,1,18-12-10,,Under surveillance,"Outbreak reported from Muslimpara, Hanspukur, subcenter Bandelbaj, GP Purba Satgachia, Kalna-II. District RRT visited and investigated the affected area. Blood samples sent to STM, Kolkata for testing for Malaria, Dengue, Chikungunya and Enteric fever; results were negative for Malaria and Widal test; result of Dengue and Chikungunya test awaited. Symptomatic treatment given. Regular surveillance of the affected area done. IEC activities undertaken regarding personal protective measures.",52
15,11,Tamil Nadu,Tiruchirappalli,xv. Chikunguny a,22,0,29-01-14,02-02-14,Under control,"Cases reported from Village Venkatnayakpatti, SC/Block Marungapuri, PHC T.Sukkampatti, District Tiruchirappalli. Medical team investigated the outbreak. House to house survey done. Temporary medical camps organized. All cases treated symptomatically. Out of 5 serum samples collected 4 samples were positive for Chikungunya (IgM ELISA). . Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done.",5
5,3,Karnataka,Belgaum,v Chikungunya,25,0,02-02-14,03-02-14,Under Control,"Cases of fever reported from Village/SC Hanabarahatti, PHC Vannur, Block Balhongal, District Belgaum. District RRT investigated the outbreak. House to house fever survey done. Out of 3 serum samples collected, 2 samples were positive for Chikungunya (IgM ELISA). All cases treated symptomatically. Entomological survey done. Fogging and source reduction activities undertaken. Health education given regarding personal protection.",6
1,1,Andhra Pradesh,Nalgonda,i. Chikungunya,31,0,06-02-14,10-02-14,Under control,"Cases of fever reported from Village/SC Proddutur, PHC Varkatpally, Block Valigonda, District Nalgonda. Medical team investigated the outbreak. Active search for cases done. Medical camps organized in the community. Symptomatic treatment given to cases. 24 blood smears collected were negative for Malaria. Out of 7 serum samples collected, 3 samples were positive for Chikungunya (IgM ELISA). Anti larval activities undertaken. Health education given regarding personal protection.",7
16,9,Tamil Nadu,Dindigul,xvi. Chikungunya,17,0,26-02-14,27-02-14,Under surveillance,"Cases of fever with joint pain reported fromVillage Sadayampatti, HSC Kalladipatti, PHC Mattaparai, Block Nilakottai, District Dindigul. District RRT investigated the outbreak. 17 blood smears tested negative for malaria & out of 5 serum samples tested all were positive for Chikungunya. House to house survey done. Source reduction activities and thermal fogging done. Abate was used on all breeding sites. Health education given. Temporary breeding checkers posted with the help of local bodies.",9
17,9,Tamil Nadu,Ramanathap uram,xvii. Chikungunya,15,0,22-02-14,24-02-14,Under surveillance,"Cases reported from Village O. Karisalkulam, SC & PHC Kovilankulam, Block Kamudhi, and District Ramanathapuram. District RRT investigated the outbreak. All 6 serum samples tested positive for Chikungunya. Antilarval measures and fogging done in the affected area. Fever survey done, medical camp organized. Health education given.",9
19,,Tamil Nadu,Ramanathapur am,xix. Chikunguny a,11,0,05-03-14,07-03-14,Under control,"Cases of fever with joint pain reported from Village Kanjiyenthal, SC Vilathur, PHC Pambur, District Ramanathapuram. District RRT investigated the outbreak. House to house fever survey done. All cases treated locally. Out of 5 serum samples collected, 4 serum samples were positive for Chikungunya (IgM ELISA). Entomological survey revealed; HI 10% and CI 8%. Source reduction and fogging activities done. IEC done regarding personal protection measures.",10
10,,Karnataka,Raichur,x. Chikungunya,20,0,26-03-14,28-03-14,Under control,"Cases of fever with joint pain reported from Village Chikkalekkihala, PHC Mudgal, Block Lingsugur, District Raichur. Medical team investigated the outbreak. House to house survey done. Symptomatic treatment given to cases. Out of 20 serum samples collected, 4 serum samples were positive for Chikungunya (IgM ELISA). Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protection measures.",13
25,5,Maharashtra,Beed,xxiii. Chikungunya,15,0,21-03-14,,U nder Control,"Cases of fever with joint pain reported from Village Chatgaon, PHC Mojkhed, Block Dharur, District Beed. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given to cases. Out of 10 serum samples collected 5 samples were positive for Chikungunya (IgM ELISA). Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",14
10,6,Karnataka,Bijapur,x. Chikungunya,10,0,19-04-14,19-04-14,Under Surveillance,"Cases of fever with joint pain reported from Village Babalad, PHC Horti, Block Indi, District Bijapur. District RRT investigated the outbreak. Active search for cases done. All cases treated symptomatically.6 serum samples sent; result awaited. Entomological survey done. Source reduction and anti larval activities undertaken.",16
18,9,Madhya Pradesh,Khargone,xviii. Chikungunya,35,0,25-04-14,26-04-14,Under Control,"Cases of fever with joint pain reported from Village Bhikarkhedi, PHC Bagod, Block Barwaha, District Khargone. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. 4 Serum samples sent to Medical college, Indore; result awaited. Entomological survey done.IEC done regarding personal protection measures.",17
27,4,Maharashtra,Ahmednagar,xxv. Chikungunya,29,0,19-04-14,,Under control,"Cases reported from Village Waki, SC Loni, PHC Kharda, Block Jamkhed, District Ahmednagar. District RRT investigated the outbreak. House to house fever survey done. Out of 6 serum samples collected, 3 serum samples were positive for Chikungunya (IgM ELISA). Entomological survey revealed: HI 13.11%, BI 34.01 and CI 9.05%.",18
6,4.,Karnataka,Tumkur,Chikungunya,22,0,13-05-14,17-05-14,Under Control,"Cases of fever reported from Village Sorlamavu, PHC Mattighatta, Block C N Halli, District Tumkur. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. 2 Serum samples tested at DPHL, Tumkur positive for Chikungunya (IgM ELISA). IEC done regarding personal protection measures.",20
12,4.,Maharashtra,Beed,Dengue and chikungunya,22,0,26-05-14,26-05-14,Under surveillance,"Cases of fever reported from Block, Wadwani, PHC Kuppa, Village Kuppa, Distt Beed. An increase in aedes mosquito breeding was observed in the area. Out of 04 blood samples tested for Dengue and Chikungunya by ELISA, 01 tested positive for Dengue and 01 for Chikungunya. Health camp was organized in the PHC. Control measures for fever were undertaken. House to house survey was done. Out of 905 water containers surveyed 68 found positive for Aedes Larva, Abate was added to 37 positive water containers.",21
10,,Karnataka,Chamrajnagar,? Chikungunya,14,0,30-5-14,3-6-14,Under control,"Cases of fever with headache & myalgia reported from Uppara street of Bedrapura Badanaguppe, PHC Panyadhahundi, Block & district Chamrajanagar. The cases were clinically diagnosed as chikungunya. DRRT investigated the outbreak. 3 blood samples were collected & sent to District Lab, Chamrajnagar; result awaited. Symptomatic treatment given. Active fever surveillance & source reduction activities undertaken. Health education given.",22
28,,Karnataka,Chitradurga,Chikungunya,13,0,19-5-14,Under control,"Cases reported from Village Madadakere, PHC Hosadurga, Block & district Chitradurga. DRRT investigated the outbreak. A total of 2 blood samples were tested by IgM ELISA for chikungunya; both were positive. 13 peripheral blood smears were examined for Malaria parasite and found negative. HI was found to be 23.8. Case management done at PHC level. Health education given. House to house survey done",,22
16,,Karnataka,Chamrajanagar,Chikungunya,28,0,1-6-14,5-6-14,Under surveillance,"Cases of fever with headache & myalgia reported from Village Veeranpura colony, PHC Nenekatte, Taluk Gundlupet, District Chamrajanagar. RRT investigated the outbreak. 5 blood samples were collected & sent to District Lab, Chamarajanagar; 2 were positive for Chikungunya by IgM ELISA. There were few construction sites in the vicinity which had favorable breeding sites for mosquitoes. Aedes Aegypti larvae were found in abundance in drums and tanks. Symptomatic treatment given. Source reduction activities carried out.",23
18,,Karnataka,Ramanagar,Chikungunya,19,0,01-06-2014,9-6-14,Under control,"Cases reported from Village Kenchegowdana Doddi, Honnegana Halli, PHC / CHC Sathnur Hobli, Kabbal Gram Panchayathi, Taluk Kanakapura, District Ramanagar. District RRT investigated the outbreak. House to house survey done. Entomological survey done. Out of 5 serum samples collected 1 was positive for Chikungunya by IgM ELISA.",23
29,12.,Tamil Nadu,Tiruchirappali,Chikungunya,37,0,6-6-14,9-6-14,Under surveillance,"Outbreak of fever reported from Village Mela koundapatty, SC Thirupanjeli, PHC Sirugambur, Block Manachanallur, District Tiruchirappalli. RRT investigated the outbreak. 8 serum samples & 2 water samples were collected & sent to KAPV Medical College; 04 serum samples were positive for Chikungunya by IgM ELISA and water samples were fit for consumption. Antilarval work & fogging done.",23
50,2 0.,Karnataka,Davengere,Chikungunya,30,0,24-5-14,,Under control,"Cases reported from Village Channapura, PHC Punabagatta, Taluk Harapnahalli, District Davengerre. RRT investigated the outbreak. It was observed that water supply was improper and water storage practices were unsatisfactory. Aedes Larvae were present in stored water. A total of10 blood samples were tested for Chikungunya at DSU, out of which 3 were positive on IgM ELISA. Symptomatic treatment given. Source reduction activities carried out.",23
54,,Maharashtr a,Ahmednagar,Chikungunya,14,0,20-05-14,,Under Surveilla nce,"Outbreak of fever reported from Village Hakewadi, SC Mohaj Devde, PHC Pimpalgaon Tappa Tal Pathardi, District Ahmednagar. RRT investigated the outbreak. Active survey done. 3 serum samples sent to Sentinel Centre, Ahmednagar for Dengue IgM ELISA tested negative; 1 sample found positive for Chikungunya.3 samples sent to AFMC, Pune for Ricketssial fever; result awaited. IEC done.",23
69,1.,Madhya Pradesh,Sehore,Chikungunya,60,0,22-05-2014,,06/06/2014,Under control,23
17,,Maharashtra,Sangli,Chikungunya,32,0,11-06-14,11-06-14,Under Surveillance,"Cases of fever and joint pain Village /SC Umrani, PHC Bilur Block-Jath, District Sangli. District RRT investigated the outbreak. House to house survey done. Out of 05 serum samples sent to Sentinal Laboratory, Govt Medical College Miraj 03 samples tested positive for Chikungunya (IgM ELISA). All cases treated symptomatically. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",24
3,,Andhra Pradesh,Mahabubnag ar,Chikungunya,28,0,14-06-14,17-06-14,Under Control,"Cases of fever and joint pain Village Kudichinthalabailu, SC/ PHC Vatavarlapally, Block Amrabad, District Mahabubnagar . District RRT investigated the outbreak. House to house survey done.28 blood smears collected and found negative for malaria parasite. Out of 05 blood samples tested 03 samples positive for Chikungunya (IgM ELISA). All cases treated symptomatically. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",25
10,7,Karnataka,Bijapur,Chikungunya,17,0,12-06-14,12-06-14,Under Control,"Cases reported from Village Nagwad, PHC/CHC Golasangi, Taluk Nagewadi, District Bijapur. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Out of 10 samples sent for laboratory investigation, 03 samples tested positive for Chikungunya (IgM ELISA), results of 7 samples awaited. Anti larval activities and fogging done in the affected area. IEC done.",25
27,,Tamil Nadu,Theni,Chikungunya,66,0,11-06-14,22-06-14,Under Control,"Cases reported from Village Thandupalayam, Thotti Colony, SC ward no 27 and 28, PHC / Block Priyakulam Municipality, District Theni. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Out of 5 serum samples sent to Govt Theni Medical College Hospital, 4 samples tested positive for Chikungunya (IgM ELISA). Ant larval and fogging activities undertaken. IEC done regarding personal protective measures.",25
6,4.,Karnataka,Mysore,Chikungunya,15,0,23-06-14,30-06-14,Under Control,"Cases of fever reported from Village /PHC/CHC Hedathale, Taluk Nanjangud, District Mysore. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Out of 02 blood samples tested 01 positive for Chikungunya by IgM ELISA. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",26
8,4.,Karnataka,Tumkur,Chikungunya,20,0,20-06-14,28-06-14,Under control,"Cases reported from Village Gondal SC (Rangankere village), PHC/CHC Dasudi, Taluk C N Halli, District Tumkur. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Out of 02 blood samples sent 01 sample tested positive for Chikungunya (IgM ELISA). Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",26
35,13.,Karnataka,Tumkur,Chikungunya,25,0,16-06-14,,Under control,"Cases reported from Village Singonhalli, SC (Kamanahalli village), PHC/CHC Bhaktarhalli, Taluk Kunigal, District Tumkur. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Out of 04 blood samples sent 02 samples tested positive for Chikungunya (IgM ELISA). Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",26
24,,Tamil Nadu,Tiruchirappall i,Chikungunya,19,0,02-07-14,06-07-14,Under control,"Cases reported from Village Usilampatty, HSC F. Keelaiyur, PHC Annsmpatty, Block Manaparai, District Tiruchirappalli. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Out of 05 serum samples tested at KAPV Medical college, 02 samples positive for Chikungunya (IgM ELISA), Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",27
6,4,Karnataka,Koppal,vi. Chikungunya?,24,0,09-07-14,11-07-14,Under Control,"Cases of fever with body ache reported from Village Kadekoppa, PHC Dotihal, Block Kushtagi, District Koppal. District RRT investigated the outbreak. Active case search done. All cases treated symptomatically. Blood samples sent to Bellary Medical College for testing of Malaria, Dengue, Chikungunya; results awaited. However clinical presentation resembled Chikungunya. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",28
48,17,Karnataka,Mysore,Chikungunya,66,0,12-7-14,,Under surveillance,"Case of fever with joint pain reported from village Kaarepura, SC Karya, PHC Thagaduru, Block Nanjangud, District Mysore. District RRT investigated the outbreak. House to house fever survey done. Temporary clinics organized in the community. Symptomatic treatment given to cases. 7 serum samples collected; result awaited. Entomological survey done. Village Panchayat was sensitized regarding prevention and control of disease. Health education given regarding personal protection.",30
50,17,Karnataka,Tumkur,Chikungunya,40,0,9-7-14,,Under control,"Cases of fever reported from Village Kartikehal, PHCThimmanahalli, Block CN Halli, , District Tumkur. District RRT investigated the outbreak. House to house fever survey done. Symptomatic treatment given to cases. 40 blood smears collected; result awaited. Out of 2 serum samples collected 1 sample was positive for Chikungunya (IgM ELISA). Entomological survey done. Health education given regarding personal protection.",30
52,18,Maharashtra,Sangli,Chikungunya,26,0,08-07-2014,,Under surveillance,"Cases reported from Block Kavathemahankal, PHC Deshing, SC / Village Malangaon, District Sangli. It was observed that there was water collections in used tyres and containers which were uncovered. District RRT investigated the outbreak. A total of 05 serum samples taken and sent to Govt Medical College, Miraj out of them 04 samples were positive for Chikungunya. Health education was given and people were asked to observe dry day.",30
16,,Madhya Pradesh,Sehore,xvi. Chikungunya?,41,0,31-07-14,1-08-14,Under Surveillance,"Cases reported from Village Chapar, Block Ashta, District Sehore. District RRT investigated the outbreak. Active survey done. All cases treated symptomatically. All blood smears tested negative for malaria. Out of 07 serum samples tested, 01 sample tested positive for Chikungunya. Vector control measures undertaken.IEC done regarding personal protective measures.",31
10,9,Tamil Nadu,Kancheepura m,Chikungunya,27,0,07-08-2014,11-08-2014,Under control,"Cases reported from Village Keelkathirpur, PHC Thirupukkuzhi, HSC Perumbakkam, Block / District Kancheepuram. A total of 07 blood smears taken were negative for Malaria and 06 serum samples sent to KIPM; 04 positive for Chikungunya. Door to door fever surveillance done. Disinfection done in the area. Panchayat was requested to get over head tank cleaned once a week and supply chlorinated water.",32
13,9,Tamil Nadu,Thiruvannama lai,Chikungunya,10,0,09-08-2014,11-08-2014,Under surveillance,"Cases of fever reported from Village Manimangalam, HSC Melpalanandal. PHC Mangalam, Block Thurinjapuram, District Thiruvannamalai. Pit tapping and water storage habits led to mosquito breeding. Medical team deployed. House to house fever surveillance done. Source reduction done by removing stored water. A total of 10 serum samples sent to ZET Vellore; 03 were positive for chikungunya. Indoor fogging operation was carried. Regular monitoring of pipeline leakages and rectification started.",32
17,,Maharashtra Amravati,Beed,xvii.Dengue & Chikungunya,15,0,07-08-14,12-08-14,Under Surveillance,"Cases reported from Village Pimpla PHC/ Block Wadwani, District Beed. District RRT investigated the outbreak. Active survey done. All cases treated symptomatically. Out of 05 Serum samples sent to District Priority Lab, Beed 01 sample tested positive for Chikungunya & 01 sample tested positive for Dengue (IgM ELISA). Vector control measures undertaken. IEC done regarding personal protective measures.",33
0,1,Andhra Pradesh,Visakhapatnam,i.Chikungunya,23,0,19-08-14,23-08-14,Under Control,"Cases of fever reported from Village Vaddipa, Kovvuru , PHC/Block Rolugunta, District Vishakapatnam. District RRT investigated the outbreak. House to house fever survey done. Temporary medical camps organized. Symptomatic treatment given to cases. Entomological survey done. All blood smears collected were negative for malaria. Out of 23 serum samples collected 13 serum samples were positive for Chikungunya (IgM ELISA). Fogging and source reduction activities undertaken. Dry day observed in the community. IEC done regarding vector control activities done.",34
14,8,Kerala,Ernakulum,xv.Chikungunya,32,0,14-08-14,23-08-14,Under Control,"Cases of fever with body ache reported from Villages Kalvarthy, Thuruthy, PHC fort Kochi, Kochi Corporation, District Ernakulum. District RRT investigated the outbreak. House to house fever survey done. Symptomatic treatment given to cases. Out of 32 serum samples collected 4 samples were positive for Chikungunya. Vector control activities undertaken.",34
19,10,Maharashtra,Beed,xx.Dengue & Chikungunya,16,0,20-08-14,24-08-14,Under Control,"Cases of fever reported from Village/SC Waghira, PHC Naigaon, Block Patoda, District Beed. Medical team investigated the outbreak. House to house fever survey done. Medical camps organized. Symptomatic treatment given to cases. Out of 5 serum samples collected & sent to DPL, Beed 3 samples were positive for Dengue (IgM ELISA) and 1 sample was positive for Chikungunya (IgM ELISA). Entomological survey done. Source reduction and fogging activities done. IEC done regarding personal protection measures.",34
12,6,Karnataka,Kolar,Chikungunya & Dengue,48,1,20-08-14,27-08-14,Under Surveillan ce,"Cases of fever reported from Village Kondanahalli, H Byapanahalli, PHC Agram, Hebani, Taluk Mulbagal, District Kolar. District RRT visited the area. Out of 03 blood samples tested 01 blood sample found positive for Dengue by NS1 ELISA & 01 blood sample was positive for Chikungunya by IgM ELISA. Fever and larval surveillance done. Aedes larva found in few tanks. Source reduction activities were initiated. The death was of a 09 month old child in a private hospital where child was tested negative for dengue, malaria and typhoid.",35
