Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
7,5.,Jharkhand,Deoghar,viii. Acute Diarrhoeal Disease,28,0,31-10-14,09-11-14,Under Surveillance,"Cases of diarrhoea, nausea and vomiting reported from Village Mahapur, Ojhadih, Laxmandih, Madhusingha, Nayadih), CHC Sarath, District Deoghar. District RRT investigated the outbreak. House to house survey done. All the patients were treated symptomatically. Chlorination of water sources done. Halogen tablets & ORS packets distributed. Health education imparted regarding personal hygiene and sanitation.",45
14,7.,Maharashtra,Thane,xv. Acute Diarrhoeal Disease,194,0,30-10-14,03-11-14,Under Surveillance,"Cases reported from Kalyan Taluka, PHC Ajade, SC Dadadi, Village Gavthan, District Thane. District RRT investigated the outbreak. Active search for cases done. 02 water samples sent; result awaited. Chlorine tablets & ORS packets were distributed to households. Health education given regarding safe drinking water.",45
17,,Maharashtra,Thane,xviii. Acute Diarrhoeal Disease,194,0,30-10-14,03-11-14,Under Surveillance,"Cases reported from village Gavthan, HSC Dadadi, PHC Ajade, Block Kalyan, District Thane. District RRT investigated the outbreak. Active search for cases done. Probable cause of outbreak was contamination of drinking water due to pipeline leakages. 2 water samples sent for testing; result awaited. ORS packets distributed. Health education done regarding safe drinking water and sanitation.",45
20,10.,West Bengal,Burdwan,xxi. Acute Diarrhoeal Disease,37,0,04-11-14,05-11-14,Under Control,"Cases of diarrhoea reported from Village Sikarpur, Gram Panchyat Hatkalna, Municipality Kalna – I and District Burdwan. District RRT investigated the outbreak. Active survey done. Symptomatic treatment given. 2 rectal swabs collected and sent to BMCH tested positive for E.coli. 2 water samples collected and sent to District Public health Lab; result awaited. Halogen tabs and ORS packets have been distributed in the affected area. Health education has been given on hygiene and sanitation.",45
25,4.,Madhya Pradesh,Hoshangabad,xxv. Acute Diarrhoeal Disease,19,0,26-10-14,,Under Control,"Cases of diarrhea, vomiting and fever reported from Village Somalwada, SHC Sankheda, Sector Pathrota, Block Kesla, District Hoshangabad. District RRT investigated the outbreak. Active search for cases done. Symptomatic treatment given. 3 stool samples collected and sent to GMC Microbiology deptartment Bhopal tested negative for Cholera. Chlorination of water sources done.ORS packets distributed. Health education done regarding safe drinking water and sanitation.",45
2,2.,Assam,Dibrugarh,ii. Acute Diarrhoeal Disease,42,0,09-11-14,15-11-14,Under Surveillance,"Cases reported from Village Barbam, SC, Tengapani, PHC/Block Khowang, District Dibrugarh. District RRT investigated the outbreak. Active search for cases done. All cases treated symptomatically Poor sanitary condition observed in the area. 05 water samples & 02 rectal swabs sent to Microbiology Department, AMCH , Dibrugarh; result awaited. Zinc tablets & ORS packets distributed. PHE Department has been informed for providing portable water. Chlorination of water sources done.ORS packets distributed. Health education done regarding safe drinking water and sanitation.",46
9,6.,Jammu and Kashmir,Leh (ladakh),viii. Acute Diarrhoeal Disease,22,0,12-11-14,15-11-14,Under Surveillance,"Cases of Abdominal pain with mild fever reported from Pachathang, Block Nubra, District Leh. District RRT investigated the outbreak. Active search for cases done. All cases treated symptomatically. Chlorination of water sources done. ORS packets distributed. .Health education given regarding safe drinking water and sanitation.",46
16,,Maharashtra,Amravati,xv. Acute Diarrhoeal Disease,70,0,10-11-14,11-11-14,Under Control,"Cases reported from Village / SC Riddhapur, PHC Khed, Block Morshi, District Amravati. District RRT investigated the outbreak. Active search for cases done. Probable cause of outbreak was contamination of drinking water due to pipeline leakages. Symptomatic treatment given. 7 stool samples sent to DPHL; negative for any pathogen. Out of 48 water samples tested at DHL Amravati; 04 sample found non potable. Pipelines repaired. Super chlorination of water done. ORS packets distributed. Health education done regarding safe drinking water and sanitation.",46
19,,Maharashtra Maharashtra,Parbhani,xviii. Acute Diarrhoeal Disease,32,0,11-11-14,12-11-14,Under Control,"Cases of diarrhoea reported from Village Parva, PHC Jamb , Block Parbhani, District Parbhani. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Probable cause of outbreak was contamination of drinking water. Chlorination of water sources done.ORS packets distributed. Health education done regarding safe drinking water and sanitation.",46
20,,Maharashtra Maharashtra,Sangli,xix. Acute Diarrhoeal Disease,51,0,12-11-14,15-11-14,Under Control,"Cases of diarrhoea reported from Village Kosari, SC/ PHC Sheagaon, Block Jath,District Sangli. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. 5 stool samples sent to GMC Miraj; negative for any pathogenic organism. Irregular chlorination done in the area. ORS packets distributed. Chlorination of water sources done.Health education done regarding safe drinking water and sanitation.",46
31,1.,Jammu and Kashmir,Leh (ladakh),xxx. Acute Diarrhoeal Disease,17,0,13-10-14,Under Surveillance,"Cases of loose motion with abdominal pain reported from Sato residential school, Block Tangtse, District Leh. District RRT investigated the outbreak. Active search for cases done. All cases treated symptomatically. Chlorination of water sources done. ORS packets distributed. .Health education given regarding safe drinking water and sanitation.",,46
4,3.,Gujarat,Anand,iv. Acute Diarrheal Disease,29,0,18-11-14,20-11-14,Under Surveillance,"Cases of acute onset diarrhea and vomiting reported from S. S .Hospital, Petlad, Block Petlad, District Anand. District and Block RRT investigated the outbreak.7 water samples collected and sent to state public health lab, all were fit for consumption. Control measures undertaken.",47
5,,Gujarat,Gandhi Nagar,v. Acute Diarrheal Disease,18,0,24-11-14,26-11-14,Under surveillan ce,"Cases reported from Village/SC Sonarda, PHC Vadodara, District Gandhinagar. District RRT investigated the outbreak. 02 stool samples sent to Civil Hospital Gandhi Nagar ,both samples were found to be negative for any pathogen. 01 water sample sent to GJTI (Gujtrat Jalseva Training Institute ); result is awaited. House to house survey done. Health education given to the people in the community.",48
9,4.,Jharkhand,East Singhbhum,ix. Acute Diarrheal Disease,76,4,16-11-14,16-11-14,Under surveillan ce,"Cases reported from Village Jatajhopdi, Ranidih Koketola and Bazar Tola, CHC Golmuri cum Jugsalai, Distt East Singhbhum. District RRT visited the area. 03 females aged 3years, 45years ,50years & 01 male aged 15 years died because of the condition. 03 stool samples were colleted & sent to MGMCH,Jamshedpur; stool culture was negative for all the samples. All the wells in the area were chlorinated. Health education was given to the people and advised to maintain hygiene and sanitary measures.",48
14,5.,Maharashtra,Sangli,xiv. Acute Diarrheal Disease,40,0,22-11-14,29-11-14,Investigati on Open,"Cases reported from Village Mhaisal, SC Mhaisal, PHC Mhaisal, Block Miraj. House to house survey done. Isolation ward established and contact treatment given. Disinfection of water tank along with repair of damaged pipeline done. 28 stool samples sent to Govt. Medical College, Miraj. Report awaited.",48
27,1.,Gujarat Gujarat,Vadodara,xxvi. Acute Diarrheal Disease,36,0,12-11-14,,Under control,"Cases reported from Village Dabhoi, CHC Dabhoi, Distt Vadodara. District RRT investigated the outbreak .A damage in drinking water pipeline was detected which lead to contamination of water. 04 stool samples and 02 water samples were sent to Public Health Laboratory Vadodara. All 04 stool samples tested negative for any pathogen and 01 water sample was found potable. House to house survey done. Health education given.",48
0,1.,Andhra Pradesh,Chittoor,i. Acute diarrheal disease,22,02,29-11-14,08-12-14,Under control,"Cases reported from Village Bodamolladinne, SC Isukanuthapalli, PHC CTM,Mandal Madanapalle District Chittoor. District RRT investigated the outbreak. Out of 08 water samples collected and sent to Regional Public Health Lab, Tirupati, only 02 samples were found to be potable. All 03 rectal swabs sent to SVIMS Tirupati tested negative for any pathogen. 02 females aged 16& 45 years died due to the condition. A medical camp was organized. Water tanks were cleaned and water chlorinated. Health education given on personal hygiene and environmental hygiene.",49
6,5.,Karnataka,Haveri,vii. Acute Diarrheal Disease,15,0,30-11-14,03-12-14,Under control,"Cases reported from Village M G Thimmapura, PHC Negalur, Taluk Haveri, District Haveri. District RRT investigated the outbreak. Consumption of contaminated water could be the probable cause of outbreak. 02 stool samples collected and sent to referral lab Shimoga, tested negative for cholera culture.02 water sample tested and found to be non potable. Chlorination of water source done. Alternate water supply provided & chlorine tablets distributed. Health education given.",49
11,,Madhya Pradesh,Sehore,xii. Acute diarrheal disease,10,0,30-11-14,01-12-14,Under surveillance,"Cases reported from Village Tiladia, Block Nasrullaganj, District Sehore. District RRT investigated the outbreak. Consumption of water from a contaminated well could be the probable cause of the outbreak. One water sample from the well taken and sent to PHE department, found to be non potable. Chlorination of the well done, alternate water supply arranged. Health education given on safe drinking water practices.",49
16,10.,Rajasthan,Bikaner,xvii. Acute diarrheal disease,17,0,04-12-14,05-12-14,Under control,"Cases reported from Ginnani area of Bikaner city, District Bikaner. All the cases had history of developing diarrhea; vomiting and abdominal pain after drinking contaminated water. A total of 02 stool samples and 01 vomitus sample taken and sent to SPMC Deptt Bikaner and E coli were isolated from stool while vomitus contained no pathogenic organism. 10 water samples were also collected and sent to PHED lab Bikaner, all the samples were found to be potable. Pipeline leakages were rectified and water chlorinated. House to house survey done. Health education given.",49
26,1.,Gujarat,Sabarkantha,xxvi. Acute Diarrhoeal Disease,263,0,18-10-14,,Under surveillance,"Cases reported from urban slum near Rameshavar Talav, PHC Kadiyadra, Block Idar, District Sabarkantha. District RRT investigated the outbreak. Majority of cases were above 14 years of age. All 11 stool samples collected and sent to Sir Pratap General Hospital microbiology lab Himmatnagar tested negative for any pathogen. 02 water samples to Jalbhavan Laboratory Himmatnagar; both the samples were found to be non potable. House to house surveillance done. Health education given.",49
29,3.,Rajasthan,Bikaner,xxix. Acute Diarrhoeal Disease,142,0,13-07-14,,Under control,"Cases reported from Murli Dhar Vyas Colony, City / District Bikaner. District RRT investigated the outbreak. All the cases had history of developing diarrhea; vomiting and abdominal pain after drinking contaminated water. A total of 04 stool samples taken and sent to SPMC Deptt Bikaner and E coli were isolated. Twenty nine water samples were also collected and sent to PHED lab Bikaner and all were found to be potable. Pipeline leakages were rectified and water chlorinated. House to house survey done. Health education given.",49
0,1.,Andhra Pradesh,Krishna,i. Acute Diarrhoeal Disease,25,0,09-12-14,10-12-14,Under control,"Cases reported from Village Gurapadu, SC Amudalapalli, PHC/Block Unguturi, District Krishna. Medical team investigated the outbreak. House to house survey done. People consumed water from canal. Medical camps were organized and all cases treated symptomatically. 8 stool samples & 3 water samples collected and sent to Siddhartha Medical College; result awaited. Health education given regarding safe drinking water and personal hygiene.",50
2,3.,Gujarat,Anand,iii. Acute Diarrhoeal Disease,26,0,12-12-14,12-12-14,Under control,"Cases of loose motion and vomiting reported from Village Ramol, PHC Changa, Block Petla, District Anand. District RRT investigated the outbreak. House to house survey done. Pipeline leakages were observed in the community. 2 stool samples and 1 water samples collected; result awaited. Pipeline leakages were repaired by Gram Panchyat. Chlorination of water sources done. Health education given regarding personal hygiene and sanitation.",50
7,6.,Maharashtra,Beed,viii. Acute Diarrhoeal Disease,52,0,12-12-14,14-12-14,Under control,"Cases of loose motion and vomiting reported from PHC Yelambghat, District Beed. District RRT investigated the outbreak. Pipeline leakages were observed in the community. Medical camp organized in the community. ORS packets given to cases. 3 water samples collected; result awaited. Pipeline leakages were repaired. Chlorination of water sources done. IEC done.",50
9,7.,Madhya Pradesh,Burhanpur,x. Acute Diarrhoeal Disease,40,0,09-12-14,10-12-14,Under control,"Cases reported from Village Nimanadad, CHC /Block Khaknar, District Burhanpur. District RRT investigated the outbreak. House to house survey done. Cases treated locally. 3 stool samples collected were negative for cholera culture. ORS packets distributed in the community. Chlorination of water sources done. Health education given regarding safe drinking water.",50
0,1.,Assam,Kamrup (R),i. Acute Diarrheal Disease,20,0,18-12-14,20-12-14,Under Surveillance,"Cases reported fom Village Merganda, SC Charaimari, PHC Chaygaon, District Kamrup. Medical team investigated the outbreak. Cases developed nausea, vomiting and pain abdomen along with loose motions after consuming food prepared at a small function in the village. All cases treated symptomatically. All 03 water samples sent to GMCH found to be non potable. Health education given regarding safe food and water.",51
2,3.,Chattisgarh,Raigarh,iii. Acute Diarrheal Disease,27,0,15-12-14,17-12-14,Under Surveillance,"Cases reported from Village /PHC Jobi, Block Kharsia, District Raigarh. District RRT investigated the outbreak. Medical camp organized. House to house survey done. Health education given.",51
17,14.,Tripura,South Tripura,xviii. Acute Diarrheal Disease,12,01,15-12-14,15-12-14,Under Surveillance,"Cases of vomiting and loose motion reported from Baraiya of South Srirampur GP, Block Rajnagar, District South Tripura.District RRT investigated the outbreak. One 05 year old male child died due to the condition. No human samples collected.Medical camp organized in the affected area and all the cases treated symptomatically. Health education given.",51
5,4.,Gujarat,Anand,vi. Acute Diarrheal Disease,90,0,26-12-14,26-12-14,Under control,"Cases of pain abdomen & loose stool reported from Village/Urban SC/Block Petlad District Anand. District RRT investigated the outbreak. Consumption of contaminated water could be the probable cause of the outbreak. All 05 stool samples sent to District Lab Petlad tested negative for any pathogen. Out of 03 water samples tested ,only 01 sample was found to be potable. All cases treated symptomatically leakages found and repaired. Chlorination done. Health education regarding safe drinking water practice given.",52
6,4.,Gujarat,Bhavnagar,vii. Acute Diarrheal Disease,74,0,22-12-14,22-12-14,Under surveillance,"Cases of pain abdomen & loose stool reported from Village Virpur, PHC Valukad, Taluka Talaja District Bhavnagar. District RRT investigated the outbreak. Consumption of contaminated water could be the probable cause of the outbreak. Out of 04 water samples sent to microbiology department of Bhavnagar Medical College 02 were found to be non potable. all cases treated symptomatically. Leakages found and repaired. Chlorination done. Health education regarding safe drinking water practice given.",52
7,4.,Gujarat,Bhavnagar,viii. Acute Diarrheal Disease,176,0,22-12-14,22-12-14,Under surveillance,"Cases of pain abdomen & loose stool reported from ward No.2 UHC/ Taluka Palitana, District Bhavnagar. District RRT investigated the outbreak. Consumption of contaminated water could be the probable cause of the outbreak. out of 05water samples sent to microbiology department of Bhavnagar Medical College 03 were found to be non potable.04 stool samples collected and sent to microbiology department of Bhavnagar Medical College;result awaited. All cases treated symptomatically. Pipeline leakages found and repaired. Chlorination done. Health education regarding safe drinking water practice given.",52
8,4.,Gujarat,Bhavnagar,ix. Acute Diarrheal Disease,178,0,18-12-14,18-12-14,Under surveillance,"Cases reported from Village Rajpara,PHC Trapaj,Taluka Talaja District Bhavnagar . District RRT investigated the outbreak. Consumption of contaminated water could be the probable cause of the outbreak. Majority of cases were adults. All 04 stool samples tested at microbiology department of Bhavnagar Medical College were found to be negative for any pathogen. Out of 05 water samples collected and tested at microbiology department of Bhavnagar Medical College, 04 were found to be potable. All cases treated symptomatically. Pipeline leakages found and repaired. Chlorination done. Health education regarding safe drinking water practice given.",52
0,KL/ERN/2021/01/0001,Kerala,Ernakulam,Acute Diarrheal Disease,92,00,01-01-21,06-01-21,Under Control,"Cases reported from Village/PHC Thrikkakara, Block Cheranellur. District RRT investigated the outbreak. House to house survey done. 06 water samples collected. All cases treated symptomatically. IEC done regarding safe drinking water and personal hygiene.",1
3,TN/DMP/2021/01/0004,Tamil Nadu,Dharmapuri,Acute Diarrheal Disease,17,00,04-01-21,07-01-21,Under Control,"Cases reported from Villages Belarahalli, Kottapallam, Erumapattai, Semmanatham, HSC/PHC Belarahalli, Block Palacode. District RRT investigated the outbreak. House to house survey done. 3 stool sample collected and sent to DPHL Dharmapuri was found negative for enteropathogens by culture. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",1
5,KL/ERN/2021/01/0001,Kerala,Ernakulam,Acute Diarrheal Disease,92,00,01-01-21,06-01-21,Under Control,"Cases reported from Village/PHC Thrikkakara, Block Cheranellur. District RRT investigated the outbreak. House to house survey done. 06 water samples collected. All cases treated symptomatically. IEC done regarding safe drinking water and personal hygiene.",1
8,TN/DMP/2021/01/0004,Tamil Nadu,Dharmapuri,Acute Diarrheal Disease,17,00,04-01-21,07-01-21,Under Control,"Cases reported from Villages Belarahalli, Kottapallam, Erumapattai, Semmanatham, HSC/PHC Belarahalli, Block Palacode. District RRT investigated the outbreak. House to house survey done. 3 stool sample collected and sent to DPHL Dharmapuri was found negative for enteropathogens by culture. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",1
7,KL/CNR/2021/02/0010,Kerala,Cannanore (Kannur),Acute Diarrheal Disease,16,00,09-12-20,,Under Control,"Cases reported from Panoor, PHC Thripangottur And PHC Kunnothuparamba, Kallikandy and Cheruparamba. Kunnothuparamba & Thripangottur. Cases presented with fever, headache, abdominal pain and diarrhea. Stool sample collected and sent to Microbiology Lab. of GMC Calicut, stool culture found negative for Shigella. District RRT investigated the outbreak. Health education was given. Super chlorination was done.",2
8,MH/GOD/2021/02/0011,Maharashtra,Gondia,Acute Diarrheal Disease,194,00,07-01-21,,Under Control,"Cases reported from Arjunimorgaon Channabakti, Bondgaon Devi, Bodra, House to house survey was done. . 12 Water, 3 food, some stool samples were sent for investigation. Water was declared unfit for drinking and food samples had pre- toxins of staphylococcus. District RRT investigated the outbreak. Health education was given. Chlorination was done.",2
2,KN/RCR/2021/03/0016,Karnataka,Raichur,Acute Diarrheal Disease,13,00,20-01-20,21-01-20,Under Control,"Cases reported from Village Belaguraki, PHC/CHC Badarali, Taluk Sindhanur. District RRT investigated the outbreak. House to house survey done. 3 water samples collected. All cases treated symptomatically. Health education given.",3
3,KN/CKR/2021/03/0017,Karnataka,Chickaballapura,Acute Diarrheal Disease,61,00,24-01-21,24-01-21,Under Control,"Cases reported from Villages Byappanahalli & Reddygollarahalli, PHC/CHC Peresandra, Taluk Chickaballapura. District RRT investigated the outbreak. House to house survey done. Stool sample collected; showed growth of normal commensal. Water samples collected and sent to DPHL, Chickaballapura and PHI Bangalore. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",3
6,KN/RCR/2021/03/0016,Karnataka,Raichur,Acute Diarrheal Disease,13,00,20-01-20,21-01-20,Under Control,"Cases reported from Village Belaguraki, PHC/CHC Badarali, Taluk Sindhanur. District RRT investigated the outbreak. House to house survey done. 3 water samples collected. All cases treated symptomatically. Health education given.",3
7,KN/CKR/2021/03/0017,Karnataka,Chickaballapura,Acute Diarrheal Disease,61,00,24-01-21,24-01-21,Under Control,"Cases reported from Villages Byappanahalli & Reddygollarahalli, PHC/CHC Peresandra, Taluk Chickaballapura. District RRT investigated the outbreak. House to house survey done. Stool sample collected; showed growth of normal commensal. Water samples collected and sent to DPHL, Chickaballapura and PHI Bangalore. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",3
9,KN/BEL/2021/03/0019,Karnataka,Ballari,Acute Diarrheal Disease,18,01,20-01-21,21-01-21,Under Control,"Cases reported from urban area - Ward No-16, Srirampura Colony, PHC/CHC UPHC Millerpet, Taluk Ballari. District RRT investigated the outbreak. Pipeline leakages were observed in the community. House to house survey done. Out of 17",3
10,KN/BEL/2021/03/0020,Karnataka,Ballari,Acute Diarrheal Disease,19,00,24-01-21,24-01-21,Under Control,"Cases reported from Village Mincheri Kurubara Onni, SC Colony, PHC/CHC Sidiginmola, Taluk Ballari. District RRT investigated the outbreak. Pipeline leakages were observed in the community. House to house survey done. 7 water samples sent to DSU, Bellary. 1 stool sample collected were VIMS, Ballari. All cases treated symptomatically. Halogen tablets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",3
13,PB/PTL/2021/03/0023,Punjab,Patiala,Acute Diarrheal Disease,41,00,18-01-21,19-01-21,Under Control,"Cases reported from Star Enclave & Urban Estate, Rajpura. District RRT investigated the outbreak. House to house survey done. Stool sample collected. 5 water samples collected and sent to PHE Dept. Stools samples collected. All cases treated symptomatically. Medical camps were organized. Halogen tablets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",3
14,WB/NCP/2021/03/0024,West Bengal,North 24 Parganas,Acute Diarrheal Disease,62,00,18-01-21,20-01-21,Under Control,"Cases reported from Ward No-25, Barasat Barobazar, Kalimandir, KNC Road. Barasat Municipality. District RRT investigated the outbreak. House to house survey done 4 stool samples were negative for collected enteropathogens. All cases treated symptomatically. Halogen tablets and ORS packets were distributed in the community. IEC done regarding safe drinking water and personal hygiene.",3
0,KN/BEL/2021/04/0025,Karnataka,Ballari,Acute Diarrheal Disease,14,00,26-01-21,27-01-21,Under Control,"Cases reported from Sanjivarayana Kote. 07 water samples sent for testing, Water found unfit for drinking purpose. District RRT investigated the outbreak. Health education was given.",4
2,KL/ERN/2021/04/0027,Kerala,Ernakulam,Acute Diarrheal Disease,23,00,25-01-21,02-02-21,Under Surveillance,"Cases reported from Village & PHC Kandakadavu, Block Kumbhalangi. Cases presented with vomiting, loose stools, abdominal pain, fever and nausea. District RRT investigated the outbreak. Health education was given.",4
6,KN/BEL/2021/04/0025,Karnataka,Ballari,Acute Diarrheal Disease,14,00,26-01-21,27-01-21,Under Control,"Cases reported from Sanjivarayana Kote. 07 water samples sent for testing, Water found unfit for drinking purpose. District RRT investigated the outbreak. Health education was given.",4
8,KL/ERN/2021/04/0027,Kerala,Ernakulam,Acute Diarrheal Disease,23,00,25-01-21,02-02-21,Under Surveillance,"Cases reported from Village & PHC Kandakadavu, Block Kumbhalangi. Cases presented with vomiting, loose stools, abdominal pain, fever and nausea. District RRT investigated the outbreak. Health education was given.",4
16,AP/VKP/2021/04/0034,Andhra Pradesh,Visakhapatnam,Acute Diarrheal Disease,07,00,19-01-21,,Under Surveillance,regarding regular chlorination of water.,4
18,KN/RCR/2021/04/0036,Karnataka,Raichur,Acute Diarrheal Disease,13,00,20-01-21,,Under Control,"Cases reported from Village Belaguraki, PHC/CHC Badarali, Taluk Sindhanur. Drinking of contaminated water observed. 03 water samples were collected and sent to DSU and werefound unfit. District RRT investigated the outbreak. Health education was given.",4
3,HP/BLR/2021/05/0042,Himachal Pradesh,Bilaspur,Acute Diarrheal Disease,309,00,06-02-21,06-02- 21,Under Surveillance,"Cases reported from Village Diara Sector, Housing Board Colony, Nursing Hostel Bilaspur. Cases presented with loose stool, vomiting and abdominal pain. 02 samples were sent to Lab. for investigation. District RRT investigated the outbreak. Health education was given.",5
5,KN/HAS/2021/05/0045,Karnataka,Hassan,Acute Diarrheal Disease,14,00,01-02-21,03-02-21,Under Control,"Cases reported from Village M. Hunasinakere Koppalu, PHC/CHC Hanike, Taluk Bellur. Cases reported with diarrhea. 02 water samples sent for MPN. Result found SPP. District RRT investigated the outbreak. Health education was given regarding importance of regular chlorination.",5
9,HP/BLR/2021/05/0042,Himachal Pradesh,Bilaspur,Acute Diarrheal Disease,309,00,06-02-21,06-02- 21,Under Surveillance,"Cases reported from Village Diara Sector, Housing Board Colony, Nursing Hostel Bilaspur. Cases presented with loose stool, vomiting and abdominal pain. 02 samples were sent to Lab. for investigation. District RRT investigated the outbreak. Health education was given.",5
11,KN/HAS/2021/05/0045,Karnataka,Hassan,Acute Diarrheal Disease,14,00,01-02-21,03-02-21,Under Control,"Cases reported from Village M. Hunasinakere Koppalu, PHC/CHC Hanike, Taluk Bellur. Cases reported with diarrhea. 02 water samples sent for MPN. Result found SPP. District RRT investigated the outbreak. Health education was given regarding importance of regular chlorination.",5
12,KN/MNY/2021/05/0043,Karnataka,Mandya,Acute Diarrheal Disease,26,00,04-02-21,06-02-21,Under Surveillance,"Cases reported from Nagamangala, Bindiganavile, Kodihosur, Ramachandra Agrahara. 05 stool samples and 03 water samples were sent for lab. testing, result awaited. District RRT investigated the outbreak. Health education was given.",5
13,KN/RCR/2021/05/0046,Karnataka,Raichur,Acute Diarrheal Disease,18,00,05-02-21,06-02-21,Under Control,"Cases reported from Village Karigudda, PHC/CHC Byagwat, Taluk Manvi. 02 water samples were collected and found unfit during laboratory analysis. District RRT investigated the outbreak. Health education was given.",5
16,MG/EKH/2021/05/0049,Meghalaya,East Khasi Hills,Acute Diarrheal Disease,05,02,27-01-21,01-02-21,Under Surveillance,Cases reported from Village Mawlai Motsyiar. District RRT investigated the outbreak. Health education was given.,5
17,MG/SGH/2021/05/0050,Meghalaya,South Garo Hills,Acute Diarrheal Disease,15,00,07-01-21,03-02-21,Under Control,"Cases reported from Village Upper Nekora, Notional SC, PHC Moheskola, Block Rongara. Cases presented with loose stool, mixed with blood & mucus, abdominal pain, and vomiting. District RRT investigated the outbreak. Health education was given regarding the importance of clean drinking water.",5
20,OR/JAJ/2021/05/0053,Odisha,Jajpur,Acute Diarrheal Disease,35,00,04-02-21,06-02-21,Under Surveillance,"Cases reported from Village Babalpur, SC Chandipur, Block Dasarathapur. District RRT investigated the outbreak. Health education given on proper hand-washing and personal hygiene.",5
21,OR/PRI/2021/05/0054,Odisha,Puri,Acute Diarrheal Disease,350,00,06-02-21,06-02-21,Under Control,"Cases reported from Village Sahana, GP/SC & Block Kanas. 01 water sample and 01 food sample was collected for testing, result is awaited. District RRT investigated the outbreak. Health Education was given.",5
24,AS/GLP/2021/05/0056,Assam,Goalpara,Acute Diarrheal Disease,13,00,15-01-21,,Under Surveillance,"Cases reported from Village Paka line (Moijonga Tea Estate) PHC Harimura, Block Mornai. Cases presented with vomiting, nausea, abdominal pain and passage of loose watery stool, malaise, headache vertigo etc.03 water samples and 05 stool samples were collected and sent to DPHL, Goalpara-results are awaited. District RRT investigated the outbreak.",5
16,WB/PRL/2021/06/0070,West Bengal,Purulia,Acute Diarrheal Disease,25,00,08-02-21,08-02-21,Under Surveillance,"Cases reported from Villages Laratore, SC Biltora, Block Raghunathpur-I. District RRT investigated the outbreak. Health education was given.",6
0,AP/KUR/2021/08/0085,Andhra Pradesh,Kurnool,Acute Diarrheal Disease,24,01,20-02-21,21-02-21,Under Control,"Cases reported from Village & SC Ternekal, PHC Devanakonda. 02 water samples were sent for lab analysis, the water samples were found fit for drinking purpose. District RRT investigated the outbreak. Health Education was given.",8
3,KN/KOL/2021/08/0088,Karnataka,Kolar,Acute Diarrheal Disease,43,00,23-02-21,25-02-21,Under Control,"Cases reported from Village Kodipalli, PHC/CHC Gownipalli, Taluk Kolar. 01 stool sample and 05 water samples were sent for lab analysis to DSU, Kolar. District RRT investigated the outbreak. Health Education was given regarding the importance of safe drinking water.",8
6,AP/KUR/2021/08/0085,Andhra Pradesh,Kurnool,Acute Diarrheal Disease,24,01,20-02-21,21-02-21,Under Control,"Cases reported from Village & SC Ternekal, PHC Devanakonda. 02 water samples were sent for lab analysis, the water samples were found fit for drinking purpose. District RRT investigated the outbreak. Health Education was given.",8
9,KN/KOL/2021/08/0088,Karnataka,Kolar,Acute Diarrheal Disease,43,00,23-02-21,25-02-21,Under Control,"Cases reported from Village Kodipalli, PHC/CHC Gownipalli, Taluk Kolar. 01 stool sample and 05 water samples were sent for lab analysis to DSU, Kolar. District RRT investigated the outbreak. Health Education was given regarding the importance of safe drinking water.",8
13,PN/PON/2021/08/0092,Puducherry,Puducherry,Acute Diarrheal Disease,108,00,22-02-21,22-02-21,Under Control,"Cases reported from Village Govindanpet, PHC Mettupalayam, Block Oulgaret. Cases presented with loose stools, vomiting and fever. 17 stool samples were sent for lab analysis to DPHL Puducherry and were found to be negative for enteric pathogens. District RRT investigated the outbreak. Health Education was given",8
14,TN/PUD/2021/08/0093,Tamil Nadu,Pudukottai,Acute Diarrheal Disease,41,00,22-02-21,22-02-21,Under Surveillance,"Cases reported from Village Atchanayakkanpatti, Melkalam, Kalarpatti, PHC/HSC Thennalur, Block Annavasal. 03 water samples and 02 stool samples were sent to DPHL Pudukottai for lab analysis out of which all the water samples were found to be unfit for drinking purpose and there were no pathogens isolated in the stool samples. District RRT investigated the outbreak. Health Education was given regarding safe drinking water.",8
21,MP/DHR/2021/08/0099,Madhya Pradesh,Dhaar,Acute Diarrheal disease,10,01,12-02-21,,Under Control,"Cases reported from Village Kuddikpura, Kukshi. Sindha tadi observed. The deceased was a 36 year old male. Cases presented with diarrhea and vomiting. District RRT investigated the outbreak. Health Education was given.",8
