Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
16,9.,Uttar Pradesh,Banda,xvi. Food poisoning,28,0,09-06-10,10-06-10,Under surveillance,Outbreak reported from CHC Naraini due to consumption of contaminated food (paneer). District RRT visited and investigated the affected area. All cases treated. Health education given regarding safe food and hygienic practices.,24
17,9.,Uttar Pradesh,Badaun,xvii. Food poisoning,78,0,07-06-10,08-06-10,Under surveillance,"Outbreak reported from Village Chaturbhanpur, Block / PHC Rajpura due to consumption of contaminated food in a marriage function. Block medical team visited the affected area. Health camp held at the affected village and all cases treated. IEC activities undertaken regarding food hygiene.",24
19,,10. West Bengal,Howrah,xix. Food poisoning,17,0,08-06-10,08-06-10,Under control,"Cases reported from village Deuli-Barsat, GP Kamalpur, Block Shyampur due to consumption of contaminated curd. Block medical team visited the affected area, treated cases and gave health advice. All cases treated. Health education given regarding safe food and hygienic practices.",24
28,3.,Karnataka,Tumkur,xxvi. Food poisoning,139,0,03-06-10,,Under control,"Outbreak reported from adjoining villages Chowlahalli, of Madhugiri Taluka (67 cases) and B.G.Halli village of PHC Bellavi, Tumkur Taluka (72 cases) due to consumption of contaminated food. District RRT visited the affected area and investigated the outbreak. Health education imparted among the affected people regarding food sanitation and hygiene.",24
33,5.,Uttar Pradesh,Agra,xxxi. Food poisoning,200,0,23-05-10,,Under control,Outbreak reported from Gram Bichalle Navi Basti. District RRT visited and investigated outbreak. Food samples not available for lab analysis. Health education given regarding food hygiene and sanitation measures.,24
7,4 .,G ujarat,Amreli,vii. Food poisoning,82,0,23-06-10,23-06-10,Under control,"Outbreak reported from Village/PHC Vanjkiya, Block Amreli due to consumption of contaminated food. District RRT visited the affected area along with the medical team. Medical camp was conducted in affected village and house to house survey done for new cases. All cases treated. IEC activities undertaken regarding food hygiene and sanitation.",26
18,9.,Rajasthan,Alwar,xviii. Food poisoning,82,0,19-06-10,19-06-10,Under control,"Outbreak reported from Nangla Madho Pur, Block Kherli due to consumption of contaminated food. District RRT visited the affected area and investigated the outbreak. All cases treated. Active surveillance done to find new cases. Food samples not available for lab analysis. Health education given regarding food hygiene and sanitation.",26
19,9.,Rajasthan,Barmer,xix. Food poisoning,10,0,23-06-10,24-06-10,Under control,"Cases of diarrhoea and vomiting reported from village/PHC Patodi, Block Baltora due to consumption of stale and contaminated sweet at a marriage function. District RRT visited the affected area. Active survey done to find new cases. Health education given regarding hygiene and sanitation.",26
20,9.,Rajasthan,Dholpur,xx. Food poisoning,31,0,28-06-10,29-06-10,Under control,"Outbreak reported from Jaki-Puraini, PHC Saranikhera, Block Dholpur due to consumption of contaminated food in marriage function. Food samples of sweets were taken for lab confirmation, under Non-PFA act. Water samples taken from water resources found contaminated. Most cases treated at PHC level and 9 seriously ill cases were referred to Govt. Hospital, Dholpur. Drinking water sources chlorinated. Active survey done to find new cases. Health education given to all villagers.",26
21,9.,Rajasthan,Sri Ganganagar,xxi. Food poisoning,9,0,20-06-10,21-06-10,Under control,"Cases reported from Village Jooarkiya, PHC Manjhuwas, Block Padampur due to consumption of contaminated food (Mawa). Seriously ill cases admitted in District Hospital, Sri Ganganagar for treatment. Active survey done to find new cases. Health education given regarding hygiene and sanitation.",26
27,,11. West Bengal,Nadia,xxvii. Food poisoning,267/ 0,,27-06-10,29-06-10,Under surveillance,"Outbreak reported from village Kumarsatpur, Dayabari sub center, Ranaghat Sub-division. District RRT visited the affected area and investigated the outbreak. 48 cases hospitalized in Ranaghat SDH. 2 stool samples collected and sent to NICED, Kolkata. Water samples collected and sent to PHE lab. Health education given regarding hygiene and sanitation.",26
32,1.,Rajasthan,Nagaur,xxx. Food poisoning,95,0,17-06-10,,Under control,"Outbreak reported from Lahotiya Ki Gali, Didwana due to consumption of contaminated food. 2 Water samples, 5 food samples are taken, result is awaited. All patient given I.V Fluid and given symptomatic treatment and IEC work done and given advice that they should boil the drinking water first before use.",26
33,1.,Rajasthan,Bharatpur,xxxi. Food poisoning,21,0,29-05-10,,Under control,"Outbreak reported from village Daurada, Tahsil Roopwas due to consumption of sweets at a function. District RRT visited the affected area and investigated the outbreak. Two food samples sent to lab for analysis; result awaited. Health education given regarding food hygiene and sanitation.",26
34,1.,Rajasthan,Karauli,xxxii. Food poisoning,84,0,30-05-10,,Under control,"Outbreak reported from Nadi Ka Nagla, Sector Surooth, Tehsil Hinduan due to consumption of contaminated food at a function. Water and food samples taken for lab analysis. All cases treated. Block level medical team doing active surveillance in the area. Health education imparted among the villagers.",26
4,2.,Assam,Sibsagar,iv. Food poisoning,472,0,04-07-10,06-07-10,Under control,"Outbreak occurred in village Panibill under Khelua BPHC due to consumption of contaminated food (Maha Prasad) in a community function. Stool samples sent in Cary Blair media and vomitus samples sent to RMRC, Dibrugarh; result awaited. Food samples collected for chemical analysis by the food inspector; result awaited. All cases treated. IEC activities undertaken regarding food sanitation.",27
13,8.,Rajasthan,Jaipur,xiii. Food poisoning,190,0,30-06-10,30-06-10,Under control,"Outbreak reported from Sub Center Pabutal, PHC Alai, Block Nagaur due to consumption of contaminated food in marriage ceremony. 5 food samples and 2 water samples taken for lab test; result awaited. All cases treated. IEC activities undertaken regarding safe drinking water, hygienic practices and sanitation measures.",27
14,8.,Rajasthan,Baran,xiv. Food poisoning,15,0,27-06-10,27-06-10,Under control,"Outbreak occurred at Village Balakhera, PHC/Block Kishanganj due to consumption of contaminated food in dinner party. District RRT visited the affected area, treated cases and investigated the outbreak. 3 cases referred to Govt. Hospital Baran. Health education given to all villagers regarding food sanitation and hygiene.",27
16,,10. Uttarakhand,Pratap Nagar (Tehri Garhwal),xvi. Food poisoning,15,0,04-07-10,04-07-10,Under surveillance,"Cases of diarrhoea and vomiting reported from Raudia, Pathiyana, Block Pratap Nagar due to consumption of contaminated meat. All cases treated. Food sample not available for lab testing. Active house to house survey conducted to find new cases. Health education given regarding personal hygiene and food sanitation.",27
24,4.,Uttar Pradesh,Kanshi Ram Nagar,xxii. Food poisoning,33,0,06-06-10,,Under control,Outbreak occurred at Block / PHC Ganjdundwara (Urban). District RRT visited the affected area. Health camp held and all cases treated. Food sample not available for lab testing. Active house to house survey conducted to find new cases. Health education given regarding personal hygiene and food sanitation.,27
25,4.,Uttar Pradesh,Pratapgarh,xxiii. Food poisoning,35,0,21-06-10,,Under control,"Outbreak occurred at Shajwar, Raniganj. District RRT visited and investigated the outbreak. All cases treated by CHC team. Food sample not available for lab testing. Active house to house survey conducted to find new cases. Health education given regarding personal hygiene and food sanitation.",27
1,1.,Bihar,Rohtas,i. Food poisoning,46,0,05-07-10,06-07-10,Under surveillance,"Outbreak occurred at a School in Iddia village, PHC Karakat due to consumption of contaminated food in mid-day meal. All cases treated. Active search done to find new cases. IEC activities undertaken regarding safe drinking water, hygienic practices and sanitation measures.",28
7,5.,Uttarakhand,Tehri Garhwal,vii. Food poisoning,10,3,09-07-10,09-07-10,Under control,Cases presented with diarrhoea and vomiting due to consumption of contaminated food. Temporary health camp established at affected village to treat cases. House to house survey conducted by medical team to find new cases. Health education given regarding food hygiene.,28
8,6.,Uttar Pradesh,Jalaun,viii. Food poisoning,51,0,28-06-10,28-06-10,Under control,Outbreak occurred at Lahakopur village under Block/PHC Dakor. District RRT visited the affected area and investigated the outbreak. Outbreak occurred due to consumption of contaminated food. All cases treated. Health education given regarding food sanitation.,28
6,4.,Madhya Pradesh,Bagalghat,vi. Food poisoning,18,2,15-07-10,19-07-10,Under control,"Cases reported from a hamlet of Adhori Village, Birsa Block due to consumption of contaminated food. District RRT visited the affected area. Food samples not available for lab analysis. Stool and water samples taken for testing; result awaited. Health education given regarding food sanitation.",29
1,1.,Gujarat,Banaskantha,i. Food poisoning,10,0,19-07-10,20-07-10,Under surveillance,Cases reported from Village Dhanera under PHC Jadiya due to consumption of contaminated food. All cases treated. Food samples not available for lab analysis. Door to door search done for new cases of diarrhoea and vomiting. Health education given regarding food hygiene and sanitation.,30
13,3.,Uttar Pradesh,Unnao,xi. Food poisoning,5,1,12-07-10,,Under control,"Cases reported from Village Zindakhera,Block PHC-Bichhia due to consumption of contaminated food. District RRT and team from PHC Bichhia visited the affected area and investigated the outbreak. All cases were treated. One patient aged about 5 years died due to severe dehydration. ORS packets and chlorine tablets distributed. Water samples from all drinking water sources tested and disinfected. IEC regarding personnel hygiene was provided to the affected population.",30
22,,6. West Bengal,Nadia,Food poisoning,40,0,22-07-10,,Under surveillance,"Outbreak reported from Nadia/Ranaghat SD/Ranaghat -I/barashatGP/Vill-Bhaduri/Gangni SC due to consumption of contaminated food. District RRT visited the affected area and investigated the outbreak. Stool samples collected and sent to STM, Kolkata for lab analysis; result awaited. Health education given regarding hygiene and sanitation.",30
24,,6. West Bengal,Purba Medinipur,Food poisoning,234,0,22-07-10,,Under control,"Outbreak reported from neighboring villages BandhGobindapur, Biswanathpur & Chandanpur under Badalpur G.P. of Contai-I Block. Medical teams from Majna BPHC are continuing house to house search for cases. Food samples not available for lab investigation. Five stool samples collected and send to NICED, Kolkata; result awaited. House to house visit undertaken for all affected families and all cases treated.",30
5,3.,Gujarat,Amreli,v. Food poisoning,14,0,24-07-10,25-07-10,Under control,"Cases (11 adults and 3 children) with symptoms of diarrhoea and vomiting occurred in Amreli village/PHC due to consumption of contaminated food at a common gathering. District RRT visited the affected area, treated cases and investigated the outbreak. Health education given regarding food sanitation.",31
10,1.,Gujarat,Patan,viii. Food poisoning,14,0,17-07-10,,Under control,All cases of diarrhoea and vomiting reported from Undara village under Sampra PHC had history of consumption of contaminated stale food prepared the previous night. Food samples not available for lab analysis. All 14 cases admitted and treated at CHC Sariyad. Health education given regarding food sanitation.,31
17,,7. West Bengal,Bakura,xv. Food poisoning,146,0,23-07-10,,Under control,"Outbreak reported from Kunkrakondar High School, Block Simlapal. All cases are children with symptoms of diarrhoea and vomiting occurred with history of consumption of contaminated food in mid-day meal in School. 48 children were admitted at Khatra Sub-Division Hospital for treatment. All cases treated with antibiotics. PHC medical team visited the affected area and treated cases. Food samples not available for lab analysis. Health education given regarding food sanitation.",31
22,3.,Bihar,Rohtas,Food poisoning,172,0*,24-07-10,,Under surveillance,"Outbreak occurred at Madhya Vidhyalaya School in Semri Shivsagar, due to consumption of contaminated food in mid-day meal. All cases with symptoms of diarrhoea and vomiting treated. Active search done to find new cases. Food samples not available for lab analysis. Health education given regarding food sanitation.",31
6,2.,Madhya Pradesh,Betul,vi. Food poisoning,72,0,01-08-10,01-08-10,Under control,"Cases with symptoms of diarrhoea and vomiting occurred in Bundula, Block Sehra due to consumption of contaminated food at a common gathering. District RRT visited the affected area, treated cases and investigated the outbreak. Food samples not available for lab analysis. Health education given regarding food sanitation.",32
8,5.,Karnataka,Kolar,viii. Food poisoning,140,0,02-08-10,04-08-10,Under control,Outbreak reported from PHC/Taluka Kola among students of a School due to consumption of contaminated food. District RRT visited and investigated the affected area. Food sample not available for analysis. Health education given regarding hygiene and sanitation.,33
14,6.,Kerala,Ernakulam,xiv. Food poisoning,37,0,30-07-10,31-07-10,Under surveillance,"Outbreak reported from Sree Sankara Sanskrit University Ladies Hostel Canteen, Kalady. 33 cases are under treatment at Little Flower Hospital, Angamaly. District RRT visited and investigated the affected area. All students who took breakfast from the hostel canteen complained of diarrhoea, headache and vomiting. Sample of food (Dosa and Chutney) collected for lab analysis; result awaited. Health education given regarding food hygiene.",33
15,,Kerala,Alappuzha,xv. Food poisoning,117,0,06-08-10,08-08-10,Under surveillance,"All cases are students of Thrikunnapuzha LPS School. They complained of vomiting after consuming food served at school. They were admitted to Vandanam Medical College Alapuzha, Harippad, CHC Thrikkunnapuzha. District RRT visited the affected area and investigated the outbreak. Food samples (prepared and raw food) sent for bacteriological test and food adulteration test at Regional Analytical Lab, Thiruvananthapuram. Water samples also sent to Microbiology lab at Medical College Alappuzha. IEC activities undertaken regarding hygienic practices and sanitation measures.",33
16,,Kerala,Thrissur,xvi. Food poisoning,16,0,04-08-10,04-08-10,Under control,"Cases reported from Village/CHC Erumapetty. Improper sanitary condition of the canteen probably caused contamination of food which led to the outbreak. District RRT conducted detailed investigation. Water and food samples as well as stool samples of patients collected; lab result awaited. Control measures included screening of food handlers, improving sanitary condition of canteen and chlorination of water sources. Health education given regarding hygiene and sanitation.",33
33,,13. Uttarakhand,Pratap nagar,xxxiii. Food poisoning,17,0,04-08-10,05-08-10,Under control,"Cases reported from Lawoarkha due to consumption of contaminated food at a common gathering. District RRT visited the affected area, treated cases and investigated the outbreak. Food samples not available for lab analysis. Health education given regarding food sanitation.",33
34,,13. Uttarakhand,Rudraprayag,xxxiv. Food poisoning,9,4,05-08-10,06-08-10,Under control,"Cases reported from Village Darmola, Block Jakholi due to consumption of contaminated food. District RRT visited and investigated the affected area. Food samples sent to laboratory for analysis; result awaited. IEC activities undertaken regarding food hygiene.",33
17,4.,Madhya Pradesh,Dhar,xv. Food poisoning,65,0,06-07-10,,Under control,"Cases with vomiting and loose motion reported from Village Chhoti Ukawad, CHC Bamori due to consumption of contaminated food at a common gathering. District RRT visited the affected area, treated cases and investigated the outbreak. Food samples were not available for lab analysis. Health education given regarding food sanitation.",34
24,8.,Uttar Pradesh,Jalaun,xxi. Food poisoning,14,0,19-07-10,,Under control,Cases of diarrhoea and vomiting reported from Block/CHC Kachhoranpurwa due to consumption of contaminated food. District RRT visited the affected area and treated cases. Food samples not available for lab analysis. Health education given regarding food sanitation.,34
30,2.,Andhra Pradesh,Vizianagaram,Food poisoning,47,0,02-08-10,,Under control,"Outbreak reported from Polipalli Village/PHC, Bhogapuram Mandal due to consumption of contaminated water. Food samples sent to Regional Lab, Visakhapatnam; results awaited. General sanitation improved. Drinking water sources chlorinated. Health education given regarding food hygiene.",34
3,1.,Andhra Pradesh,Warrangal,iii. Food poisoning,64,0,17-08-10,18-08-10,Under control,"Outbreak reported from N.M. Oxford Residential School in Mahabubabad village under Kambalapalli PHC, due to consumption of contaminated food. Food samples not available for lab analysis. Health education given regarding food sanitation.",35
20,6.,Uttar Pradesh,Gorakhpur,xviii. Food poisoning,11/ 0,,01-08-10,,Under control,"Cases reported from Subcenter/village Dehribhar, NPHC Badgo, Block Gagha. District RRT visited and investigated the affected area. Health education given regarding food sanitation. Symptomatic treatment given to cases.",35
21,6.,Uttar Pradesh,Budaun,xix. Food poisoning,92,0,11-08-10,,Under surveillance,"Outbreak reported from Village Nadha, PHC Dahgavan. District RRT investigated the outbreak. Cases treated symptomatically. Food samples not available for lab analysis. Health education given regarding food sanitation.",35
2,2.,Gujarat,Banaskantha,ii. Food poisoning,13,0,28-08-10,28-08-10,Under surveillance,"Cases of diarrhoea and vomiting reported from Village Dolivas, PHC/Taluka Deesa due to consumption of contaminated water. District RRT visited the affected area and investigated the outbreak. Water samples taken for lab analysis; result awaited. Chlorine tablets and ORS packets distributed among the villagers.",36
3,3.,Haryana,Sirsa,iii. Food poisoning (Adverse effect following Vitamin A administration),107,0,27-08-10,27-08-10,Under control,"Outbreak of vomiting, nausea, pain abdomen among children reported from Sub centres Mandi & Kalanwali under PHC Kalanwali, Block Odhan following administration of Vitamin A solution. District RRT visited the affected area and investigated the outbreak. The used batch of Vitamin A solution sent for lab analysis found contaminated. All affected children treated by the medical team.",36
13,,11. West Bengal,Purulia,xiii. Food poisoning,48,0,27-08-10,29-08-10,Under control,"Cases with vomiting and pain abdomen occurred among students of a school of Village Rakhera under Block Hura, after consumption of contaminated food at a common gathering. Dead lizard was found in food (dal). District RRT with Block health team visited the affected area. Cases were treated with antiemetics. Students and guardians were reassured. Extensive IEC done among kitchen staff, students and teachers regarding food sanitation.",36
2,2.,Madhya Pradesh,Guna,ii. Food poisoning,26,0,03-09-10,03-09-10,Under control,"Outbreak reported from village Marki Mahu, PHC Bhadora due to consumption of contaminated food. District RRT visited the affected area, treated cases and investigated the outbreak. Food samples not available for lab analysis. Health education given regarding food sanitation.",37
8,1.,Assam,Dibrugarh,vi. Food poisoning,74,0,25-08-10,,Under control,"Outbreak reported from Village/SC Binogutia, Barbaruah PHC due to consumption of contaminated food (Prasad). All age groups were affected with the complaints of vomiting, pain abdomen and loose motion. Medical team from Barbaruah PHC visited the affected area and conducted active search in the affected area. Food samples not available for lab analysis. Health education given regarding food sanitation.",37
21,2.,Gujarat,Banaskantha,Food poisoning,41,0,28-08-10,,Under surveillance,"Cases reported from Dolivas Village, PHC/Taluka Deesa District RRT visited the affected area, treated cases and investigated the outbreak. IEC activities undertaken regarding safe drinking water, food safety, hygienic practices and sanitation measures.",37
6,5.,Kerala,Mallapuram,vi. Food poisoning,375,25,05-09-10,05-09-10,Under surveillance,"Outbreak reported from Kuttippuram BPHC & Wandoor BPHC due to consumption of contaminated illicit liquor. All health institutions in the area like Taluk Headquarters Thirur & Nilambur, Gen. Hospital Manjeri, and BPHCs Kuttippuram & Wandoor were equipped with logistics for proper medical care of affected people. Round the clock medical team arranged at the hospitals. Severely ill cases admitted at NIMS Hospital Wandoor, MES Medical College Perinthalmanna and NMCH Kozhikode for treatment. Health education given.",38
13,9.,West Bengal,Hooghly,xiii. Food poisoning,35,0,13-09-10,14-09-10,Under surveillance,"Outbreak reported from village Harinkhola-II, GP Sarati, under Arambagh block. District RRT along with the Block Health Team visited the affected area and investigated the outbreak with the help of the local Panchayat members. Stool samples sent for lab analysis; result awaited. House to house visit undertaken for all affected households. IEC activities undertaken regarding safe drinking water, food hygiene and sanitation measures.",38
22,5.,Uttar Pradesh,Unnao,xx. Food poisoning,63,0,27-08-10,,Under control,"Outbreak reported from Village Kuri, Baraula, Block PHC Hilauli due to consumption of contaminated food. District RRT visited and investigated the affected area. All the patients treated. ORS packets distributed. Food samples not available for lab analysis. Health education given regarding food sanitation.",38
5,5.,Himachal Pradesh,Dharamshala,v. Food poisoning,80,1,19-09-10,21-09-10,Under surveillance,"Outbreak reported from TVC School, Dharamshala, due to consumption of contaminated food. Medical team visited the affected area. Food samples were not available for lab analysis. Water samples taken from drinking water sources of School sent for lab examination to Tanda Medical College; result awaited. District health authorities monitoring the situation closely. Health education given regarding food hygiene.",39
12,9.,West Bengal,Howrah,xii. Food poisoning,15,0,17-09-10,17-09-10,Under control,"Cases reported from village/subcenter Kalikapur under Gram Panchayat Bangalpur, Block Bagnan-I due to consumption of contaminated food (Prasad) at a function. Block level medical team visited the affected area. Stool samples and food samples collected for lab analysis; result awaited. Cases treated with antibiotics. Active survey carried out for new diarrhoea cases. Health education given regarding food sanitation.",39
32,,3. West Bengal,Hooghly,Food poisoning,37,0,13-09-10,,Under surveillance,"Outbreak reported from village Harinkhola-II, GP Sarati, under Arambagh block. District RRT along with the Block Health Team visited the affected area and investigated the outbreak with the help of the local Panchayat members. House to house visit undertaken for all affected households. IEC activities undertaken regarding safe drinking water, food hygiene and sanitation measures.",39
13,,Karnataka,Tumkur,xi. Food poisoning,145,0,17-09-10,,Under control,"Children of Morarji Desai School under Beligere PHC, Tiptur Taluk, complained of pain abdomen and vomiting, half an hour after having breakfast (beaten rice). The outbreak occurred probably because the food served for breakfast was contaminated. District RRT visited the affected area and investigated the outbreak. All cases treated. Food samples and drinking water samples collected and sent to PHI for bacteriological analysis, lab result awaited. IEC activities undertaken regarding food hygiene.",40
20,7.,Uttarakhand,Pratap Nagar,xviii. Food poisoning,7,2,03-09-10,,Under control,Cases of diarrhoea and vomiting reported from Torai Nahar area due to consumption of contaminated food. District RRT visited the affected area. Food samples not available for lab analysis. Health education given regarding food sanitation.,40
4,4.,West Bengal,North24 Parganas,v. Food poisoning,10,0,04-10-10,05-10-10,Under surveillance,"Cases reported from Ward No-24, Ghusipara, Shankha Banik Colony, Barrackpore Municipality, under North 24 –Parganas due to consumption of contaminated food (kachuri, mixed vegetable). Area visited by i) ACMOH Cell (Barrackpur) ii) Health staff of Barrackpur Municipality. Active house-to- house survey by health staff & distributed anti–diarrhoeal drugs, ORS, & Chlorine tabs. IEC done for boiling / chlorination of drinking water, personnel hygiene, food hygiene and general cleanliness of the locality. Food sample collected by the health staff of Barrackpore Municipality for laboratory testing. The situation is under close observation.",41
10,,Assam,Kamrup,xi. Food poisoning,176,0,19-09-10,,Under control,"Cases reported from Village Nepali Basti, Panikhaity PHC, Sub Center Hajonbori due to consumption of contaminated food (Prasad) in puja ceremony. A medical team from Jt. DHS Kamrup (M) visited the affected area on 20th September, 2010, MO of Panikhaity along with other staff held a Medical camp at Hajongbori Maa Kamakhaya NGO Office. All the affected people attended a Puja ceremony and after taking the “Maha-Prashad” almost all the people developed the symptoms. Water samples tested by H2S strip showed no fecal contamination. Food samples could not be collected. Health education was given to the people for safe drinking water.",41
9,2.,Gujarat,Patan,vii. Food poisoning,14,0,04-10-10,,Under surveillance,"Cases reported from Chanasma, Dhinoj, Danodarda due to consumption of contaminated food (Dudhpak and Pulav). District Rapid Response Team visited the affected area of PTC College where food poisoning occurred and investigated the outbreak. Total 11 water samples tested by Residual Chlorine Test of which six samples were found positive. Chlorine tablets and ORS packets distributed among the villagers. All cases are stable no more case were found.",42
1,1.,Andhra Pradesh,Nalgonda,i. Food poisoning,6,1,11-10-10,11-10-10,Under control,Cases of vomiting and pain abdomen reported from village/PHC Noothankal probably due to consumption of contaminated and stale food (mutton curry). All cases treated. Food samples not available for lab analysis. Active survey done in the area to find new cases. Health education given regarding food sanitation and not to consume stale meat.,43
8,6.,Kerala,Thrissur,viii. Food poisoning,34,0,10-10-10,10-10-10,Under surveillance,"Cases with diarrhoea, vomiting, pain abdomen and fever were reported from Village/PHC Poyya under CHC Aloor. All had history of consumption of food (contaminated) at a marriage ceremony on 9.10.10. District RRT visited the area and investigated the outbreak. Water samples, food samples (cooked and raw food materials) were collected and sent for lab examination; result awaited. ORS packets distributed to all cases. The affected area is under strict surveillance by the health team. Health education given regarding hygiene and sanitation.",43
10,8.,Rajasthan,Udaipur,x. Food poisoning,20,0,16-10-10,16-10-10,Under control,"Cases reported from Village Namri, PHC Dabok under Block Marvli due to consumption of contaminated food (Churma) and water. District RRT visited the affected area, treated cases and investigated the outbreak. Food and water samples collected for lab analysis; result awaited. Health education given regarding food sanitation.",43
11,9.,West Bengal,Purba Medinipur,xi. Food poisoning,149,0,19-10-10,20-10-10,Under control,"Outbreak reported from. Vill Naikundi, GP Kumarara under Block Nandakumar, Sub-division Tamluk due to consumption of contaminated food (Prasad). Block Health Officer with medical team conducted house to house search for new cases in the affected area. One case admitted at Khejurberia BPHC and two cases admitted at District Hospital, Tamluk. Food samples not available for lab analysis. Health education given regarding food sanitation.",43
19,5.,Uttar Pradesh,Budaun,xvii. Food poisoning,42,0,06-10-10,,Under control,Outbreak of diarrhoea and vomiting reported from Village Parsiya under Block/PHC Asafpur due to consumption of contaminated food at a common gathering. District RRT visited the affected area and investigated the outbreak. All cases treated. Food samples not available for lab analysis. Health education given regarding food sanitation.,43
9,5.,Rajasthan,Alwar,ix. Food poisoning,20,0,22-10-10,22-10-10,Under control,"Cases reported from Govt. Primary School, Village Hamirpur, Pratapgarh, Thanagazi due to consumption of contaminated food. District RRT visited the affected area and investigated the outbreak. Primary treatment of the cases done at PHC Pratapgarh then referred to J.K. Loan Hospital Jaipur. All children admitted to J.K. Loan Hospital Jaipur and treated. Active survey of affected village undertaken and health education given to school children and villagers regarding food sanitation.",44
3,2.,Gujarat,Mahesana,iii. Food poisoning,159,0,24-10-10,26-10-10,Under surveillance,Cases with symptoms of diarrhoea and vomiting reported from City/Block Visnagar due to consumption of contaminated food. Food samples not available for lab analysis. Health education given regarding food sanitation.,45
10,2.,Kerala,Alappuzha,viii. Food poisoning,86,0,18-10-10,,Under control,"Cases with symptoms of diarrhoea and vomiting reported from Lurde Mary UP School under Punnapra PHC, Ambalappuzha Block probably due to consumption of contaminated milk at School. District RRT visited the affected area. Food samples (Milk, Sugar, etc.) and water samples collected by Health Supervisor and Food Inspector and sent to Microbiology lab, MCH Vandanam. Health education given regarding food sanitation.",45
7,,7. West Bengal,Hooghly,vii. Food poisoning,50,0,08-11-10,08-11-10,Under surveillance,Outbreak of diarrhoea and vomiting with pain abdomen reported from Thakuranichawk Village under Kachra SC of Khanakul-I block. Block RRT visited the affected area and investigated the outbreak. House to house visit undertaken for all affected families. All cases treated symptomatically. IEC activities undertaken regarding food sanitation.,46
1,1.,Andhra Pradesh,Prakasam,i. Food poisoning,26,1,19-11-10,22-11-10,Under surveillance,"Cases with symptoms of diarrhoea and vomiting reported from village/PHC Marella under Mundlamur Mandal due consumption of contaminated food. District RRT visited the affected area, treated cases and investigated the outbreak. Food samples not available for lab analysis. Health education given regarding food sanitation.",48
13,7.,West Bengal,North24 Parganas,xiii. Food Poisoning,73,0,21-11-10,22-11-10,Under surveillance,"Cases of vomiting and diarrhoea reported from Banga Tushkhali, subcentre Jeliakhali, Block Sandeshkhali –II due to consumption of contaminated food Block Medical Officer of SDK with medical team visited the affected area. 20 cases admitted in SDK Rural Hospital for treatment. Distribution of anti- diarrhoeal drugs and ORS done. Food samples not available for lab analysis. Health education given regarding food sanitation.",48
14,10.,West Bengal,Bankura,xiv. Food Poisoning,85,0,27-11-10,27-11-10,Under control,"Outbreak reported from Village/Subcenter Banakadaha, Block Radha Nagar due to consumption of contaminated food. District RRT visited the area and treated diarrhoea cases in the locality. Nine cases admitted for treatment. ORS packets and anti-diarrhoeal drugs distributed among the villagers. Disinfection of water sources done in the affected area. Health education given regarding food sanitation and hygienic practices.",49
16,10.,West Bengal,Burdwan,xvi. Food Poisoning,15,0,26-11-10,03-12-10,Under control,"Cases of diarrhoea and vomiting reported from Doluibazar-II, Paschim Memari, Dangapara, Memari I, probably due to consumption of contaminated food. District RRT visited the affected area. Symptomatic treatment given. Severely ill cases referred to Burdwan Medical College & Hospital for treatment. IEC activities undertaken regarding safe drinking water, hygienic practices and sanitation measures.",49
4,3.,Gujarat,Bharuch,iv. Food Poisoning,20,0,04-12-10,05-12-10,Under surveillance,"Outbreak reported from Village Rondh, PHC Matar, Amod Taluka; due to sample not consumption of contaminated Food (Ratanjyot Seed). Food available for lab analysis. All cases treated. Health education given regarding food sanitation.",50
5,4.,Karnataka,Chikkabalapur,v. Food Poisoning,50,0,30-11-10,30-11-10,Under control,"Outbreak reported from Gundlahalli Village, Gudibande PHC, Gudibande Taluka; due to consumption of contaminated food (Prasad) at a social function (Lakshadeepotsava) organized at village Gundlahalli, where people from all surrounding villages gathered. District RRT, DSO & DHO visited and investigated the outbreak. Cases presented with symptoms of abdomen pain, vomiting and diarrhoea. Temporary clinics were established to treat cases. Stool samples collected and results awaited. IEC activities undertaken regarding safe drinking water, food hygiene and sanitation measures.",50
6,4.,Karnataka,Hassan,vi. Food Poisoning,26,0,06-12-10,08-12-10,Under surveillance,"Outbreak reported from village Marigudikoppalu, Tattekere Sub Center, Agile PHC, Hassan Taluk due to consumption of contaminated food. 3 stool samples and 2 water samples were collected and results are awaited. Temporary health camp established at affected village to treat cases. House to house survey conducted by medical team to find new cases. Health education given regarding food hygiene.",50
7,5.,Kerala,Alappuzha,vii. Food Poisoning,42,0,06-12-10,07-12-10,Under surveillance,"Outbreak reported from St. Thomas Mission Hospital canteen, Bharanikavu PHC, Chunakkara Block; due to consumption of contaminated food. 33 cases are under treatment at St Thomas Mission hospital, Kattanam. District RRT visited and investigated the affected area. Cases presented with diarrhoea, headache and vomiting. Food samples (Dosa and Chutney) collected for lab analysis at St Thomas Mission Hospital; results awaited. Health education given regarding food hygiene.",50
19,4.,Uttar Pradesh,Lakhimpur Kheri,xvii. Food Poisoning,44,0,17-11-10,,Under control,"Outbreak reported from Village Binaura, CHC Nighasan, due to consumption of contaminated food. District RRT visited the affected area and investigated the outbreak. House to House survey conducted in the village and contacts were treated. Health camp held at the village. Health education given regarding food sanitation.",50
