Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
1,BH/JAH/2021/10/0117,Bihar,Jahanabad,Chicken Pox,13,00,07-03-21,12-03-21,Under Control,"Cases reported from Village Birrah, SC Tilkai, PHC Makhdumpur, Block Makhdumpur, Jehanabad. Cases were mostly in the age group of less than 10 years of age, they presented with mild fever and papulo-vesicular rashes. 03 blood samples were sent to PMCH, all 3 samples tested positive for Chickenpox by VZV IgM ELISA. District RRT investigated the outbreak. Health Education was given.",10
6,BH/JAH/2021/10/0117,Bihar,Jahanabad,Chicken Pox,13,00,07-03-21,12-03-21,Under Control,"Cases reported from Village Birrah, SC Tilkai, PHC Makhdumpur, Block Makhdumpur, Jehanabad. Cases were mostly in the age group of less than 10 years of age, they presented with mild fever and papulo-vesicular rashes. 03 blood samples were sent to PMCH, all 3 samples tested positive for Chickenpox by VZV IgM ELISA. District RRT investigated the outbreak. Health Education was given.",10
2,HR/FBD/2021/11/0128,Haryana,Faridabad,Chickenpox,05,00,18-03-21,22-03-21,Under Control,"Cases reported from PHC Bhadkhal, CHC Anangpur, Kheri Kalan Faridabad. Lab samples were collected and sent to PGI Lab Chandigarh for lab. analysis, one sample tested positive for Varicella Zoster virus by ELISA. District RRT investigated the outbreak. Health education was given.",11
3,JH/WSI/2021/11/0129,Jharkhand,West Singhbhum,Chickenpox,14,00,15-03-21,16-03-21,Under Surveillance,"Cases reported from Village Chota Jaipur, HSC Segaisal, CHC Sadar Chaibasa west Singhbhum. Cases presented with fever and Macula-popular rash with vesicles. 05 blood samples were collected and sent to DPHL Hospital Chaibasa for lab. analysis, the result is awaited. District RRT investigated the outbreak. Health education was given.",11
4,JH/WSI/2021/11/0130,Jharkhand,West Singhbhum,Chickenpox,08,00,18-03-21,19-03-21,Under Surveillance,"Cases reported from Village Chadai, HSC Nakahasa, CHC Sadar Chaibasa West Singhbhum. Cases presented with fever and Macula-popular rash with vesicles. District RRT investigated the outbreak. Health education was given.",11
7,HR/FBD/2021/11/0128,Haryana,Faridabad,Chickenpox,05,00,18-03-21,22-03-21,Under Control,"Cases reported from PHC Bhadkhal, CHC Anangpur, Kheri Kalan Faridabad. Lab samples were collected and sent to PGI Lab Chandigarh for lab. analysis, one sample tested positive for Varicella Zoster virus by ELISA. District RRT investigated the outbreak. Health education was given.",11
8,JH/WSI/2021/11/0129,Jharkhand,West Singhbhum,Chickenpox,14,00,15-03-21,16-03-21,Under Surveillance,"Cases reported from Village Chota Jaipur, HSC Segaisal, CHC Sadar Chaibasa west Singhbhum. Cases presented with fever and Macula-popular rash with vesicles. 05 blood samples were collected and sent to DPHL Hospital Chaibasa for lab. analysis, the result is awaited. District RRT investigated the outbreak. Health education was given.",11
9,JH/WSI/2021/11/0130,Jharkhand,West Singhbhum,Chickenpox,08,00,18-03-21,19-03-21,Under Surveillance,"Cases reported from Village Chadai, HSC Nakahasa, CHC Sadar Chaibasa West Singhbhum. Cases presented with fever and Macula-popular rash with vesicles. District RRT investigated the outbreak. Health education was given.",11
10,OR/NAB/2021/12/0141,Odisha,Nawarangpur,Chickenpox,05,00,25-03-21,27-03-21,Under Surveillance,"Cases reported from Village Rajamatu, SC Chandili, CHC Papadahandi. The cases presented with rash and fever. District RRT investigated the outbreak. Health Education was given.",12
25,MH/NAG/2021/30/0348,Punjab,Mansa,Chickenpox,04,00,02-08-21,02-08-21,Under Control,"Cases reported from Village-Ralli, Budhlada, District-Mansa. Cases presented with fever and rashes. District RRT investigated the outbreak. Health education was given.",30
0,AR/TWN/2021/43/0589,Arunachal Pradesh,Tawang,Chickenpox,12,00,23-10-21,27-10-21,Under Control,"Cases reported from Govt. Residential School, CHC/Block Lumla, Distrcit Tawang. The cases presented with fever and rash. District RRT investigated the outbreak. Health education was given.",43
6,AR/TWN/2021/43/0589,Arunachal Pradesh,Tawang,Chickenpox,12,00,23-10-21,27-10-21,Under Control,"Cases reported from Govt. Residential School, CHC/Block Lumla, Distrcit Tawang. The cases presented with fever and rash. District RRT investigated the outbreak. Health education was given.",43
0,JH/WSI/2021/47/0659,Jharkhand,West Singhbhum,Chickenpox,06,00,22-11-21,23-11-21,Under Surveillance,"Cases reported from Village Barudangwa, CHC Tantnagar, District West Singhbhum. Two blood serum samples were sent to DPHL Sadar Hospital Chaibasa for further lab analysis, out of which both samples tested neghative for Chickenpox. District RRT investigated the outbreak. Health education was given.",47
5,JH/WSI/2021/47/0659,Jharkhand,West Singhbhum,Chickenpox,06,00,22-11-21,23-11-21,Under Surveillance,"Cases reported from Village Barudangwa, CHC Tantnagar, District West Singhbhum. Two blood serum samples were sent to DPHL Sadar Hospital Chaibasa for further lab analysis, out of which both samples tested neghative for Chickenpox. District RRT investigated the outbreak. Health education was given.",47
14,UP/PBT/2021/51/0724,Uttar Pradesh,Pilibhit,Chickenpox,29,00,10-12-21,,Under Control,"Case reported from Village Kishni, Block Bisalpur, District Pilibhit. Cases presented with fever and maculopapular rash. The diagnosis was made clinically. Most of the affected were children under 10 years of age. District RRT investigated the outbreak. Health education was given and all the cases were isolated at home to contain the spread.",51
12,KN/TUM/2017/1/0008,Karnataka,Tumkur,Chickenpox,12,00,31-12-16,07-01-17,Under Control,"Cases reported from Village/PHC/CHC Badavanahalli, Taluk Madhugiri. District RRT investigated the outbreak. House to house survey done. 2 serum samples tested at MCVR, Manipal were positive for IgM Varicella. All cases treated symptomatically. Health education given.",1
1,CT/MHN/2017/2/0029,Chhattisgarh,Mahasamund,Chickenpox,26,00,06-01-17,09-01-17,Under Surveillance,"Cases Khuteri, PHC Khamariya, Block Bagbahara. District RRT investigated the outbreak. House to house between 4-12 years of age.5 Blood samples collected and sent to Medical College, Jagdalpur, result symptomatically. Health education given.",2
4,CT/MHN/2017/2/0029,Chhattisgarh,Mahasamund,Chickenpox,26,00,06-01-17,09-01-17,Under Surveillance,"Cases Khuteri, PHC Khamariya, Block Bagbahara. District RRT investigated the outbreak. House to house between 4-12 years of age.5 Blood samples collected and sent to Medical College, Jagdalpur, result symptomatically. Health education given.",2
0,AP/ANT/2017/3/0049,Andhra Pradesh,Ananthapur,Chickenpox,21,00,16-01-17,22-01-17,Under Surveillance,,3
6,AP/ANT/2017/3/0049,Andhra Pradesh,Ananthapur,Chickenpox,21,00,16-01-17,22-01-17,Under Surveillance,,3
10,JH/WSI/2017/5/0108,Jharkhand,West Singhbhum,Chickenpox,12,00,26-01-17,03-02-17,Under Surveillance,"Cases reported from Village Bara Koyta, HSC Gidhwas, CHC Tantnagar. District RRT investigated the outbreak. House to house survey done. 05 Blood serum samples collected and send to RIMS medical college Ranchi; Result awaited. All cases treated symptomatically. Health education given.",5
13,KN/CHI/2017/5/0111,Karnataka,Chitradurga,Chickenpox,15,00,31-01-17,01-02-17,Under Control,,5
26,TN/TVL/2017/5/0124,Tamil Nadu,Tiruvallur,Chickenpox,16,00,30-01-17,02-02-17,Under Control,Cases reported from 2 villages under Block Minjur. Details are as follows: Village HSC PHC Cases Nallur Nallur Minjur 16 District RRT investigated the outbreak. House to,5
30,JK/GBL/2017/5/0127,Jammu & Kashmir,Ganderbal,Chickenpox,07,00,21-01-17,,Under Control,"Cases reported from Village Darul Alum Faizul Quran Qureshi, Mohalla, SC Bakoora. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 07 to 18 years of age group.All cases treated symptomatically. Health education given.",5
8,JH/GDA/2017/6/0135,Jharkhand,Godda,Chickenpox,35,00,07-02-17,08-02-17,Under Control,"Cases reported from Village Sadarprakhand, Siktia, Maruabaran-Khetoritola. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",6
10,KN/BGR/2017/6/0137,Karnataka,Bangalore Rural,Chickenpox,15,00,09-02-17,09-02-17,Under Control,"Cases reported from Village Kodihalli, PHC/CHC Konaghatta, Taluk Doddaballapur. District RRT investigated the outbreak. House to house survey done. 02 Serum Samples tested positive for Chickenpox at MCVR, Manipal. All cases treated symptomatically. Health education given.",6
12,KN/DVA/2017/6/0139,Karnataka,Davangere,Chickenpox,14,00,11-02-17,11-02-17,Under Control,"Cases reported from Village Perl Primary School, PHC/CHC Benehahli, Taluk Haarahanhalli. District RRT investigated the outbreak. House to house survey done. Majority of cases were below 10 years of age group. Out of 3 serum samples tested at MCVR, Manipal, 02 samples found positive to IgM Chickenpox. All cases treated symptomatically. Health education given.",6
14,MH/NAG/2017/6/0141,Maharashtra,Nagpur,Chickenpox,13,00,09-02-17,10-02-17,Under Control,"Cases reported from Village/SC Kargaon, Block Bhiwapur, PHC Jawali. District RRT investigated the outbreak. House to house survey done District RRT investigated the outbreak. House to house survey done. All 05 serum samples and 01 throat swab tested at NIV Pune, found positive for IgM Chickenpox by Elisa and RTPCR respectively. All cases treated symptomatically. Health education given.",6
16,OR/BSR/2017/6/0143,Odisha,Balasore,Chickenpox,30,00,01-02-17,05-02-17,Under Control,"Cases reported from Village Mahadevsarei, GP/SC Sadanandapur, CHC/Block Basta. District RRT investigated the outbreak. House to house survey done. Cases were in 02 to 37 years of age group. All cases treated symptomatically. Health education given.",6
19,TN/SLM/2017/6/0146,Tamil Nadu,Salem,Chickenpox,06,00,07-02-17,08-02-17,Under Control,"Cases reported from Village/HSC A. Thaliyur, PHC Vaikundham, Block Magudanchavedi. District RRT investigated the outbreak. House to house survey done. Majority of cases were more than 14 years of age group. All cases treated symptomatically. Health education given.",6
1,AS/LKM/2017/7/0167,Assam,Lakhimpur,Chickenpox,07,00,10-02-17,17-02-17,Under Control,"Cases reported from Village Berbhanga, BPHC Boginodi. District RRT investigated the outbreak. House to house survey done. Out of 07 Blood samples tested at RMRC Dibrugarh, 06 found positive for Varicella IgM antibody. All cases treated symptomatically. Health education given",7
4,BH/SHK/2017/7/0170,Bihar,Shekhpura,Chickenpox,22,00,15-02-17,16-02-17,Under Surveillance,"Cases reported from Block/PHC Shekhpura, Health education given.Village Amanatpur. APHC Kusumbha. District RRT investigated the outbreak. House to house survey done. Majority of cases were 1-15 years of age. All cases treated symptomatically.",7
6,GJ/KHD/2017/7/0172,Gujarat,Kheda,Chickenpox,70,00,16-02-17,16-02-17,Under Control,"Cases reported from Village/SC Khutaj, PHC Singhali, Block Mahudha. District RRT",7
11,JH/SBG/2017/7/0177,Jharkhand,Sahebganj,Chickenpox,20,00,13-02-17,17-02-17,Under Control,"Cases reported from Village Choti Baghiyaman,",7
12,JH/WSI/2017/7/0178,Jharkhand,West Singhbhum,Chickenpox,22,00,13-02-17,14-02-17,Under Surveillance,,7
13,KN/CKR/2017/7/0179,Karnataka,Chickaballpura,Chickenpox,17,00,07-02-17,14-02-17,Under Control,"Cases Gowdanahalli, Chintamani. for Varicella symptomatically. Health education given.reported from Village Haristala and PHC/CHC Peresandra, Taluk District RRT investigated the outbreak. House to house survey done. 02 Serum samples tested at MCVR, Manipal, found positive IgM. All cases treated",7
14,KN/CHI/2017/7/0180,Karnataka,Chitradurga,Chickenpox,28,00,16-02-17,17.02.17,Under Surveillance,"Cases International Talikatte,reported from Village Sandeepani Pvt. School/Talikatte, UPHC Tq. Holakere. District RRT investigated the outbreak. House to house survey done. 02 Vesicular Swab samples collected and sent to MCVR Manipal, result awaited. All cases treated symptomatically. Health education given.",7
17,KN/TUM/2017/7/0183,Karnataka,Tumkur,Chickenpox,14,00,11-02-17,18-02-17,Under Surveillance,"Cases reported from Village Hosahalli, PHC Rangapura, Taluk Tiptur. District RRT investigated the outbreak. House to house survey done. 02 Serum samples tested positive for IgM Chicken pox at MCVR Manipal. All cases treated symptomatically. Health education given.",7
19,KN/TUM/2017/7/0185,Karnataka,Tumkur,Chickenpox,15,00,02-02-17,17-02-17,Under Surveillance,"Cases reported from Village/PHC Mathighatta, Taluk CN Halli. District RRT investigated the outbreak. House to house survey done. 2 serum samples tested positive forIgM Varicella at MCVR Manipal All cases treated symptomatically. Health education given.",7
21,MH/KOP/2017/7/0187,Maharashtra,Kolhapur,Chickenpox,174,00,11-02-17,14-02-17,Under Control,"Cases reported from AP/SC/PHC Sarvade, Block Radhanagari. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",7
28,WB/PRL/2017/7/0196,West Bengal,Purulia,Chickenpox,41,00,23-01-17,23-01-17,Under Control,"Cases reported from Village/SC Hutmura, Hamlet Hutmura Muslimpara, Block Purulia-II. District",7
34,JH/RCH/2017/7/0201,Jharkhand,Ranchi,Chickenpox,07,00,21-01-17,,Under Surveillance,"Cases done. All 03 Blood samples positive Health education given.reported from Village/HSC Hesal, Block Angara. District RRT investigated the outbreak. House to house survey tested at RIMS; found to be for Varicella. All cases treated symptomatically.",7
3,DN/DNH/2017/8/0213,Dadra And Nagar Haveli,Dadra & Nagar Haveli,Chickenpox,19,00,24-02-17,24-02-17,Under Surveillance,"Padaripada, NIV Pune; Result awaited. All cases symptomatically. Health education given.Cases reported from Village/SC/PHC of Masat Block Silvassa. District RRT investigated the outbreak. House to house survey done. 06 Serum samples collected and send to treated",8
8,DN/DNH/2017/8/0213,Dadra And Nagar Haveli,Dadra & Nagar Haveli,Chickenpox,19,00,24-02-17,24-02-17,Under Surveillance,"Padaripada, NIV Pune; Result awaited. All cases symptomatically. Health education given.Cases reported from Village/SC/PHC of Masat Block Silvassa. District RRT investigated the outbreak. House to house survey done. 06 Serum samples collected and send to treated",8
10,GJ/MHS/2017/8/0215,Gujarat,Mahesana,Chickenpox,79,00,17-02-17,27-02-17,Under Control,"Cases reported from Village Vadavi, SC Fuletra, PHC Medadraj, TalKadi. District RRT",8
14,JH/WSI/2017/8/0219,Jharkhand,West Singhbhum,Chickenpox,34,00,17-02-17,20-02-17,Under Surveillance,"Cases reported from Village Chetansai, HSC Nawagaon, CHC/Block Jhinkpani. District RRT investigated the outbreak. House to house survey done. 05 Blood Serum sample collected and sent to RIMS Medical College, Ranchi; Result awaited. All cases treated symptomatically. Health education given.",8
24,UP/ALI/2017/8/0232,Uttar Pradesh,Aligarh,Chickenpox,16,00,16-02-17,21-02-17,Under Surveillance,"Cases reported from Village Veeringhpur, CHC Atrauli. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",8
33,MP/RTM/2017/8/0239,Madhya Pradesh,Ratlam,Chickenpox,21,00,03-02-17,,Under Control,"symptomatically. Health education given.Cases reported from Village/ S/C Nagara, CHC/Block Bilpank.",8
36,MH/NAS/2017/8/0242,Maharashtra,Nashik,Chickenpox,39,00,03-02-17,,Under Control,"to house survey done. Health education given.Cases reported from Village Asna, SC Aahurli, PHC Vaitarna, Block Igatpuri. District RRT investigated the outbreak. House All cases treated symptomatically.",8
31,AS/DHE/2017/9/0269,Assam,Dhemaji,Chickenpox,15,00,11-02-17,,Under Surveillance,"Cases reported from Village Adikalia Baligaon, SC Hatipara Kanku, Block Dhemaji. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",9
33,AS/KRG/2017/9/0271,Assam,Karimganj,Chickenpox,07,00,20-02-17,,Under Control,"Cases reported from Village Bashail, SC/ BPHC Kachuadam. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 01 to 05 years of age group. All cases treated symptomatically. Health education given.",9
34,BH/NLD/2017/9/0272,Bihar,Nalanda,Chickenpox,26,00,22-02-17,,Under Surveillance,"Cases reported from Village/HSC Dongi, PHC Rajgir. District RRT investigated the outbreak. House to house survey done. Majority of cases were less than and equal to 10 years of age group. All cases given.treated symptomatically. Health education",9
35,BH/NLD/2017/9/0273,Bihar,Nalanda,Chickenpox,12,00,11-02-17,,Under Surveillance,"Cases reported from Village Gosai Math, HSC Gonkura. District Majority of cases were in 04 to 09 years of age group. All cases treated symptomatically. Health education given.RRT investigated the outbreak. House to house survey done.",9
37,BH/SMP/2017/9/0275,Bihar,Samastipur,Chickenpox,134,01,22-02-17,,Under Surveillance,,9
38,CT/BMA/2017/9/0276,Chhattisgarh,Bemetara,Chickenpox,72,00,11-02-17,,Under Control,"Cases reported from 3 villages of PHC Gudheli, Block/CHC Birla. Details are as below:",9
42,JH/DHN/2017/9/0280,Jharkhand,Dhanbad,Chickenpox,24,00,22-02-17,,Under Control,"Cases reported from Village Ekra Harijan Basti, HSC Kankani, Block Dhanbad Sadar. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",9
46,MH/BNR/2017/9/0284,Maharashtra,Bhandara,Chickenpox,29,00,22-02-17,,Under Control,"Cases reported from Village Khutsawari, SC Hardoli, PHC Andhaigaon, BlockMohadi. DistrictRRT outbreak. House to house survey done. All cases were 5-8 years of age. 05 Blood serum samples collected and sent to GMC, Nagpur. All cases treated symptomatically. Health education given.investigated the",9
63,WB/PRL/2017/7/0196,,Purulia,Chickenpox,79,0,23-01-2017,,Under Control,"41 Cases were reported from Village/SC Hutmura, Hamlet Hutmura Muslimpara, Block Purulia-II in week 7. Cases have increased to 79 in week 9th All cases treated symptomatically. Health education given.",9
18,TR/NRT/2017/10/0311,Tripura,North Tripura,Chickenpox,15,00,11-03-17,,,,10
27,BH/VSH/2017/10/0318,Bihar,Vaishali,Chickenpox,18,00,16-02-17,,Under SurveillanceCases reported from Village,,10
31,KN/TUM/2017/10/0322,Karnataka,Tumkur,Chickenpox,14,00,16-02-17,,Under SurveillanceCases reported from PHC Akkirampura. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.,,10
32,KN/TUM/2017/10/0323,Karnataka,Tumkur,Chickenpox,11,00,25-02-17,,"Under SurveillanceCases reported from Village Goods Shed Colony, PHC/CHC Shanthinagar, Taluk Tumkur. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",,10
38,MH/OSM/2017/10/0328,Maharashtra,Osmanabad,Chickenpox,14,00,25-02-17,,"Under SurveillanceCases reported from Village Tuljapur, SC Malumbra, PHC Sawargaon. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 05 to 15 years of age group. All cases treated symptomatically. Health education given.",,10
40,OR/NAB/2017/10/0330,Odisha,Nawarangpur,Chickenpox,26,00,22-02-17,,Under ControlCases,,10
1,AS/CRG/2017/11/0334,Assam,Chirang,Chickenpox,10,00,14-03-17,15-03-17,Under Control,"Cases reported from Village Pubdamgaon and Nagdolbari, SC Pubdamgaon and Gorubhasha NSC, PHC Sidli. District RRT investigated the outbreak. House to house survey done. Cases treated symptomatically. Health education given.",11
4,BH/PTN/2017/11/0337,Bihar,Patna,Chickenpox,10,00,16-03-17,18-03-17,Under Surveillance,"Cases reported from Village/SC Nathupur, Block/PHC Fatuha. District RRT investigated the outbreak. House to house survey done. Out of 05 Blood samples tested at PMCH Lab; 4 found positive for IgM VZV. All cases treated symptomatically. Health education given.",11
6,AS/CRG/2017/11/0334,Assam,Chirang,Chickenpox,10,00,14-03-17,15-03-17,Under Control,"Cases reported from Village Pubdamgaon and Nagdolbari, SC Pubdamgaon and Gorubhasha NSC, PHC Sidli. District RRT investigated the outbreak. House to house survey done. Cases treated symptomatically. Health education given.",11
9,BH/PTN/2017/11/0337,Bihar,Patna,Chickenpox,10,00,16-03-17,18-03-17,Under Surveillance,"Cases reported from Village/SC Nathupur, Block/PHC Fatuha. District RRT investigated the outbreak. House to house survey done. Out of 05 Blood samples tested at PMCH Lab; 4 found positive for IgM VZV. All cases treated symptomatically. Health education given.",11
14,KN/GDG/2017/11/0342,Karnataka,Gadag,Chickenpox,18,00,15-03-17,18-03-17,Under Control,"Cases reported from Village/PHC/CHC Hirewadatti, Taluk Mundargi. District RRT investigated the outbreak. House to house survey done. All 04 Serum samples tested at MCVR Manipal; found positive for Chickenpox. All cases treated symptomatically. Health education given.",11
17,MH/NAG/2017/11/0345,Maharashtra,Nagpur,Chickenpox,10,00,14-03-17,14-03-17,Under Control,"Cases reported from Village Madsawangi, SC Sawadi, PHC Dhapewada, Block Kalmeshwar. District RRT investigated the outbreak. House to",11
21,UP/CKH/2017/11/0349,Uttar Pradesh,Chandauli,Chickenpox,19,00,16-03-17,19-03-17,Under Surveillance,"Cases reported from Village Bahorikpur, SC Barthra, Block Sakadeeha. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",11
0,BH/JAM/2017/12/0365,Bihar,Jamui,Chickenpox,10,00,23-03-17,24-03-17,Under Control,"Cases reported from Village/ Sub Center Bujhayat, PHC Sono. District RRT investigated the outbreak. House to house survey done. All 04 samples tested at PMCH, Patna found positive for Varicella. All cases treated symptomatically. Health education given.",12
1,BH/KTH/2017/12/0366,Bihar,Katihar,Chickenpox,45,00,26-03-17,28-03-17,Under Control,Cases reported from following area of district Katihar,12
2,BH/JAM/2017/12/0365,Bihar,Jamui,Chickenpox,10,00,23-03-17,24-03-17,Under Control,"Cases reported from Village/ Sub Center Bujhayat, PHC Sono. District RRT investigated the outbreak. House to house survey done. All 04 samples tested at PMCH, Patna found positive for Varicella. All cases treated symptomatically. Health education given.",12
3,BH/KTH/2017/12/0366,Bihar,Katihar,Chickenpox,45,00,26-03-17,28-03-17,Under Control,Cases reported from following area of district Katihar,12
5,BH/SUP/2017/12/0368,Bihar,Supaul,Chickenpox,37,00,21-03-17,26-03-17,Under Surveillance,"Cases reported from Village Ganeshpur, SC/ PHC/CHC/ Block Marauna. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",12
9,KN/TUM/2017/12/0374,Karnataka,Tumkur,Chickenpox,10,00,17-03-17,23-03-17,Under Surveillance,"Cases reported from Vidya Nikethana School, UFWC (PHC)/Taluk Tumkur. District RRT outbreak. House to house survey done. All cases treated Health education given.",12
12,MP/KHR/2017/12/0378,Madhya Pradesh,Khargon,Chickenpox,17,00,24-03-17,25-03-17,Under Control,"Cases reported from Village Kaldi, SC/PHC Shrikhandi Segaon. District RRT investigated the outbreak. House to house survey done. All cases treated Health education given.",12
18,MH/NAG/2017/12/0384,Maharasht ra,Nagpur,Chickenpox,15,00,23-03-17,24-03-17,Under Control,"Cases reported from Village Waye, SC Kondhasawali, PHC Kacharisawanga Block Katol. District RRT investigated the outbreak. House to house survey done. Out of 8 Serum samples tested at GMC sentinel center Nagpur, 3 found to be positive for Varicella Zoster IgM ELISA. All cases treated symptomatically. Health education given.",12
19,OR/NAB/2017/12/0385,Odisha,Nawarangp ur,Chickenpox,16,00,17-03-17,22-03-17,Under Control,"Cases reported from Village Telgam, Sub Center Belgam, CHC/Block Jharigam. District RRT investigated the outbreak. Active surveillance do through house to house survey. All cases treated symptomatically. Health education given.",12
35,KN/TUM/2017/12/0401,Karnataka,Tumkur,Chickenpox,19,00,13-03-17,,Under Surveillance,"Cases reported from Bright Public School, Budenahalliudenahalli, PHC Kodigenahalli, Taluk Madhugiri. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",12
2,GJ/GAN/2017/13/0415,Gujarat,Gandhinagar,Chickenpox,45,00,02-04-17,02-04-17,Under Control,"Cases reported Pratiya, Block investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",13
5,GJ/GAN/2017/13/0415,Gujarat,Gandhinagar,Chickenpox,45,00,02-04-17,02-04-17,Under Control,"Cases reported Pratiya, Block investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",13
12,MP/BTU/2017/13/0422,Madhya Pradesh,Betul,Chickenpox,12,00,27-03-17,28-03-17,Under Control,"Cases reported from Village Khukadi Khapa, Sub Health Center/ PHC Sarra, CHC/Block Multai. District RRT investigated the outbreak. House to house survey done. Food samples collected and sent for testing to Food and drug department Bhopal (microbiology), result awaited. All cases treated symptomatically. Health education given.",13
13,MP/HSN/2017/13/0423,Madhya Pradesh,Hoshangabad,Chickenpox,15,00,27-03-17,01-04-17,Under Surveillance,"Cases reported from ward no.19, Gayanoday Girls Hostel, Anand Nagar, Hoshangabad. District RRT investigated the outbreak. House to house survey done. All affected were females between 10-14 years of age. All cases treated symptomatically. Health education given.",13
22,UP/FRJ/2017/13/0432,Uttar Pradesh,Firozabad,Chickenpox,15,00,24-03-17,30-03-17,Under Surveillance,Cases reported from Aawasi Bidhalay Madauganj Dhanpura Shikohabad. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.,13
28,BH/ARA/2017/13/0438,Bihar,Araria,Chickenpox,50,00,15-03-17,,Under Surveillance,"Cases reported from Village Nagrahi, PHC/Block Raniganj. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",13
29,BH/MNG/2017/13/0439,Bihar,Munger,Chickenpox,13,00,20-03-17,,Under Control,"Cases reported from Village Bariyarpur Basti, Block/PHC Bariyarpur. District RRT investigated the outbreak. House to house survey done. Out of 04 serum samples tested at PMCH Patna; 2 found positive for Varicella IgM. All cases treated symptomatically. Health education given.",13
3,AS/BPT/2017/14/0452,Assam,Nagaon,Chickenpox,09,00,30-03-17,07-04-17,Under Surveillance,"Cases reported from Village/PHC/SD Ahomgaon, BPHC Dhing. DistrictRRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
4,BH/ARW/2017/14/0453,Bihar,Arwal,Chickenpox,30,00,06-04-17,06-04-17,Under Control,"Cases reported from Village Rampur Chouram, SC Arwal. DistrictRRT investigated the outbreak. House to house survey done. Majority of cases were in 10 to 20 years of age group. All cases treated symptomatically. Health education given.",14
8,AS/BPT/2017/14/0452,Assam,Nagaon,Chickenpox,09,00,30-03-17,07-04-17,Under Surveillance,"Cases reported from Village/PHC/SD Ahomgaon, BPHC Dhing. DistrictRRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
9,BH/ARW/2017/14/0453,Bihar,Arwal,Chickenpox,30,00,06-04-17,06-04-17,Under Control,"Cases reported from Village Rampur Chouram, SC Arwal. DistrictRRT investigated the outbreak. House to house survey done. Majority of cases were in 10 to 20 years of age group. All cases treated symptomatically. Health education given.",14
10,BH/MBN/2017/14/0454,Bihar,Madhubani,Chickenpox,22,00,31-03-17,08-04-17,Under Control,"Cases reported from Village Rasidpur, Block/PHC Khajauli. DistrictRRT investigated the outbreak. House to house survey done. 07 Serum samples collected and sent to PMCH, Patna; Result awaited. All cases treated symptomatically. Health education given.",14
12,BH/MBN/2017/14/0456,Bihar,Madhubani,Chickenpox,30,00,03-04-17,08-04-17,Under Control,"Cases reported from Village/HSC Harnae, Block/PHC Harlakhi. DistrictRRT investigated the outbreak. House to house fever survey done. All cases treated locally. Source reduction activities undertaken. Health education given.",14
13,BH/MZP/2017/14/0457,Bihar,Muzaffarpur,Chickenpox,25,00,31-03-17,07-04-17,Under Control,"Cases reported from VillageSinghalla Shankar Tola, Rasulpur SC Sadhaamber, Rasulpur, Block/PHC Motipur. DistrictRRT investigated the outbreak. House to house fever survey done. Majority of cases were in 01 to 20 years of age group All cases treated locally. Source reduction activities undertaken. Health education given.",14
14,BH/PTN/2017/14/0458,Bihar,Patna,Chickenpox,12,00,02-04-17,08-04-17,Under Surveillance,"Cases reported from Village Sahachak, SC Nadhari-Kodhari, Block/PHC Paliganj. DistrictRRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
15,BH/SHK/2017/14/0459,Bihar,Shekhpura,Chickenpox,12,00,05-04-17,07-04-17,Under Control,"Cases reported from Village Pathlaphar, SC Bajidpur, PHC/Block Sheikhpura. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 06 to 15 years of age group. All cases treated symptomatically. Health education given.",14
16,GJ/GAN/2017/14/0460,Gujarat,Gandhi Nagar,Chickenpox,45,00,01-04-17,03-04-17,Under Control,"Cases reported from SC Sagdalpur, PHC Shampa, BlockDahegam. DistrictRRT investigated the outbreak. Age group of the affected cases was: House to house survey done. All cases treated",14
