Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
23,BH/BUX/2019/02/058,Bihar,Buxar,Measles,06,00,05-01-19,,Under Control,"Cases of fever with rash were reported from Village Brahamtola, SC Tikapokhar, PHC/Block Nawanagar. District RRT investigated the outbreak. House to house survey done. Affected children were in the age group 3 to 7 years. Blood samples collected; result awaited. All cases treated symptomatically. Vitamin A supplementation given to all the cases. Health education given.",2
24,MH/AKL/2019/02/059,Bihar,Purnia,Measles,06,00,08-01-19,,Under Control,"Cases reported from Village Bhokhari, PHC/Block Amour. District RRT investigated the outbreak. Active search of cases done. Affected children were in the age group between 1.5yrs to 10yrs of age. 3 blood samples were collected and sent to Microbiology department (Lab.), PMCH Patna; result awaited. All cases treated symptomatically. Health education given.",2
25,BH/PAC/2019/02/060,Bihar,West Champaran (Bettiah),Measles,25,00,15-12-18,,Under Surveillance,"Cases of fever with rash were reported from Village Jogapatti, PHC Donwar, Piparpatti (Pathan Tola). District RRT investigated the outbreak. House to house survey done. Affected children were less than 15yrs of age. Out of 5 blood samples were collected and sent to Microbiology department (Lab.), PMCH Patna, 1 sample was positive for Measles (IgM ELISA). Most of children were unimmunized for measles vaccine. All cases treated symptomatically. Health education given.",2
26,BH/PAC/2019/02/061,Bihar,West Champaran (Bettiah),Measles,06,00,20-12-18,,Under Control,"Cases reported from Village Sikta, PHC Sikta, Bhawanipur. District RRT investigated the outbreak. House survey done. All the cases presented symptoms with fever",2
1,BH/MBN/2019/03/0067,Bihar,Madhubani,Measles,06,00,10-01-19,18-01-19,Under Control,"Cases reported from Village Birdipur, SC Sohraul, PHC Benipatti. District RRT investigated the outbreak. House to house survey done. Affected cases were between 04-09 years of age. Out of 5 serum sample collected and sent to WHO Lab, PMCH Patna, 4 samples were positive for Measles (IgM ELISA). All cases treated symptomatically. Health education given.",3
2,BH/PAC/2019/03/0068,Bihar,W. Champaran,Measles?,12,01,15-01-19,20-01-19,Under Surveillance,"Cases reported from Village/PHC Chanpatiya, SC Puraina Osaiya, Mir Miya Ka Tola. District RRT investigated the outbreak. House to house survey done. 05 serums and 02 urine samples collected and sent to Microbiology Department (Lab), PMCH Patna, result awaited. Vitamin A supplementation given to all cases. Health education given.",3
6,BH/MBN/2019/03/0067,Bihar,Madhubani,Measles,06,00,10-01-19,18-01-19,Under Control,"Cases reported from Village Birdipur, SC Sohraul, PHC Benipatti. District RRT investigated the outbreak. House to house survey done. Affected cases were between 04-09 years of age. Out of 5 serum sample collected and sent to WHO Lab, PMCH Patna, 4 samples were positive for Measles (IgM ELISA). All cases treated symptomatically. Health education given.",3
7,BH/PAC/2019/03/0068,Bihar,W. Champaran,Measles?,12,01,15-01-19,20-01-19,Under Surveillance,"Cases reported from Village/PHC Chanpatiya, SC Puraina Osaiya, Mir Miya Ka Tola. District RRT investigated the outbreak. House to house survey done. 05 serums and 02 urine samples collected and sent to Microbiology Department (Lab), PMCH Patna, result awaited. Vitamin A supplementation given to all cases. Health education given.",3
20,BH/MBN/2019/03/0079,Bihar,Madhubani,Measles,08,01,27-12-18,,Under Control,,3
21,BH/NAW/2019/03/0080,Bihar,Nawada,Measles?,06,00,28-12-18,,Under Control,"Cases reported from Village Gonawa, PHC/BLOCK Sadar. District RRT investigated the outbreak. House to house",3
22,BH/PAC/2019/03/0081,Bihar,W. Champaran,Measles,28,00,20-12-18,,Under Surveillance,"Cases reported from Village Bhasahya, Srpat, Negar, PHC Pipras. District RRT house survey done. 5 blood samples collected and sent to Microbiology Lab PMCH, Patna; result awaited. All cases were treated regarding isolation of cases.investigated the outbreak. House to symptomatically. Health education given",3
25,KN/DKK/2019/03/0084,Karnataka,Dakshina Kannada,Measles,13,00,22-12-18,,Under Surveillance,"Cases reported from Village Paneer, PHC/CHC Kotekar, Taluk Mangalore. District RRT investigated the outbreak. 4 throat swabs and 2 blood samples collected and sent to MCVR; 01 sample tested positive for Measles by IgM ELISA. Preventive measures advised to the orphanage.",3
23,BH/PAC/2019/05/0129,Bihar,West Champaran (Bettiah),Suspected Measles,35,00,16-01-19,,Under Surveillance,"Cases reported from Village Chanpatiya , Ward No 06. PHC Chanpatia, Block Chanpatiya. District RRT investigated the outbreak. House to house survey done. The History of fever and rashes has been reported from Chanpatiya, West Champaran. Total 35 cases reported in which all of them belongs to under 15year age group. Immunization status unknown. The affected community belongs to low socio economic group and having unhygienic practices. Five blood and two urine samples have been collected and send to Microbiology department (Lab.), PMCH Patna.",5
24,BH/PAC/2019/05/0130,Bihar,West Champaran (Bettiah),Suspected Measles,16,00,20-01-19,,Under Surveillance,"Cases reported from Village Line Parsa, HSC Baura Sitka, PHC Sikta. District RRT investigated the outbreak. House to house survey done. Total 16 cases reported in which most of them belongs to under 15 year age group. The affected community belongs to low socio economic group and having unhygienic practices. The active case search has been done. The symptomatic treatment done. Vitamin A tablets supplementation given. Five blood and two urine samples collected and sent to Microbiology department (Lab.), PMCH Patna All cases treated symptomatically. Health education given.",5
26,GJ/RJK/2019/05/0132,Gujarat,Rajkot,Measles,08,00,16-01-19,,Under Control,"Cases reported from Village Gondal Darvaja, UHC Fulwadi- 2, Taluk Jetpur. District RRT investigated the outbreak. House to house survey done. Vitamin A supplementation given. 5 Samples are collected and sent to B.J.M.C Ahmedabad Lab, Result:-5-Serum Measles IgM Positive for measles. All cases treated symptomatically. Health education given.",5
40,BH/PAC/2019/02/060,Bihar,West Champaran (Bettiah),Measles,245,07,15-12-18,,Under Surveillance,"A total of 25 cases of fever with rash, cough coryza, conjunctivitis reported from Village Jogapatti, PHC Jogapatti, APHC Nawalpur in 2nd week (week ending 13th January 2019). Further a total of 220 cases and 7 deaths were reported. District RRT investigated the outbreak. House to house survey done. Affected children were less than 15yrs of age. 7 deaths occurred in 4 female and 4 male children. All the deaths occurred in children’s less than 7yrs of age group. Out of 5 blood samples collected and sent to Microbiology Department, PMCH Patna; 3 samples was positive for Measles (IgM ELISA). All children were unimmunized for measles vaccine. All cases treated symptomatically. Health education given regarding isolation of cases and personal hygiene.",6
43,BH/PAC/2019/02/060,Bihar,West Champaran (Bettiah),Measles,245,07,15-12-18,,Under Surveillance,"A total of 25 cases of fever with rash, cough coryza, conjunctivitis reported from Village Jogapatti, PHC Jogapatti, APHC Nawalpur in 2nd week (week ending 13th January 2019). Further a total of 220 cases and 7 deaths were reported. District RRT investigated the outbreak. House to house survey done. Affected children were less than 15yrs of age. 7 deaths occurred in 4 female and 4 male children. All the deaths occurred in children’s less than 7yrs of age group. Out of 5 blood samples collected and sent to Microbiology Department, PMCH Patna; 3 samples was positive for Measles (IgM ELISA). All children were unimmunized for measles vaccine. All cases treated symptomatically. Health education given regarding isolation of cases and personal hygiene.",6
2,BR/RHT/2019/07/0167,Bihar,Rohtas,Measles,56,00,14-02-19,15-02-19,Under Surveillance,"Cases reported from Village Lohra middle school Lohra, Nouhatta. District RRT investigated the outbreak. House to house survey done. Students of the school developed fever followed by rashes by maculopapular rashes. Local RRT visited the School and PHC. Treatment was given. 5 Serum sample sent to Micro Dept. PMCH all found negative for chicken pox and 2 found positive for Measles by IgM ELISA . Health camp organized in the school and all cases treated symptomatically. Health education given.",7
6,BR/RHT/2019/07/0167,Bihar,Rohtas,Measles,56,00,14-02-19,15-02-19,Under Surveillance,"Cases reported from Village Lohra middle school Lohra, Nouhatta. District RRT investigated the outbreak. House to house survey done. Students of the school developed fever followed by rashes by maculopapular rashes. Local RRT visited the School and PHC. Treatment was given. 5 Serum sample sent to Micro Dept. PMCH all found negative for chicken pox and 2 found positive for Measles by IgM ELISA . Health camp organized in the school and all cases treated symptomatically. Health education given.",7
23,GJ/NAR/2019/07/0183,Gujarat,Narmada,Measles,05,00,29-01-19,,Under Surveillance,"Cases reported from Village Gurudeshwar ahsram shala, PHC Nava vaghpur, Block Gurudeshwar. District RRT investigated the outbreak. House to house survey done. 5 serum sample taken & Sent to BJMC Ahmedabad, result awaited. RRT visited the area. House to house survey done. Daily monitoring started. Health education given. All cases treated symptomatically.",7
1,AS/NGO/2019/08/0190,Assam,Nagaon,Measles,14,00,22-02-19,22-02-19,Under Control,"Cases of fever with rash reported from Villages Meleka Dhing, Baralimari No-1, SC Meleka Dhing, Baralimari, Balikatia SD, BPHC Dagaon. District RRT investigated the outbreak. House to house survey done. Affected children were below 5yr of age. 4 blood samples collected and sent to GMCH, Virology Dept, Guwahati (WHO Accredited Lab); result awaited. Vitamin A supplementation provided to the affected children. All cases treated symptomatically. Health education given regarding personal hygiene and isolation of cases done.",8
4,GJ/PAN/2019/08/0193,Gujarat,Panchmahal,Measles,08,00,21-02-19,21-02-19,Under Control,"Cases reported from urban area Satpul Patelvada, UHC Patelvada, Block Godhra. District RRT investigated the outbreak. House to house survey done. 05 serum samples collected and sent to BJMC, Ahmedabad; 4 samples were positive for Measles (IgM ELISA). Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",8
6,AS/NGO/2019/08/0190,Assam,Nagaon,Measles,14,00,22-02-19,22-02-19,Under Control,"Cases of fever with rash reported from Villages Meleka Dhing, Baralimari No-1, SC Meleka Dhing, Baralimari, Balikatia SD, BPHC Dagaon. District RRT investigated the outbreak. House to house survey done. Affected children were below 5yr of age. 4 blood samples collected and sent to GMCH, Virology Dept, Guwahati (WHO Accredited Lab); result awaited. Vitamin A supplementation provided to the affected children. All cases treated symptomatically. Health education given regarding personal hygiene and isolation of cases done.",8
9,GJ/PAN/2019/08/0193,Gujarat,Panchmahal,Measles,08,00,21-02-19,21-02-19,Under Control,"Cases reported from urban area Satpul Patelvada, UHC Patelvada, Block Godhra. District RRT investigated the outbreak. House to house survey done. 05 serum samples collected and sent to BJMC, Ahmedabad; 4 samples were positive for Measles (IgM ELISA). Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",8
5,GJ/KHD/2019/09/0215,Gujarat,Kheda,Measles,02,01,28-02-19,03-03-19,Under Surveillance,"Cases reported from Village/SC Kanipura, Vishwanagar Flat, UHC Haridas, Block Nadiad. District RRT investigated the outbreak. House to house survey done. 01 serum sample sent to BJMC Ahmedabad, result awaited. Symptomatic treatment & Vit-A Supplementation to all children.. Health education given.",9
2,BH/SHK/2019/10/0236,Bihar,Shekhpura,Measles?,09,00,05-03-19,08-03-19,Under Control,"Cases reported from Village Jainagar, PHC Chewara, Block Chewara. District RRT investigated the outbreak. House to house survey done. Affected children were in age group between 6-15yrs of age. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",10
7,BH/SHK/2019/10/0236,Bihar,Shekhpura,Measles?,09,00,05-03-19,08-03-19,Under Control,"Cases reported from Village Jainagar, PHC Chewara, Block Chewara. District RRT investigated the outbreak. House to house survey done. Affected children were in age group between 6-15yrs of age. Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",10
16,KL/KOA/2019/10/0245,Kerala,Kollam,Measles,06,00,28-02-19,08-03-19,Under Control,"Cases reported from Village/SC Thevally, PHC Vadi Kollam Corporation. District RRT investigated the outbreak. House to house survey done. Out of 6 blood samples collected and sent to NIV Alleppey; 4 samples were positive for Measles (IgM ELISA). All cases treated symptomatically. Vitamin a supplementation provided to all cases. Health education given.",10
22,KL/THI/2019/10/0250,Kerala,Trivandrum,Measles?,06,00,22-02-19,,Under Control,"Cases reported from Village Athiyanoor, Block Neyyatinkara. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",10
8,BH/JAH/2019/11/0255,Bihar,Jahanabad,Suspected Measles,16,00,12-03-19,16-03-19,Under Surveillance,"Cases reported from Village North & South Tola, Block Okari, Okari, Moh. District RRT investigated the outbreak. House to house survey done. Cases presented with fever, maculo papulo rash, coryza & conjunctivitis. Majority of the affected were between 5-10 years of age. 09 blood samples collected and sent to PMCH, Patna, all samples non reactive for IgM anti VCZ antibody. Medical team including District Epidemiologist and RRT visited the affected area. Awareness regarding hygiene, sanitation and isolation of patient lessoning with ANM. All cases treated symptomatically. Health education given. Emphasis was given to improve routine immunization and vitamin A supplementation.",11
25,KL/THI/2019/11/0272,Kerala,Thiruvananthap uram,Measles,06,00,11-03-19,14-03-19,Under Surveillance,Cases reported from NIMS Nursing college among first year students. District RRT investigated the outbreak. All affected had history of attending a measles patient during their posting in hospital. All the affected students were given leave and advised to remain in isolation. MR vaccine given to the other students of hostel and class.,11
35,RJ/PAL/2019/11/0282,Rajasthan,Pali,Measles,04,00,12-03-19,13-03-19,Under Surveillance,"Cases reported from Baba Ramdev colony, Pali, city. District RRT investigated the outbreak. House to house survey done. Cases presented with fever, cough, coryza and conjunctivitis. 6 Blood serum samples were collected and sent to SMS Jaipur, result awaited. Investigation done by RRT. House to house survey of 205 houses done. Special immunization drive with Vit-A supplement was administered. All cases treated symptomatically. Health education given.",11
0,AS/CCR/2019/12/0293,Assam,Cachar,Suspected Measles,04,00,19-03-19,19-03-19,Under Control,"Case reported from Village Ujjantarapur Nagapungi, SC UjjanTarapur, BPHC Harinagar. District RRT investigated the outbreak. House to house survey done. All cases belonged to one village and among them, two cases from one family. Blood Slide was collected and found negative for malaria by BPHC Medical team. Serum samples for measles was denied by the family members. Cases provided vitamin A and some necessary symptomatic treatments. Awareness done by health workers. Fever surveillance is going on.",12
4,AS/CCR/2019/12/0293,Assam,Cachar,Suspected Measles,04,00,19-03-19,19-03-19,Under Control,"Case reported from Village Ujjantarapur Nagapungi, SC UjjanTarapur, BPHC Harinagar. District RRT investigated the outbreak. House to house survey done. All cases belonged to one village and among them, two cases from one family. Blood Slide was collected and found negative for malaria by BPHC Medical team. Serum samples for measles was denied by the family members. Cases provided vitamin A and some necessary symptomatic treatments. Awareness done by health workers. Fever surveillance is going on.",12
9,GJ/NAR/2019/12/0298,Gujarat,Narmada,Measles,04,00,18-03-19,18-03-19,Under Surveillance,"Cases reported from Village/SC Gajargota, PHC Soliya, Taluk Dediyapada. District RRT investigated the outbreak. House to house survey done. 4 Serum Sample for Measles sent to BJMC Ahmedabad, and 3 found positive by Ig M ELISA. Daily monitoring started to identify new cases. Health education given All cases treated symptomatically.",12
14,JH/GDA/2019/13/0319,Jharkhand,Godda,Measles,11,00,25-03-19,26-03-19,Under Control,"Cases reported from Villages Poreyahat, Barmasia, Lusitand. District RRT investigated the outbreak. House to house survey done. Cases presented symptoms fever with maculopapular rashes. Out of 05 serum samples collected and sent to RIMS, Ranchi; 4 samples were positive for Measles (IgM ELISA). Vitamin A supplementation given to all cases. All cases treated symptomatically. Health education given.",13
26,WB/MRS/2019/13/0331,West Bengal,Murshidabad,Measles?,79,00,25-03-19,25-03-19,Under Surveillance,"Cases reported from Villages Tofapur, Shibnagar, education given.",13
2,BH/PTN/2019/14/0334,Bihar,Patna,Measles,05,00,01-04-19,06-04-19,Under Surveillance,"Cases reported from Village/SC Bhushaul danapur, AIIMS, Block/PHC Phulwarishariff. District RRT investigated the outbreak. House to house survey done. Cases were resident of AIIMS hostel. 4 Blood samples collected and tested at PMCH Patna for Measles, result awaited. Block RRT with Dist. RRT & WHO team visited the affected area. All patients were treated accordingly.",14
3,BH/SHK/2019/14/0335,Bihar,Sheikhpura,Suspected Measles,04,00,02-04-19,09-04-19,Under Control,"Cases reported from Village Pathlaphar, SC Bajidpur, PHC/Block Sheikhpura. District RRT investigated the outbreak. House to house survey done. Preventive measures taken. Vitamin A supplementation given. IEC done regarding isolation of cases.",14
6,BH/PTN/2019/14/0334,Bihar,Patna,Measles,05,00,01-04-19,06-04-19,Under Surveillance,"Cases reported from Village/SC Bhushaul danapur, AIIMS, Block/PHC Phulwarishariff. District RRT investigated the outbreak. House to house survey done. Cases were resident of AIIMS hostel. 4 Blood samples collected and tested at PMCH Patna for Measles, result awaited. Block RRT with Dist. RRT & WHO team visited the affected area. All patients were treated accordingly.",14
7,BH/SHK/2019/14/0335,Bihar,Sheikhpura,Suspected Measles,04,00,02-04-19,09-04-19,Under Control,"Cases reported from Village Pathlaphar, SC Bajidpur, PHC/Block Sheikhpura. District RRT investigated the outbreak. House to house survey done. Preventive measures taken. Vitamin A supplementation given. IEC done regarding isolation of cases.",14
15,KN/GUL/2019/14/0343,Karnataka,Chittapur,Suspected Measles,33,00,02-04-19,03-04-19,Under Surveillance,"Cases reported from Village/PHC/CHC Ravoor, Taluk Chittapur. District RRT investigated the outbreak. House to house survey done. 05 Serum samples collected sent to NIV, Bangalore, result awaited. Vitamin A supplements given. All cases treated symptomatically. Health education given.",14
3,AS/KRG/2019/15/0365,Assam,Karimganj,Measles,04,00,09-04-19,09-04-19,Under Surveillance,"Cases reported from Village Sadarahi, Block Girishganj. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",15
8,AS/KRG/2019/15/0365,Assam,Karimganj,Measles,04,00,09-04-19,09-04-19,Under Surveillance,"Cases reported from Village Sadarahi, Block Girishganj. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",15
11,JH/GDA/2019/15/0368,Jharkhand,Godda,Measles,10,00,14-04-19,14-04-19,Under Surveillance,"Cases reported from Village Meherma, Thakurgangti, Baniadih. District RRT investigated the outbreak. House to house survey done. 5 blood samples collected and sent to RIMS, Ranchi; result awaited. All cases treated symptomatically. Health education given.",15
3,GJ/MHS/2019/16/0396,Gujarat,Mahesana,Measles,16,00,18-04-19,18-04-19,Under Surveillance,"Cases reported from Village Della, SC Jesangpura PHC-Medha Taluk-Kadi. District RRT investigated the outbreak. House to house survey done. 05 Serum samples collected and sent to BJMC Ahmedabad, 04 samples tested positive for Measles by IgM ELISA. Vit-A supplementation given to cases treated. Health education given.",16
7,GJ/MHS/2019/16/0396,Gujarat,Mahesana,Measles,16,00,18-04-19,18-04-19,Under Surveillance,"Cases reported from Village Della, SC Jesangpura PHC-Medha Taluk-Kadi. District RRT investigated the outbreak. House to house survey done. 05 Serum samples collected and sent to BJMC Ahmedabad, 04 samples tested positive for Measles by IgM ELISA. Vit-A supplementation given to cases treated. Health education given.",16
29,PB/HRP/2019/17/0440,Punjab,Hoshiarpur,Measles?,08,00,26-04-19,27-04-19,Under Control,"All cases education given.Cases reported from Govt. Primary School, Golia, Block Possi, Taluk Garhshanker. District RRT investigated the outbreak. Active search of cases done. 08 blood samples collected; result awaited. treated symptomatically. Health",17
29,AP/ANT/2019/19/0502,Andhra Pradesh,Ananthapur,Measles,03,01,27-04-19,,Under Control,"Cases of fever, cough and maculopapular rash reported from Village Yerraguntapalli, SC Ravi Venkatampalli, PHC Chukkalur. District RRT investigated the outbreak. House to house survey done. 2 blood samples collected and sent to IPM, Hyderabad; results awaited. All cases treated symptomatically. Vitamin A supplementation provided. Health education given regarding isolation of cases.",19
23,RJ/PGR/2019/20/0526,Rajasthan,Pratapgarh,Measles,05,00,13-05-19,13-05-19,Under Surveillance,"Cases reported from Village Urban Pratapgarh. District RRT investigated the outbreak. 5 Suspected Patient Found with Fever & maculopapular Rashes with Cough & Coryza in Scatted Population in Urban Area of Pratapgarh. 5 Serum Sample sent to Microbiology Lab. SMS Medical College Jaipur for Confirmation of Measles & Rubella by ELISA, result awaited. DRRT Visited Affected Area. House to House surveillance is ongoing. All cases treated under isolation.",20
8,JH/PAK/2019/22/0570,Jharkhand,Pakur,Measles,06,00,29-05-19,30-05-19,Under Control,"Cases reported from Village Bhawanipur (Mukhiyatola), SC Bhawanipur, CHC Pakur Block Pakur. District RRT investigated the outbreak. House to house survey done. Out of 5 blood samples collected and sent to RIMS Ranchi; 1 sample was positive for Measles (IgM ELISA). All cases treated symptomatically. Vitamin A supplementation provided. Health education given regarding isolation of cases.",22
15,MP/VSA/2019/22/0577,Madhya Pradesh,Vidisha,Measles,12,00,28-05-19,29-05-19,Under Control,"Cases reported from Village Vidisha, SC Vidisha Urban, PHC Mohalla, Block Chopra. District RRT investigated the outbreak. House to house survey done. 6 blood samples collected and sent to Hamidia Hospital Lab, Bhopal; result awaited. Vitamin A supplementation provided to all cases. All cases treated symptomatically. Health education given.",22
36,BH/ERN/2019/23/0615,Bihar,Nalanda,Measles,40,02,04-11-18,,Under Control,"Cases reported from Village Sakri, HSC Sakri, Block Islampur. District RRT investigated the outbreak. First case was reported on 4.11.2018. A total no of 40 cases were reported with fever, cough, coryza and conjunctivitis. Of all affected only 4 had history of non-immunization. 5 samples sent to PMCH, Patna and found positive for Measles by IgM ELISA. All cases treated symptomatically. Health education given.",23
11,HR/MWT/2019/24/0639,Haryana,Nuh,Measles,07,00,07-06-19,12-06-19,Under Control,"Cases of fever with rash, cough, coryza and conjunctivitis reported from Village Sirolli, PHC Shikrawa. District RRT investigated the outbreak. All cases were found partially blood samples collected, sent to NCDC Delhi; result awaited. All cases treated symptomatically.",24
7,HR/PNP/2019/25/0694,Haryana,Panipat,Measles,07,00,19-06-19,24-06-19,Under Control,"Cases reported from Ganpati Factory, Sector 13- 17 CHC Dadlana. District RRT investigated the outbreak. 5 blood samples taken and sent to NCDC Delhi, result awaited. All cases treated under isolation. Health education given.",25
44,UP/BAH/2019/25/0730,Uttar Pradesh,Bahraich,Measles,13,01,12-06-19,,Under Surveillance,"Cases reported from Village Keshwapur, Block- Tejwapur. District RRT investigated the outbreak. District RRT visited the affected village and found 13 suspected measles cases on house to house survey. Out of 13 cases 7 were male and 6 were female. No travel history recorded. Out of 13 cases 6 cases were found vaccinated with 2 doses of measles vaccine while the status of 7 cases was unknown. One case aged 15 years died of illness. 5 serum samples taken, result awaited. Vitamin A supplementation given. IEC done. All cases treated.",25
1,BH/BUX/2019/26/0734,Bihar,Buxar,Measles,09,00,20-06-19,29-06-19,Under Control,"Cases reported from Villages Pandeypatti, Naya Bazar, SC Pandey Patti, Block Buxar Sadar. District RRT investigated the outbreak. 05 blood samples collected, sent to WHO lab; result awaited. All cases treated symptomatically.",26
6,BH/BUX/2019/26/0734,Bihar,Buxar,Measles,09,00,20-06-19,29-06-19,Under Control,"Cases reported from Villages Pandeypatti, Naya Bazar, SC Pandey Patti, Block Buxar Sadar. District RRT investigated the outbreak. 05 blood samples collected, sent to WHO lab; result awaited. All cases treated symptomatically.",26
13,JH/LAT/2019/26/0741,Jharkhand,Latehar,Measles,13,00,24-06-19,25-06-19,Under Control,"Cases reported from Rose Children Home (anathalay). District RRT investigated outbreak. 05 blood samples collected, sent RIMS Ranchi; result awaited. All cases treated symptomatically. Vitamin A supplementationthe to",26
17,NL/MOK/2019/28/0832,Nagaland,Mokokchung,Measles,01,00,05-07-19,17-07-19,Under Surveillance,"Cases reported from Village Penli Ward Mokokchung. District RRT investigated the outbreak. Blood samples collected sent to GMCH Guwahati, Assam; result awaited. All cases treated symptomatically. Health education given.",28
3,BH/BUX/2019/29/0861,Bihar,Buxar,Suspected Measles,11,00,13-07-19,16-07-19,Under Surveillance,"Cases reported from PHC/Block Sadar, Urban Bangali Tola. District RRT investigated the outbreak. 05 Lab samples collected, and result awaited. All cases treated, vitamin A supplementation given.",29
8,BH/BUX/2019/29/0861,Bihar,Buxar,Suspected Measles,11,00,13-07-19,16-07-19,Under Surveillance,"Cases reported from PHC/Block Sadar, Urban Bangali Tola. District RRT investigated the outbreak. 05 Lab samples collected, and result awaited. All cases treated, vitamin A supplementation given.",29
30,MP/JBL/2019/31/0979,Madhya Pradesh,Jabalpur,Measles,41,00,20-04-19,,Under Control,"Cases reported from Village Dadargawan, PHC Chorai, CHC Kundum, Block Kundum. District RRT investigated the outbreak. Blood samples collected and sent to ICMR, result awaited. Vitamin A syrup administered. All cases treated symptomatically. Health education given.",31
23,JH/PAK/2019/38/1219,Jharkhand,Pakur,Measles,05,00,28-08-19,,Under Control,Cases reported from Village Bara Pokhar HSC Anjana CHC Pakur. District RRT investigated the outbreak. A total 05 samples collected and tested at RIMS Ranchi; all samples are reactive for Measles by IgM ELISA. All cases were treated symptomatically. Health education given. Vitamin A solution given to all affected shildren. Health education given.,38
3,JH/LOH/2019/40/1277,Jharkhand,Lohardaga,Measles,08,00,04-09-19,30-09-19,Under Control,"Cases reported from Village/SC Masmano, CHC/ Block Bhandra. District RRT investigated the outbreak. House to house survey done. Out of 5 blood samples collected and sent to RIMS Ranchi; 1 sample was positive for Measles (IgM ELISA). All cases treated symptomatically. Vitamin A supplementation provided. Health education given regarding isolation of cases.",40
7,JH/LOH/2019/40/1277,Jharkhand,Lohardaga,Measles,08,00,04-09-19,30-09-19,Under Control,"Cases reported from Village/SC Masmano, CHC/ Block Bhandra. District RRT investigated the outbreak. House to house survey done. Out of 5 blood samples collected and sent to RIMS Ranchi; 1 sample was positive for Measles (IgM ELISA). All cases treated symptomatically. Vitamin A supplementation provided. Health education given regarding isolation of cases.",40
13,JH/LOH/2019/42/1336,Jharkhand,Lohardaga,Measles,15,00,17-10-19,17-10-19,Under Surveillance,"Cases reported from Village Harmoo Upper Toli, SC Juria, CHC Sadar, Block Lohardaga. District RRT investigated the outbreak. House to house fever survey done. 5 blood samples collected and sent to RIMS, Ranchi. All cases treated symptomatically. Health education given.",42
43,KL/KOA/2019/43/1422,Kerala,Kollam,Measles,06,00,08-10-19,,Under Control,"Case reported from Village Parippally, HSC Karimpaloor, PHC Parippally, CHC/Block Kalakode. District RRT investigated the outbreak. Active search of cases done. Cases were distributed in the age group 20-22 years. Clustering of cases observed. Cases gave history of fever, maculopapular rash and sore throat, vaccination status of cases was unknown. A total of 05 serum samples were collected and sent to NIV Alappuzha, 02 were positive for Measles by IgM ELISA. All cases were treated as per guidelines. Health education given on personal and hand hygiene.",43
3,GJ/BNS/2019/48/1568,Gujrat,Banaskantha,Measles,06,00,28-11-19,28-11-19,Under Control,"Cases reported from Village Bavari Vas, Taluk Palanpur. District RRT investigated the outbreak. Active search of cases done. Serum samples collected. All cases treated. Health education given.",48
8,GJ/BNS/2019/48/1568,Gujrat,Banaskantha,Measles,06,00,28-11-19,28-11-19,Under Control,"Cases reported from Village Bavari Vas, Taluk Palanpur. District RRT investigated the outbreak. Active search of cases done. Serum samples collected. All cases treated. Health education given.",48
23,PB/PTL/2019/48/1583,Punjab,Patiala,Measles,08,00,29-11-19,30-11-19,Under Control,"Cases reported from Urban Rajpura, PHC/Block Kalo Majra. District RRT investigated the outbreak. Active search of cases done. 8 blood samples collected and send to DPHL, Patiala. Affected children were in 5-10yrs of age group. All cases treated symptomatically. Health education given.",48
2,GJ/MHS/2019/51/1641,Gujarat,Mahesana,Measles,07,00,19-12-19,20-12-19,Under Surveillance,"Cases reported awaited. All given.from Village Nandsan, PHC Dangarwa, Block Kadi. District RRT investigated the outbreak. Active surveillance conducted. A total of 04 serum samples collected and result cases treated. Health education",51
8,GJ/MHS/2019/51/1641,Gujarat,Mahesana,Measles,07,00,19-12-19,20-12-19,Under Surveillance,"Cases reported awaited. All given.from Village Nandsan, PHC Dangarwa, Block Kadi. District RRT investigated the outbreak. Active surveillance conducted. A total of 04 serum samples collected and result cases treated. Health education",51
15,2.,Maharashtra,Dhule,xiii Measles,8,0,31-12-12,,Under control,"Cases of fever with rash and conjunctivitis reported from Village Gartad (Ashramshala), PHC Borkund, Block/District Dhule. Medical team visited the affected area. Cases treated locally. Vitamin A solution given to all cases. Affected cases were children below 10 years of age. Health education given regarding isolation of cases.",2
8,,Gujarat,Surat,viii Measles,11,0,19-01-13,23-01-13,Under control,"Cases of fever with rash and cough reported from Sumitra Basanskar Vidyalaya, Village/SC Anval, PHC Vaheval, Block Mahuva, District Surat. Medical team investigated the outbreak. House to house fever survey done. Cases treated symptomatically. Affected cases were children below 14 years of age. Health education given to parents and school authorities regarding isolation of cases.",4
