16,KL/MLP/2019/43/1396,Kerala,Malappuram,Hepatitis A,22,00,19-10-19,23-10-19,Under Control,"Cases reported from Village Vettikattiri, HSC Thambananangadi, PHC Pandikkad, Block Wandoor. District RRT investigated the outbreak. House to house survey done. A total of 03 blood samples collected and sent to MCH Manjeri; all found positive for Hepatitis A by IgM ELISA. All cases were treated symptomatically. . Health education given.",43
17,KL/TRC/2019/43/1397,Kerala,Thrissur,Hepatitis A,17,00,22-09-19,25-10-19,Under Surveillance,"Cases reported from Village/HSC/PHC Desamangalam, Block Erumapetty. District RRT investigated the outbreak. House to house survey done. A total of 03 serum samples collected and sent to DMO Lab; 01 was positive for Hepatitis A by IgM ELISA. Water samples collected and sent to Microbiology Lab MCH Thrissur. All cases were treated symptomatically. Health education given.",43
37,UP/ KWR/2019/43/1416,Jammu And Kashmir,Kupwara,Hepatitis A & E,13,00,17-09-19,,Under Control,"Cases reported from Gubd Chogal, Block Handwara. District RRT investigated the outbreak. A total of 09 blood samples collected and tested at DPHL Kupwara, all 09 samples were positive for Hepatitis E and 03 were positive for bot hepatitis E and Hepatitis A by IgM ELISA. A total of 02 water samples were collected and tested at DPHL, Kupwara, 02 water samples found unsatisfactory. All cases were treated symptomatically. Health education given water sanitation, personal and hand hygiene. Chlorine tablets were distributed in the affected area.",43
38,UP/ KWR/2019/43/1417,Jammu And Kashmir,Kupwara,Hepatitis A,18,00,03-10-19,,Under Control,"Cases reported from Wanbathu, Dall, Block Kalaroose. District RRT investigated the outbreak. A total of 05 blood samples",43
52,WB/SPG/2019/43/1431,West Bengal,South 24 Pargans,Hepatitis A,28,00,18-10-19,,Under Control,"Cases reported from Village Parasar, SC Nahazari (South), GP Nahazari, Block Bishnupur-II. District RRT investigated the",43
8,JK/KLM/2019/45/1465,Jammu And Kashmir,Kulgam,Hepatitis A,14,00,04-11-19,06-11-19,Under Control,"Cases reported from Kraloo, Block Qazigund. District RRT investigated the outbreak. Door to door survey conducted. Cases presented with fever, jaundice, anorexia, vomiting and abdominal discomfort. A total of 02 water samples (01 tap and 01 reservoir water) collected and sent to IDSP Provincial lab JLNM Hospital Srinagar; found suitable for human consumption. A total of 10 blood samples collected and sent to IDSP Provincial lab JLNM Hospital Srinagar; 05 were positive for Hepatits A by IgM ELISA. All cases were treated symptomatically. Health education given on personal hygiene and disposal of sanitary waste.",45
13,KL/KOZ/2019/45/1470,Kerala,Kozhikode,Hepatitis A,45,00,05-11-19,11-11-19,Under Surveillance,Cases reported from Village/HSC/PHC Vanimel Block Valayam. District RRT investigated the outbreak. House to house survey done Cases had history of attending a marriage function. A total of 04 blood and tested at RPH Lab; 03 were found positive for Hepatitis A by IgM ELISA. A total of 04 water sample were collected and tested at PH Lab; result awaited. All cases were treated symptomatically. Super chlorination of water done. Health education given.,45
38,KL/KTM/2019/45/1494,Kerala,Kottayam,Hepatitis A,12,00,14-09-19,,Under Surveillance,"Cases reported from Village Mannanam, PHC/CHC/Block Athirampuzha. District RRT investigated the outbreak. All cases were among male in the age group 15-20 years. Cases gave history of consuming water from a well near the football ground. Cases presented with fever, vomiting, headache and bodyache. A total of 03 samples tested at MCH Kottayam; 01 was positive for Hepatitis A by IgM ELISA. Water samples collected and tested in Microbiology Lab, MCH, Kottayam; result awaited. All cases were treated symptomatically. Health",45
39,KL/THI/2019/45/1495,Kerala,Trivandrum,Hepatitis A,25,00,24-10-19,,Under Control,"Cases reported from Village Aiyroor, HSC Chavarcode, PHC Thonippara, Block Manamboor. District RRT investigated the outbreak. Fever Surveillance conducted in the affected area and adjacent area. All cases gave history of drinking well water without boiling and consuming canteen food like burger and sandwich. Cases belonged to the age group 19 to 26 years; 21 were men and 04 were women. The first case presented with pain abdomen, vomiting and yellowish discoloration of eyes and urine. A total of 02 water samples and 27 serum samples collected and tested at MCH and PH Lab;25 serum samples were positive for Hepatitis A by IgM ELISA.. All cases were treated symptomatically The college and campus canteen has been temporary closed. Super chlorination of well water done. Health education given on food hygiene and hand hygiene.",45
28,KL/ERN/2019/47/1557,Kerala,Ernakulam,Hepatitis A,34,01,02-11-19,,Under Surveillance,"Cases reported from Village Adhikaramoola, PHC Kumarapuram, Block Vadavucode. District RRT investigated the outbreak. The probable cause of outbreak was contaminated and non-chlorinated well water. The deceased was a 52y/M, was found positive for Hepatitis A by IgM ELISA. Most cases were in the age group 15-20 years and presented with fever, jaundice, pain abdomen and nausea. A total of 10 blood samples and 02 water samples were collected and tested at RPH Lab Ernakulam. Of the 10 blood samples 06 were positive for Hepatitis A by IgM ELISA. Water samples reported as high coliform count and unsatisfactory for drinking. All cases were treated symptomatically. Health education given.",47
30,KL/KOZ/2019/47/1559,Kerala,Kozhikode,Hepatitis A,46,00,07-11-19,,Under Control,"Cases reported from Village Thikkody, HSC Thurakkad, PHC/Block Melady. District RRT investigated the outbreak. Fever survey conducted in the area. The cause of outbreak is contamination of drinking water with drain water due leakage in pipes. A total of 05 blood samples collected and tested at RPH Lab, all were positive for Hepatitis A by IgM ELISA. Water samples collected and found to have low pH. All cases were treated symptomatically. Leakage repaired by Kerala Water Authority. Health education given.",47
32,MH/KOP/2019/48/1591,Maharashtra,Kolhapur,Viral Hepatitis A,17,00,13-11-19,,Under Surveillance,"Cases reported from Village Shiroli du, SC Chapodi, PHC Shiroli du, Block Karveer. District RRT investigated the outbreak. House to house survey done. Pipeline leakages were observed in the community. Out of 11 blood samples collected and sent to NIV Pune; 10 samples were found positive for HAV (Ig M ELISA). All cases treated symptomatically. Chlorination of water sources done. Pipe line leakages were repaired. ORS packets and Halogen tablets were distributed in the community. Health education given regarding drinking boiled and cooled water.",48
6,HR/SRS/2019/49/1597,Haryana,Sirsa,Hepatitis A,16,00,09-12-19,10-12-19,Under Control,"Cases reported from urban area of Sirsa Municipal Corporation - Passi Wakil Wali Gali, Ward No 5, Mandi Dadwali. District RRT investigated the outbreak. Public Health Engineering Department visited the affected area. House to house survey conducted. A leakage was identified which probably led to mixing of sewage water and drinking water. A total of 02 water samples collected and result awaited. A total of 06 blood samples were collected and tested at PGIMS, Rohtak; all were found positive for Hepatitis A by IgM ELISA. All cases were treated symptomatically. ORS packets were distributed. Halogen tablets distributed. Superchlorination of water done. Alternate water supply arranged. Health education given.",49
17,KL/TRC/2019/50/1635,Kerala,Thrissur,Hepatitis A,12,00,13-11-19,,Under Control,"Cases reported from urban area of Nettiserry, Thrissur Corporation. District RRT investigated the outbreak. House to house survey done. Out of 2 serum samples collected; 1 sample was positive for Hepatitis A (IgM ELISA). All cases treated symptomatically. Chlorination of water sources done. Health education given.",50
30,HP/KNG/2019/51/1662,Himachal Pradesh,Kangra,Hepatitis A & E,05,00,02-12-19,,Under Surveillance,"Cases reported from Village Baskehar, PHC Daroh Under, Block Bhawarna. District RRT investigated the outbreak. A total of 05 serum samples collected and 01 was found positive for both Hepatitis A & E and 04 for Hepatitis A. Water sample showed coliforms. All cases treated symptomatically. Health education given.",51
31,JK/KTU/2019/51/1663,Jammu And Kashmir,Kathua,Hepatitis A,24,00,09-12-19,,Under Control,"Cases reported from Village Kankhor, Tehsil Bani. District RRT investigated the outbreak. A total of 07 blood and 02 water samples collected and sent to Department of Microbiology, GMC Jammu. All 07 blood samples found positive for Hepatitis A by If M ELISA and water samples had high coliform count and were unfit for consumption. All cases treated symptomatically. Health education given.",51
18,1.,Chandigarh,Chandigarh,Viral Hepatitis A,150 (cumul ative cases till 30/12/ 12),0,23-11-12,,Under surveillance,"A total of 67 cases of jaundice were reported from Industrial area Ramdarbar (Phase-II), UT Chandigarh till 16 December 2012. From 17 to 30 December 2012, further 83 cases occurred. 15 serum samples collected which tested positive for Hepatitis A (IgM ELISA). Control measures undertaken.",1
3,3.,Kerala,Kollam,iii Viral Hepatitis A,10,0,07-01-13,10-01-13,Under control,"Cases of jaundice reported from Village Kottamkara, SC Kottamkara, PHC Kottamkara, Block Palathara, District Kollam. District RRT investigated the outbreak. Cases treated at local health centre. Out of 10 serum samples collected, 2 samples were positive for Hepatitis A (IgM ELISA). Chlorination of water sources done. Health education given regarding safe drinking water, hygiene and sanitation.",2
14,1.,Kerala,Wayanad,xii Viral Hepatitis A,35,0,17-11-12,,Under control,"Outbreak of jaundice reported from, Village Vengapally (Edaguni colony), SC Maniyankode, CHC Kalpetta, District Wayanad. Medical team investigated the outbreak. House to house survey done. People consumed water from a well. Medical camp organized in the locality. Cases treated symptomatically. Out of 5 serum samples collected, 2 samples were positive for Hepatitis A. Chlorination of water sources done. Chlorine tablets distributed in the community. IEC done regarding safe drinking water, hygiene and sanitation.",2
17,1.,Assam,Sivasagar,xv. Viral Hepatitis A & E,12,0,14-01-13,,Under control,"Cases of jaundice reported from Village Konowarpur, SC Dhitaipukhuri, BPHC Khelua, District Sivasagar. Block health team investigated the outbreak. Active search for cases done. Cases treated locally. Out of 9 serum samples collected, 4 samples were positive for Hepatitis A and 4 samples for Hepatitis A & E. 1 patient treated at Assam Medical College & Hospital Dibrugarh. Chlorination of water sources done by PHED. IEC done.",5
12,3 .,Gujarat,Vadodara,xii. Viral Hepatitis A,70,0,03-03-13,05-03-13,Under control,"Outbreak of jaundice reported from Village Jarod, PHC Asoj, Block Waghodiya, District Vadodara. District RRT investigated the outbreak. House to house survey done. Cases treated locally. Pipeline leakages were rectified. Out of 6 serum samples collected, 5 samples were positive for Hepatitis A (IgM ELISA). Chlorine tablets distributed in the locality. Health education given regarding safe drinking water, hygiene and sanitation.",10
35,,Kerala,Kannur,xxxiii. Viral Hepatitis A,18,0,30-01-13,,Under control,"Cases of jaundice reported from Village Aralam, PHC Keezhpally Block Keezhpally, District Kannur. District RRT investigated the outbreak. House to house survey done. Cases treated locally. 16 serum samples collected and sent to Public Health lab Kannur out of which 10 samples were positive for Hepatitis A (IgM ELISA). Chlorination of water sources done. Health education given regarding safe drinking water, hygiene and sanitation.",10
43,,Kerala,Wayanad,xli. Viral Hepatitis A,106,0,01-02-13,,Under control,"Cases of jaundice, anorexia and abdominal pain reported from Village/SC Niravilpuzha, PHC Thondernad, Block Mananthavady, District Wayanad. District RRT investigated the outbreak. House to house survey done. 5 serum samples collected which tested positive for Hepatitis A (IgM ELISA). IEC done.",11
29,2.,Maharashtra,Raigad,xxvii. Viral Hepatitis A & E,16,0,12-03-13,,Under control,"Cases of jaundice reported from Village/SC Nevrul, PHC/Block Mhasala, District Raigad. District RRT investigated the outbreak. House to house survey done. Cases treated locally. Out of 10 serum samples collected, 4 serum samples were positive for Hepatitis A and 1 sample for Hepatitis E (IgM ELISA). Chlorination of water sources done. Health education given regarding safe drinking water, hygiene and sanitation.",13
32,15,West Bengal,Purulia,xxxii Viral Hepatitis A and E,52,0,02-05-13,03-05-13,Under control,"Outbreak of jaundice reported from Villages Rajakpara and Majpara Block Manbazar 1, District Purulia. District RRT and Block health team investigated the outbreak. House to house survey done. Pipeline leakages were observed and open defecation was rampant in the community. Cases treated locally. Out of 9 serum samples tested at STM Kolkata, 7 samples were positive for Hepatitis A and 2 samples for Hepatitis E (IgM ELISA). Chlorine tablets distributed in the community. Pipeline leakages repaired by PHED. IEC done regarding safe drinking water, hygiene and sanitation.",19
42,5,Uttarakhand,Nainital,xl Viral Hepatitis A & E,15,0,12-03-13,,Under control,"Cases of jaundice reported from town area/Block Ramnagar, District Nainital. District RRT investigated the outbreak. House to house survey done. Out of 9 serum samples collected, 2 were positive for Hepatitis A and 3 samples were positive for Hepatitis A & E (IgM ELISA). Cases treated at SDH Ramnagar. Chlorination of water sources done. IEC done regarding safe drinking water, hygiene and sanitation.",19
23,7.,Kerala,Wayanad,xxiii. Viral Hepatitis A,48,0,27-05-13,31-05-13,Under control,"Cases with fever, vomiting, fatigue reported from Village/PHC Pozhuthana, Block Kalpeta, District Wayanad. District RRT investigated the outbreak. House to house survey done. Cases treated at PHC Pozhuthana. 48 serum samples collected and sent to GH Kalpeta which tested positive for Hepatitis A (IgM ELISA). Chlorination of water sources done. Chlorine tablets distributed in the community. IEC done regarding safe drinking water, hygiene and sanitation.",22
54,2.,Kerala,Wayanad,Viral Hepatitis A,65,0,27-05-13,,Under surveilla nce,"An outbreak of Viral Hepatitis A (48 cases) was reported in 22nd week 2013 (ending on 2nd June) from Village/PHC Pozhuthana, Block Kalpeta, District Wayanad. Further, 17 cases occurred till 9th June, 2013. All 65 serum samples collected and sent to GH Kalpeta tested positive for Hepatitis A (IgM ELISA).",23
34,15.,Uttarakhand,Dehradun,xxxiv Hepatitis A & E,17,0,27-6-13,28-6-13,Under surveillance,"Cases of jaundice reported from Suman nagar, Dharampur, District Dehradun. Outbreak due to consumption of contaminated water. All cases treated locally. 7 Serum samples were collected & sent to Jolly Grant Medical College, out of 7 samples, 4 were positive for Hepatitis E and 2 were positive for Hepatitis A. IEC activities conducted on consumption of safe drinking water and hand washing practices.",26
51,9.,West Bengal,Nadia,xlix Hepatitis A,94,0,11-6-13,,Under control,"Cases reported from village Chotanaldaha/Baranaldaha, Sahebnagar GP, Illahipur GP, Tehatta II Block, Sadar SD, District Nadia. Symptoms were pain in abdomen, yellowish discoloration of sclera and urine, few patients had high temperature, fatigue. State, District and Block level medical team visited the area.10 serum samples collected and sent to STM & NRSMC, all were positive for Hepatitis A Virus. 2 Water samples collected, both had coliform and were non potable. Health education done. All patients given primary treatment by medical team and nearest health centre.",27
36,,Uttarakhand,Nainital,xxxvi Viral Hepatitis A,17,0,04-7-13,14-7-13,Under control,"Cases of jaundice reported from Village Sorgaon, Block Kotabagh, District Nainital. District RRT & Block health team investigated the outbreak. House to house survey was done. All cases treated. Out of 17 serum samples collected, 6 samples were positive for Hepatitis A & 1 for both Hepatitis A & E. Chlorine tablets distributed in the community. Health education about use of boiled water for drinking purpose, hygiene and sanitation done.",28
41,12.,Uttarakhand,Chamoli,xli. Viral Hepatitis A,10,0,11-07-13,21-07-13,Under control,"Cases of jaundice reported from Village Rudwa, Block Pokhari, District Chamoli. District RRT investigated the outbreak. Active house to house search for cases done. All cases were below 12 years of age. All cases treated symptomatically. Out of 9 serum samples collected and sent to Srinagar Medical College, 8 samples were positive for Hepatitis A. 5 water samples collected which tested negative for residual chlorine. Chlorination of water sources done. Chlorine tablets distributed. Health education regarding drinking of boiled water, personal hygiene with emphasis on hand washing and avoidance of indiscriminate defecation particularly near water source given.",29
42,,Uttarakhand,Rudraprayag,xlii. Viral Hepatitis A,9,0,11-07-13,21-07-13,Under control,"Cases reported from Village Swari Gwas, Block Augustamani, District Rudraprayag. District RRT investigated the outbreak. Active search for cases done. All cases were below 12 years of age. All cases treated symptomatically. Out of 5 serum samples were collected, 4 samples were positive for Hepatitis A (IgM ELISA). All 5 water samples collected were non potable. Chlorination of water sources done. Chlorine tablets distributed. Health education about drinking boiled water, personal hygiene with emphasis on hand washing and avoidance of indiscriminate defecation particularly near water source given.",29
25,10.,West Bengal,Bankura,xxvi. Viral Hepatitis A,25,0,01-08-13,02-08-13,Under control,"Cases of jaundice reported from Villages Krishnapur, Dolberia, Block Simlapal, District Bankura. State and District RRT investigated the outbreak. Out of 22 serum samples collected, 10 samples were positive for Hepatits A (IgM ELISA), 1 was positive for both Hepatitis A and E (IgM ELISA) and 1 serum sample was positive for Hepatitis E. 10 water smples collected were non potable. Open defecation was rampant in the affected area. Hygiene and sanitation was poor in the community. Disinfection of the surroundings done. IEC done regarding hygiene maintenance, hand washing practices, disposal of excreta and us eof boiled water for drinking purposes.",32
51,8.,Uttarakhand,Almora,xlvii. Viral Hepatitis A,5,0,25-07-13,,Under control,"Cases of jaundice reported from Village Chhani, Keduanar, SC Bhanoli, Block Dhualadevi, District Almora. District RRT investigated the cases. People consumed water from natural sources. 5 blood samples were collected and sent to Sushila Tiwari Medical College Haldwani which tested positive for Hepatitis A (IgM ELISA). 2 water samples collected which tested positive for faecal coliforms. Chlorine tablets were distributed in the community. IEC done regarding use of boiled water for drinking purpose.",32
32,13.,Uttarakhand,Bageshwar,xxxii Viral Hepatitis A & E,6,0,27-08-13,01-09-13,Under control,"Cases of fever, malaise, loss of apetite, nausea, yellow coloured urine reported from Village/SC Pinglo, Block Garur, District Bageshwar. Medical team investigated the outbreak. People consumed water from natural sources. Cases treated symptomatically. Out of 6 serum samples collected, 3 serum samples were positive for Hepatitis A & E and 2 samples were positive for Hepatitis A (IgM ELISA). Water samples collected tested positive for faecal coliform. Chlorine tablets distributed in the community. Health education given regarding safe food/drinking water, hygiene and sanitation.",35
9,2,Assam,Lakhimpur,ix. Viral Hepatitis A,40,2,03-09-13,15-09-13,Under sureillan ce,"Cases of jaundice reported from Village Bharpur Gogoi Gaon, SC Bholabari, SD Kherajkhat, Block Dhalpur, District Lakhimpur. District RRT investigated the outbreak. House to house survey done. Medical camps organized. 2 deaths occurred in patients 19yr old and 17 yr old females. Out of 9 serum samples collected, 8 samples were positive for Hepatitis A (IgM ELISA). Further, 29 serum samples collected; result awaited. Out of 19 water samples collected, 15 were non potable. Alternate supply of drinking water provided. IEC done regarding safe drinking water, sanitation and hygiene.",37
46,,West Bengal,Birbhum,xliv. Viral Hepatitis A,23,0,14-06-13,,Under control,"Cases of jaundice reported from Village Amarpur, SC Bagrakanda, Block Sainthia, District Birbhum. District RRT and Block health team investigated the outbreak. House to house survey done. Medical camp organized. Cases treated symptomatically. Out of 2 serum samples collected, 1 serum samples were positive for Hepatitis A. Water samples collected, result awaited. Chlorine tablets distributed in the community. Health education given regarding safe drinking water, hygiene and sanitation.",37
47,,West Bengal,Birbhum,xlv. Viral Hepatitis A,17,0,22-06-13,,Under control,"Cases of jaundice reported from village Chandpur and Purpaldihi, SC Abiram, Block Sainthia, District Birbhum. District RRT and Block health team investigated the outbreak. Active search for cases done. Temporary medical camp organized. All cases treated. Out of 6 serum samples collected, 1 serum samples were positive for Hepatitis A. 3 water samples collected, result awaited. Chlorine tablets distributed in the community. Health education given regarding safe drinking water and sanitation.",37
21,9,Maharashtra,Jalgaon,xxi. Viral Hepatitis A,12,0,13-09-13,16-09-13,Under control,"Cases reported from Village Sumthane, SC Indhave, PHC Shirsoda, Block Parola, District Jalgaon. Medical team investigated the outbreak. House to house survey done. People consumed well water. Medical camps organized. All cases treated. Out of 12 serum samples collected, 1 sample was positive for Hepatitis A. Chlorination of water sources done. Health education given.",38
8,4,Gujarat,Sabarkantha,viii. Viral Hepatitis A,11,0,26-09-13,05-10-13,Under surveilla nce,"Cases of jaundice reported from Village Khalikpur, SC Vankaneda, PHC Satarda, Block Megharaj, District Sabarkantha. Medical team investigated the outbreak. Active search for cases done. Cases treated locally. Affected cases were children from primary school. 10 serum samples collected were positive for Hepatitis A (IgM ELISA). Chlorination of water sources done. Chlorine tablets distributed. Health education given regarding safe drinking water and sanitation.",40
39,3.,Kerala,Malappuram,xxxvii. Viral Hepatitis A,41,0,18-09-13,,Under control,"Cases of jaundice reported from Village Porur, Block Wandoor, District Malappurum,. District RRT investigated the outbreak. House to house survey done. Cases consumed well water in a marriage ceremony. All cases treated symptomatically. 3 Serum samples collected were positive for Viral Hepatitis A (IgM ELISA). Chlorination of water sources done. IEC done regarding safe drinking water, hygiene and sanitation.",40
36,2.,Kerala,Thrissur,xxxiv. Viral Hepatitis A,17,0,08-09-13,,Under control,"Cases of jaundice reported from Village Kuzhikattukonam, SC Madayikonam, PHC Porathissary, Block Andapuram, District Thrissur. District RRT investigated the outbreak. House to house survey done. Cases treated symptomatically. 3 serum samples collected were positive for Viral Hepatitis A (IgM ELISA). Chlorination of water sources done. Chlorine tablets distributed in the community. IEC done regarding safe drinking water, hygiene and sanitation.",42
22,2,Kerala,Palakkad,xx. Viral Hepatitis A,21,0,10-11-13,,Under control,"Cases of jaundice reported from Village Ongallur, SC Kundurkara, PHC Ongallur, Block Koppam, District Palakkad. District RRT investigated the outbreak. House to house survey done. All cases treated locally. 5 serum samples collected were positive for Viral Hepatitis A (IgM ELISA). Chlorination of water sources done. IEC done regarding safe drinking water, hygiene and sanitation.",49
10,WB/HWR/2022/07/036,West Bengal,Howrah,Hepatitis A,44,0.0,02-02-22,,Under Surveillance,"Cases reported from Bhujanga Dhar Lane, Satyasadhan Dhar Lane, Chasipara Under Liluah, Potuaparatua Para, HMC Ward 63 Howrah, District Howrah. Cases presented with jaundice. 05 water samples were sent to NICED for further investigation, and was found positive for Viral Hepatitis A. District RRT investigated the outbreak. Source of infection was found to be pipeline leakage and contamination of drinking water with drainage water. Symptomatic treatment was given to all the cases. Chlorine tablets were distributed. Health education was given regarding importance of safe drinking water. District RRT investigated the outbreak. Health education was given.",7
12,WB/HWR/2022/08/045,West Bengal,Howrah,Hepatitis A,56,0.0,02-02-22,09-02-22,Under Surveillance,"Cases reported from Village HMC Ward 63, SC Chasipara under Liluah Potuaparatua Para, PHC Satyasadhan Dhar Lane, Block Bhujanga Dhar Lane, District Howrah. Cases presented with vomiting, stomach and jaundice. District RRT investigated the case. Five water samples were collected from suspected taps of the households from different locations and sent to NICED. None of the samples showed any growth of organism. Seven blood samples were collected for lab investigation and all of them were found positive for Hepatitis A. Symptomatic treatment was given to all the cases. Bleaching powder was distributed. Health education was given regarding importance of safe drinking water.",8
15,WB/HWR/2022/09/057,West Bengal,Howrah,Viral Hepatitis A,60,0.0,02-02-22,,Under Surveillance,"Cases reported from Bhujanga Dhar Lane, Satyasadhan Dhar Lane, Chasipara under Liluah Potuaparatua Para, HMC WARD 63, District Howrah. Cases presented with abdominal pain, jaundice and vomiting. Five water samples were collected from suspected taps and households and sent to NICED. No organism was found in any of the water samples. Seven blood samples were collected from patients with high bilirubin and high SGPT, SGOT and were sent to NICED. All blood samples tested positive for Hepatitis A by IgM ELISA and one sample was also found positive for Hepatitis E. District RRT investigated the outbreak. Symptomatic treatment was given to all the cases. Chlorine tablets and bleaching powder were distributed. Pipelines were also repaired. Health education was given regarding importance of safe drinking water, food hygiene and sanitation.",9
6,PB/FKT/2022/10/061,Punjab,Faridkot,Hepatitis A & E,31,0.0,08-03-22,08-03-22,Under Surveillance,"Cases reported from CHC Jaitu, District Faridkot. Cases presented with loose stools, abdominal pain and vomiting. 16 blood samples were sent to GMC Amritsar. Of which, eight samples were found positive for Hepatitis A and two samples for Hepatitis E by IgM ELISA. District RRT investigated the outbreak. Symptomatic treatment was given to all the cases. Chlorine tablets and ORS sachets were distributed. Health education was given regarding importance of safe drinking water and sanitation practices.",10
18,UK/DEH/2022/16/162,Uttarakhand,Dehradun,Viral Hepatitis A,05,0.0,21-04-22,25-04-22,Under Surveillance,"Cases reported from AIIMS Rishikesh Dehradun, District Dehradun. Cases presented with loose stools, vomiting and abdominal pain. Two blood samples were sent for lab investigation to AIIMS, Rishikesh and was found positive for Hepatitis A by IgM ELISA. District RRT investigated the outbreak. Symptomatic treatment was given to all the cases. Chlorine tablets were distributed. Health education was given regarding importance of safe drinking water.",16
24,KL/MLP/2022/16/167,Kerala,Malappuram,Hepatitis A,20,0.0,14-04-22,,Under Control,"Cases reported from Village Aliparamba, HSC Pariyapuram, Anamagad, PHC Alipparamba, Block Melattur, District Malappuram. Cases presented with loose stools, vomiting and abdominal pain. Five blood samples were sent to GMCH Manjeri. Of these, two samples were found positive for Hepatitis A by IgM ELISA. District RRT investigated the outbreak. Symptomatic treatment was given to all the cases. Chlorine tablets were distributed. Health education was given regarding importance of safe drinking water.",16
9,GJ/SRD/2022/19/230,Gujarat,Surendranagar,Hepatitis A,46,0.0,10-05-2022,11-05-2022,Under Control,"Cases reported from Subcenter : Bhathan, PHC : Parnala, Ta. Limbdi, District. Surendranagar. Cases presented with fever, abdominal pain and jaundice. Three serum samples and four water samples were collected and sent to DPHL, Surendranagar. All three serum samples were found to be positive for Hepatitis A and all the water samples were found unfit for drinking. District RRT investigated the outbreak and house to house survey was conducted. Cleaning of well was done and chlorine tablets were distributed among households. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and sanitation.",19
13,JK/ANG/2022/19/234,Jammu and Kashmir,Anantnag,Hepatitis A,26,0.0,13-05-2022,14-05-2022,Under Control,"Cases reported from village LehanDajani Sub center HWC Lehandajan PHC Sallar Cases presented with abdominal pain and jaundice. A total of 11 blood samples collected and were sent to DPHL for hepatitis serology. Out of the 11 samples four were found positive for hepatitis A. District RRT investigated the outbreak and all the cases were given symptomatic treatment,. Health education was given on the importance of safe drinking water and sanitation.",19
21,KL/MLP/2022/19/242,Kerala,Malappuram,Hepatitis A,20,0.0,14-04-22,09-05-22,Under Surveillance,"Cases reported from SC Anamagad, PHC Alipparamba, Block Melattoor, District Malappuram. Cases presented with abdominal pain and nausea. Five blood samples were collected and sent to GMCH Manjeri for Hepatitis serology. Out of the five two samples were found positive for Hepatitis A on IgM ELISA. District RRT investigated the case. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and hand hygiene",19
35,TN/TTK/2022/19/256,Tamil Nadu,Thoothukudi,Hepatitis A,05,0.0,11-05-22,15-05-22,Under Control,"Cases reported from Village MK Street, Jayalani st, PHC Fathimanagar, HSC Keela Shunmugapuram, Block Thoothukudi- corporation, District Thootukudi. Cases presented with fever, malaise and abdominal pain. Five serum samples and 12 water samples were collected and sent to DPHL. Out of five, one serum sample tested positive for leptospirosis and Hepatitis A both and one sample tested positive for only Hepatitis A. All water samples were found to be potable. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and hand hygiene.",19
39,WB/MDW/2022/19/260,West Bengal,Paschim Medinipur,Hepatitis A,10,0.0,06-05-22,06-05-22,Under Surveillance,"Cases reported from Village Bansbandi, GP Bankibandh 4 No., SC Dakshinsole, Block Salboni, District Paschim Medinipur. Cases presented with fever, abdominal pain and nausea. Seven blood samples were sent to SSKM and three water samples were sent to Public Health Engineering Department. Out of the seven serum samples three were found positive for Hepatitis A by IgM ELISA. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and hand hygiene.",19
27,GJ/SBK/2022/24/466,Gujarat (IHIP),Sabarkantha,Hepatitis A,9,0.0,07-06-22,,Under Control,"Cases reported from Village Nadari, PHC Therasana, Subcentre Nadari. Cases presented with abdominal pain, vomiting and loose stools. Six blood samples and one water sample was sent to DPHL, Himatnagar and all were found positive for Hepatitis A. Water sample showed presence of E.coli by culture. District RRT investigated the outbreak. House to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and sanitation.",24
11,KL/WAS/2022/25/476,Kerala,Kozhikode,Hepatitis A,17,0.0,20-06-22,27-06-22,Under Surveillance,"Cases reported from PHC Perumnna, Block MCH Unit Cheruppa. Cases presented with loose stools and abdominal pain. Seven water samples were collected and sent to Govt. Medical College, KKD and showed presence of coliforms in them. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and sanitation.",25
19,KL/PLK/2022/26/505,Kerala,Palakkad,Hepatitis A,05,0.0,03-05-22,,Under Surveillance,"Cases reported from Kongad, PHC Kalladikode, Ward 8 & 10, District Palakkad. Cases presented with loose stools. Four blood samples were collected and sent to GMC Palakkad and were found positive for Hepatitis A by IgM ELISA. Water samples were sent to IRTC Lab Mundoor and GMC Palakkad. Water samples showed presence of Pseudomonas and Kleibsiella. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and sanitation.",26
1,HR/KTL/2022/27/515,Haryana,Kaithal,Hepatitis A,13,0.0,07-07-22,13-07-22,Under Control,"Cases reported from Pai Gate, Saini Mohalla, Panchpeer Mohalla Pundri, District Kaithal. Nine water samples were sent to State Bacteriological Lab, Karnal. Of which, three samples were found positive for Hepatitis A by IgM antibodies. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and sanitation.",27
